AccX [mg],AccY [mg],AccZ [mg],State
1317,-1998,-147,1
777,-1969,-136,1
439,-1370,-588,1
207,-858,-390,1
114,-615,-174,1
88,-418,-28,1
150,-455,-142,1
101,-487,-86,1
162,-808,-258,1
334,-1282,-459,1
967,-1998,-405,1
1469,-1998,-467,1
692,-1902,-865,1
240,-1079,-277,1
168,-802,-165,1
215,-801,-127,1
376,-1020,-262,1
629,-1523,-539,1
659,-1942,-492,1
625,-1736,-400,1
647,-1546,-508,1
483,-1310,-490,1
302,-1073,-272,1
211,-957,-153,1
285,-993,-253,1
455,-1208,-497,1
504,-1275,-469,1
417,-1259,-277,1
365,-1232,-198,1
429,-1270,-408,1
438,-1221,-454,1
381,-1034,-290,1
319,-810,-166,1
253,-690,-129,1
195,-689,-194,1
161,-694,-219,1
177,-660,-210,1
213,-628,-205,1
242,-608,-200,1
247,-628,-198,1
242,-680,-206,1
242,-722,-193,1
246,-794,-230,1
235,-773,-176,1
262,-759,-187,1
294,-737,-217,1
284,-647,-167,1
237,-659,-174,1
195,-679,-220,1
198,-701,-245,1
222,-805,-238,1
258,-957,-167,1
424,-1178,-260,1
637,-1223,-421,1
570,-1158,-342,1
445,-1339,-310,1
482,-1548,-389,1
554,-1520,-463,1
509,-1312,-399,1
460,-1069,-256,1
395,-1034,-189,1
425,-1310,-404,1
589,-1482,-532,1
674,-1541,-427,1
759,-1582,-370,1
604,-1729,-630,1
429,-1556,-473,1
408,-1362,-317,1
555,-1180,-212,1
667,-1343,-366,1
731,-1637,-582,1
598,-1781,-502,1
478,-1570,-322,1
492,-1253,-356,1
455,-1029,-345,1
352,-941,-260,1
291,-865,-161,1
274,-889,-213,1
275,-883,-211,1
315,-847,-275,1
319,-800,-266,1
270,-762,-208,1
230,-810,-234,1
210,-789,-216,1
205,-706,-151,1
200,-638,-134,1
178,-607,-144,1
159,-598,-178,1
156,-611,-206,1
154,-594,-182,1
165,-603,-182,1
190,-648,-219,1
225,-740,-215,1
259,-875,-226,1
317,-992,-250,1
337,-1081,-299,1
328,-1047,-323,1
377,-1088,-248,1
488,-1292,-272,1
595,-1640,-532,1
786,-1596,-713,1
455,-1507,-19,1
399,-1675,-430,1
510,-1596,-611,1
628,-1674,-551,1
855,-1874,-285,1
970,-1998,-727,1
548,-1899,-424,1
511,-1615,-489,1
438,-1407,-313,1
514,-1496,-449,1
647,-1635,-566,1
564,-1729,-503,1
578,-1503,-352,1
526,-1476,-505,1
377,-1274,-271,1
321,-1132,-212,1
372,-1162,-323,1
404,-1148,-366,1
407,-1157,-454,1
319,-1041,-294,1
261,-921,-212,1
266,-799,-253,1
255,-742,-305,1
212,-674,-258,1
192,-586,-217,1
182,-577,-208,1
140,-522,-144,1
117,-503,-158,1
87,-497,-164,1
60,-503,-167,1
54,-484,-165,1
83,-411,-119,1
129,-423,-161,1
169,-461,-188,1
180,-491,-144,1
178,-591,-122,1
198,-734,-171,1
257,-857,-212,1
336,-954,-214,1
404,-981,-182,1
506,-1127,-258,1
536,-1303,-307,1
489,-1426,-253,1
507,-1465,-324,1
508,-1283,-309,1
484,-1243,-230,1
587,-1572,-291,1
786,-1933,-455,1
857,-1998,-474,1
729,-1739,-405,1
510,-1440,-234,1
403,-1300,-259,1
426,-1245,-285,1
610,-1432,-344,1
814,-1898,-370,1
1024,-1998,-582,1
859,-1998,-515,1
535,-1613,-277,1
462,-1342,-232,1
492,-1251,-302,1
545,-1277,-372,1
576,-1354,-394,1
545,-1329,-215,1
521,-1440,-338,1
449,-1318,-303,1
389,-1116,-262,1
320,-873,-164,1
270,-751,-150,1
236,-659,-170,1
215,-608,-189,1
189,-584,-201,1
160,-520,-143,1
137,-473,-95,1
125,-463,-86,1
123,-460,-96,1
124,-444,-94,1
124,-462,-109,1
131,-500,-140,1
150,-527,-150,1
170,-556,-149,1
204,-606,-155,1
248,-677,-174,1
307,-789,-245,1
341,-903,-302,1
349,-998,-273,1
350,-1089,-258,1
387,-1136,-242,1
456,-1200,-294,1
523,-1286,-393,1
534,-1342,-409,1
526,-1364,-376,1
539,-1419,-391,1
577,-1527,-434,1
640,-1678,-420,1
688,-1803,-414,1
737,-1862,-503,1
747,-1799,-558,1
684,-1706,-495,1
646,-1697,-424,1
678,-1796,-468,1
699,-1754,-442,1
670,-1702,-447,1
651,-1612,-436,1
652,-1661,-505,1
644,-1599,-452,1
622,-1570,-376,1
572,-1403,-281,1
506,-1366,-389,1
450,-1198,-332,1
408,-1065,-283,1
385,-997,-243,1
375,-956,-253,1
363,-935,-247,1
328,-872,-230,1
284,-784,-182,1
239,-708,-183,1
205,-625,-144,1
184,-565,-133,1
162,-506,-127,1
138,-437,-104,1
119,-401,-90,1
105,-381,-89,1
93,-364,-76,1
86,-363,-73,1
80,-373,-81,1
83,-403,-95,1
89,-450,-102,1
106,-526,-122,1
156,-648,-151,1
240,-811,-198,1
375,-1062,-266,1
505,-1310,-335,1
629,-1659,-411,1
704,-1885,-440,1
604,-1644,-414,1
456,-1281,-335,1
353,-1087,-320,1
319,-1077,-336,1
384,-1310,-400,1
632,-1780,-435,1
1011,-1998,-535,1
982,-1998,-629,1
656,-1749,-567,1
489,-1495,-472,1
483,-1459,-387,1
634,-1630,-415,1
716,-1801,-439,1
669,-1831,-441,1
634,-1740,-467,1
645,-1673,-514,1
596,-1531,-420,1
504,-1413,-346,1
414,-1316,-287,1
386,-1152,-255,1
371,-1061,-272,1
363,-986,-285,1
327,-907,-228,1
270,-905,-264,1
221,-859,-259,1
198,-727,-194,1
182,-630,-146,1
178,-579,-154,1
159,-525,-144,1
148,-473,-145,1
127,-443,-150,1
95,-417,-138,1
71,-410,-139,1
52,-406,-144,1
51,-406,-163,1
52,-402,-162,1
61,-406,-171,1
80,-440,-189,1
115,-504,-222,1
185,-635,-290,1
273,-804,-333,1
388,-1058,-355,1
511,-1447,-393,1
651,-1875,-483,1
693,-1805,-509,1
562,-1462,-414,1
429,-1242,-361,1
348,-1175,-331,1
341,-1291,-334,1
502,-1593,-395,1
923,-1998,-574,1
1174,-1998,-588,1
757,-1998,-456,1
514,-1665,-370,1
499,-1474,-338,1
643,-1556,-381,1
866,-1920,-468,1
909,-1998,-541,1
764,-1918,-461,1
647,-1555,-341,1
556,-1333,-264,1
489,-1274,-285,1
489,-1295,-328,1
525,-1331,-367,1
548,-1315,-330,1
528,-1219,-301,1
473,-1092,-273,1
383,-940,-231,1
294,-825,-174,1
247,-746,-176,1
233,-703,-225,1
217,-632,-197,1
206,-569,-179,1
188,-515,-193,1
162,-434,-183,1
127,-368,-160,1
94,-324,-147,1
61,-287,-130,1
38,-276,-128,1
25,-281,-135,1
19,-281,-145,1
20,-295,-161,1
21,-309,-158,1
28,-360,-162,1
43,-440,-157,1
89,-587,-166,1
189,-858,-227,1
429,-1397,-356,1
893,-1998,-732,1
953,-1998,-671,1
594,-1588,-536,1
299,-1100,-349,1
206,-928,-318,1
205,-1035,-425,1
299,-1326,-551,1
596,-1863,-597,1
1179,-1998,-555,1
998,-1998,-561,1
592,-1735,-683,1
411,-1477,-535,1
442,-1490,-422,1
767,-1868,-502,1
977,-1998,-559,1
784,-1998,-429,1
591,-1829,-432,1
590,-1446,-452,1
579,-1294,-438,1
485,-1317,-358,1
394,-1442,-277,1
393,-1405,-253,1
438,-1226,-281,1
455,-1068,-305,1
371,-1002,-314,1
288,-938,-332,1
178,-783,-211,1
123,-673,-151,1
110,-603,-154,1
125,-565,-185,1
134,-487,-160,1
127,-439,-151,1
113,-390,-136,1
88,-381,-139,1
65,-400,-152,1
31,-401,-157,1
8,-415,-166,1
0,-404,-162,1
8,-404,-183,1
50,-435,-241,1
117,-499,-311,1
204,-608,-381,1
294,-759,-414,1
368,-962,-371,1
413,-1283,-278,1
492,-1671,-403,1
615,-1803,-649,1
600,-1421,-501,1
484,-1162,-336,1
347,-1149,-307,1
252,-1230,-312,1
296,-1398,-364,1
642,-1706,-504,1
1263,-1998,-673,1
1003,-1998,-491,1
485,-1845,-337,1
384,-1427,-327,1
528,-1250,-369,1
714,-1423,-380,1
836,-1852,-448,1
802,-1998,-562,1
716,-1914,-485,1
665,-1414,-323,1
544,-1172,-180,1
431,-1172,-228,1
431,-1289,-367,1
503,-1345,-426,1
523,-1222,-315,1
508,-1118,-240,1
457,-1091,-248,1
386,-1041,-258,1
341,-965,-256,1
313,-842,-217,1
286,-731,-192,1
253,-652,-190,1
217,-585,-226,1
184,-527,-248,1
143,-449,-221,1
101,-377,-176,1
63,-337,-148,1
43,-320,-138,1
40,-317,-150,1
41,-324,-163,1
47,-339,-176,1
55,-367,-186,1
73,-420,-201,1
100,-502,-216,1
142,-646,-229,1
234,-973,-289,1
415,-1431,-435,1
699,-1863,-521,1
787,-1949,-569,1
576,-1592,-591,1
322,-1178,-420,1
232,-1046,-351,1
226,-1089,-386,1
296,-1270,-457,1
528,-1639,-549,1
869,-1998,-590,1
947,-1998,-560,1
734,-1899,-653,1
506,-1550,-561,1
430,-1349,-453,1
464,-1318,-399,1
565,-1535,-403,1
724,-1946,-456,1
799,-1998,-456,1
766,-1970,-505,1
678,-1588,-472,1
544,-1321,-393,1
405,-1232,-291,1
375,-1273,-259,1
400,-1352,-257,1
459,-1376,-311,1
488,-1288,-320,1
438,-1155,-334,1
343,-1006,-309,1
257,-852,-268,1
188,-711,-211,1
133,-591,-144,1
101,-517,-108,1
80,-452,-91,1
57,-402,-98,1
46,-356,-108,1
33,-321,-123,1
25,-317,-142,1
17,-330,-150,1
9,-351,-152,1
3,-366,-151,1
10,-384,-161,1
39,-420,-207,1
98,-503,-284,1
207,-693,-396,1
341,-963,-489,1
502,-1290,-485,1
632,-1723,-461,1
716,-1998,-586,1
619,-1763,-557,1
492,-1353,-478,1
388,-1144,-438,1
270,-1082,-378,1
203,-1141,-302,1
378,-1456,-384,1
1018,-1998,-827,1
1433,-1998,-775,1
725,-1963,-369,1
330,-1395,-282,1
334,-1195,-336,1
526,-1318,-431,1
862,-1765,-491,1
1059,-1998,-612,1
712,-1998,-516,1
542,-1438,-341,1
507,-1123,-277,1
481,-1014,-190,1
481,-1233,-300,1
530,-1531,-466,1
534,-1539,-428,1
525,-1264,-318,1
485,-987,-219,1
406,-858,-180,1
313,-785,-154,1
252,-743,-194,1
219,-701,-223,1
203,-614,-194,1
181,-531,-164,1
163,-482,-170,1
145,-432,-174,1
125,-393,-182,1
100,-351,-171,1
77,-338,-174,1
54,-309,-152,1
44,-318,-151,1
47,-338,-163,1
57,-387,-181,1
82,-449,-197,1
129,-560,-247,1
