AccX [mg],AccY [mg],AccZ [mg],State
342,-398,-279,0
318,-383,-417,0
385,-925,-537,0
162,-881,-494,0
262,-1308,-762,0
255,-1184,-461,0
444,-1322,-636,0
503,-1095,-540,0
445,-853,-549,0
511,-1209,-491,0
362,-973,-353,0
374,-974,-340,0
341,-804,-270,0
426,-904,-294,0
394,-860,-231,0
265,-716,-178,0
162,-608,-69,0
367,-953,-475,0
235,-996,-406,0
316,-1181,-241,0
388,-980,-310,0
383,-764,-319,0
369,-800,-265,0
249,-771,-354,0
258,-863,-350,0
84,-788,-129,0
201,-999,-290,0
221,-843,-218,0
262,-1020,-378,0
337,-986,-369,0
463,-1040,-366,0
475,-911,-406,0
435,-902,-409,0
246,-885,-319,0
160,-561,-145,0
119,-659,-225,0
203,-1147,-290,0
332,-1197,-359,0
434,-1314,-352,0
244,-1024,-381,0
446,-1403,-385,0
379,-864,-269,0
352,-957,-281,0
431,-833,-297,0
441,-909,-266,0
355,-868,-283,0
353,-1039,-315,0
344,-1129,-309,0
227,-1002,-100,0
202,-992,-212,0
143,-821,-72,0
199,-863,-276,0
135,-731,-308,0
28,-640,-312,0
-51,-699,-422,0
-3,-1033,-660,0
315,-1349,-531,0
586,-1336,-461,0
460,-1678,-640,0
529,-1296,-464,0
716,-1086,-553,0
583,-842,-462,0
487,-530,-411,0
366,-116,-273,0
212,-53,-261,0
122,-777,-715,0
-41,-1612,-887,0
98,-1673,-708,0
425,-1998,-825,0
542,-1912,-559,0
269,-1702,-464,0
167,-1443,-282,0
112,-1044,-209,0
-4,-822,-336,0
-16,-749,-469,0
2,-709,-632,0
37,-913,-663,0
200,-1073,-674,0
491,-1135,-634,0
800,-1219,-574,0
840,-1334,-593,0
800,-1359,-671,0
718,-1007,-730,0
574,-464,-762,0
215,-16,-745,0
-105,-271,-1111,0
-333,-1249,-1461,0
-437,-1578,-1338,0
-404,-1951,-1267,0
-29,-1791,-495,0
509,-1308,-151,0
162,-1357,-655,0
184,-1597,-269,0
153,-1089,-668,0
250,-1108,-574,0
200,-1326,-841,0
72,-1161,-863,0
619,-1389,-1346,0
487,-911,-644,0
627,-847,-551,0
605,-955,-392,0
901,-1089,-655,0
768,-851,-660,0
719,-338,-778,0
163,109,-804,0
-118,-191,-1203,0
-329,-1934,-1989,0
-505,-1747,-1118,0
-214,-1998,-1284,0
564,-1572,-264,0
185,-1079,-907,0
330,-987,89,0
181,-1092,-336,0
324,-979,-127,0
511,-965,-159,0
551,-1058,-82,0
776,-1773,-666,0
552,-1283,-294,0
823,-1260,-383,0
771,-1252,-243,0
579,-1393,-361,0
426,-1103,-261,0
216,-786,-219,0
4,-1013,-358,0
0,-1041,-480,0
-24,-1285,-331,0
129,-1674,-483,0
712,-1677,-156,0
947,-1713,-612,0
247,-1992,-761,0
420,-1944,-339,0
502,-1180,-416,0
461,-1052,-452,0
459,-1150,-377,0
568,-1131,-526,0
661,-918,-427,0
763,-862,-468,0
711,-818,-385,0
610,-724,-359,0
414,-737,-367,0
185,-1093,-560,0
29,-1474,-668,0
93,-1473,-665,0
234,-1519,-580,0
272,-1680,-527,0
309,-1570,-378,0
348,-1525,-324,0
295,-1535,-400,0
262,-1511,-411,0
242,-1311,-455,0
150,-1089,-452,0
139,-942,-532,0
278,-920,-556,0
529,-1201,-607,0
603,-1357,-641,0
685,-1315,-615,0
846,-1180,-644,0
887,-1085,-729,0
743,-874,-725,0
520,-428,-671,0
86,-249,-759,0
-297,-1032,-1134,0
-372,-1448,-1191,0
-309,-1700,-1022,0
-322,-1671,-661,0
511,-1555,-117,0
396,-1301,-497,0
81,-1331,-470,0
255,-1457,-223,0
236,-1117,-634,0
282,-1241,-488,0
203,-1210,-784,0
39,-940,-458,0
240,-759,-765,0
506,-749,-490,0
697,-852,-557,0
733,-856,-480,0
767,-759,-501,0
628,-531,-473,0
-1998,-1998,1998,0
165,-1998,-87,0
545,-1277,-579,0
530,-751,-221,0
54,-1164,-747,0
-225,-795,-349,0
