AccX [mg],AccY [mg],AccZ [mg],State
464,-1745,-483,1
573,-1679,-307,1
825,-1583,-270,1
836,-1697,-511,1
634,-1828,-649,1
414,-1778,-472,1
478,-1595,-169,1
694,-1538,-256,1
696,-1486,-421,1
479,-1286,-430,1
341,-1039,-60,1
319,-1085,-58,1
323,-1236,-297,1
339,-1178,-370,1
335,-919,-222,1
359,-780,-271,1
278,-649,-203,1
158,-585,-98,1
93,-480,-24,1
47,-404,-40,1
43,-368,-137,1
41,-397,-204,1
40,-449,-242,1
45,-469,-216,1
111,-496,-224,1
231,-584,-307,1
346,-735,-368,1
417,-1007,-392,1
448,-1274,-262,1
573,-1552,-376,1
480,-1542,-485,1
356,-1308,-388,1
370,-1222,-423,1
557,-1536,-655,1
647,-1695,-327,1
772,-1815,-329,1
714,-1967,-616,1
558,-1867,-457,1
511,-1487,-339,1
670,-1434,-581,1
823,-1558,-521,1
747,-1762,-218,1
546,-1734,-385,1
531,-1480,-515,1
555,-1221,-372,1
553,-1148,-297,1
548,-1212,-350,1
469,-1139,-227,1
407,-999,-181,1
328,-908,-226,1
277,-833,-249,1
265,-743,-245,1
261,-629,-188,1
252,-527,-133,1
221,-473,-99,1
174,-466,-95,1
147,-470,-106,1
136,-480,-138,1
140,-476,-177,1
146,-440,-183,1
146,-403,-167,1
138,-412,-149,1
144,-459,-131,1
181,-564,-157,1
281,-761,-261,1
399,-951,-310,1
476,-1153,-314,1
460,-1202,-331,1
413,-1051,-314,1
390,-1000,-254,1
501,-1278,-340,1
804,-1755,-528,1
898,-1998,-436,1
543,-1684,-431,1
444,-1352,-370,1
531,-1324,-273,1
787,-1818,-366,1
958,-1998,-659,1
679,-1943,-412,1
617,-1683,-375,1
707,-1787,-451,1
742,-1863,-409,1
630,-1618,-396,1
532,-1421,-378,1
454,-1324,-307,1
449,-1292,-281,1
481,-1234,-308,1
458,-1115,-277,1
378,-973,-220,1
302,-851,-192,1
259,-752,-190,1
224,-659,-171,1
197,-589,-147,1
178,-541,-134,1
166,-504,-119,1
160,-481,-106,1
162,-468,-100,1
165,-451,-93,1
174,-472,-106,1
186,-544,-134,1
217,-651,-173,1
270,-739,-201,1
350,-875,-207,1
452,-1105,-201,1
553,-1318,-291,1
504,-1204,-300,1
416,-1079,-286,1
394,-1123,-274,1
522,-1368,-350,1
722,-1680,-397,1
819,-1895,-426,1
741,-1895,-499,1
667,-1777,-495,1
705,-1892,-441,1
765,-1982,-474,1
726,-1789,-536,1
638,-1645,-493,1
589,-1698,-405,1
604,-1675,-395,1
583,-1481,-434,1
482,-1273,-427,1
371,-1117,-344,1
327,-1025,-255,1
358,-984,-228,1
389,-937,-252,1
369,-914,-282,1
286,-857,-258,1
232,-747,-220,1
206,-613,-175,1
201,-515,-146,1
206,-460,-131,1
205,-445,-143,1
189,-454,-159,1
166,-464,-173,1
141,-457,-152,1
121,-429,-108,1
125,-414,-83,1
154,-431,-107,1
204,-487,-163,1
258,-571,-215,1
306,-718,-244,1
390,-925,-288,1
540,-1258,-322,1
686,-1671,-300,1
652,-1623,-371,1
582,-1277,-434,1
557,-1116,-401,1
592,-1390,-391,1
765,-1998,-517,1
821,-1998,-395,1
731,-1552,-414,1
688,-1473,-522,1
743,-1786,-530,1
783,-1998,-394,1
710,-1822,-426,1
681,-1532,-405,1
755,-1595,-414,1
737,-1827,-451,1
549,-1662,-330,1
497,-1392,-284,1
529,-1224,-307,1
521,-1159,-306,1
417,-1107,-256,1
328,-1026,-221,1
288,-906,-210,1
263,-794,-196,1
238,-701,-184,1
213,-637,-171,1
186,-561,-152,1
159,-486,-129,1
131,-442,-126,1
110,-431,-132,1
96,-437,-147,1
92,-436,-162,1
97,-448,-182,1
111,-482,-185,1
144,-540,-169,1
213,-647,-171,1
319,-817,-202,1
455,-1094,-277,1
543,-1338,-339,1
563,-1431,-398,1
543,-1378,-398,1
524,-1356,-318,1
581,-1479,-310,1
714,-1688,-406,1
865,-1998,-519,1
919,-1998,-547,1
762,-1932,-410,1
686,-1684,-412,1
726,-1812,-459,1
810,-1998,-483,1
797,-1983,-466,1
697,-1742,-433,1
637,-1622,-414,1
587,-1588,-400,1
544,-1529,-374,1
512,-1404,-355,1
489,-1254,-344,1
428,-1102,-304,1
341,-965,-241,1
274,-861,-204,1
237,-754,-188,1
209,-649,-165,1
188,-554,-158,1
163,-480,-145,1
134,-422,-128,1
111,-374,-110,1
95,-321,-91,1
87,-278,-81,1
81,-244,-75,1
75,-235,-75,1
70,-249,-78,1
69,-275,-69,1
88,-318,-84,1
159,-432,-164,1
267,-626,-282,1
414,-926,-369,1
485,-1268,-207,1
520,-1479,-205,1
607,-1272,-447,1
558,-1074,-380,1
501,-1119,-322,1
489,-1433,-425,1
664,-1911,-507,1
