AccX [mg],AccY [mg],AccZ [mg],State
1783,-1998,-1644,1
1995,-1998,441,1
467,-1998,-724,1
124,-1238,-475,1
96,-763,-260,1
135,-607,-27,1
360,-878,-170,1
1031,-1515,-595,1
1404,-1998,-1038,1
924,-1998,75,1
530,-1686,-154,1
359,-1286,-447,1
306,-962,-364,1
293,-674,-218,1
256,-571,-142,1
238,-545,-150,1
270,-564,-181,1
306,-545,-184,1
252,-556,-112,1
164,-652,-43,1
138,-808,-54,1
223,-969,-240,1
319,-915,-355,1
332,-694,-333,1
285,-452,-178,1
221,-313,-24,1
139,-311,2,1
70,-390,-108,1
48,-411,-183,1
38,-394,-203,1
31,-402,-203,1
27,-452,-192,1
43,-546,-179,1
87,-583,-159,1
181,-530,3,1
296,-748,48,1
727,-1841,-651,1
1149,-1998,-1231,1
586,-1998,-106,1
538,-1322,-317,1
436,-810,-339,1
333,-748,-377,1
240,-878,-391,1
305,-1328,-550,1
746,-1998,-825,1
1656,-1998,-519,1
1096,-1998,-763,1
515,-1749,-709,1
350,-1184,-315,1
453,-1042,-195,1
649,-1414,-415,1
1022,-1998,-710,1
1024,-1998,-845,1
666,-1959,-287,1
634,-1161,-261,1
531,-928,-331,1
369,-959,-221,1
341,-1267,-269,1
421,-1666,-371,1
523,-1633,-360,1
553,-1259,-266,1
538,-960,-198,1
383,-825,-144,1
252,-758,-122,1
170,-718,-147,1
122,-630,-115,1
88,-556,-88,1
81,-520,-117,1
82,-446,-119,1
80,-366,-96,1
65,-310,-65,1
43,-281,-26,1
22,-267,12,1
12,-258,20,1
16,-260,-3,1
35,-288,-50,1
45,-308,-59,1
55,-354,-39,1
69,-458,-43,1
111,-608,-112,1
235,-858,-199,1
393,-1191,-120,1
902,-1998,-558,1
1375,-1998,-847,1
604,-1445,-91,1
295,-1010,-110,1
221,-865,-138,1
203,-884,-95,1
305,-1154,-228,1
664,-1627,-403,1
1121,-1998,-509,1
1085,-1998,-832,1
771,-1998,-302,1
718,-1710,-116,1
647,-1529,-317,1
562,-1528,-409,1
533,-1852,-527,1
673,-1998,-500,1
1085,-1998,-668,1
1175,-1998,-396,1
732,-1751,-207,1
448,-1568,-383,1
381,-1514,-454,1
412,-1472,-407,1
470,-1367,-352,1
501,-1183,-272,1
499,-1048,-350,1
432,-916,-318,1
327,-852,-207,1
248,-873,-145,1
250,-870,-191,1
211,-729,-124,1
167,-612,-89,1
146,-504,-80,1
139,-472,-118,1
141,-485,-164,1
137,-441,-154,1
132,-403,-129,1
127,-369,-124,1
123,-321,-58,1
104,-316,31,1
101,-349,38,1
127,-350,-6,1
148,-379,-64,1
173,-423,-94,1
193,-540,-106,1
246,-757,-169,1
333,-1020,-197,1
493,-1188,-206,1
642,-1286,-384,1
637,-1405,-376,1
681,-1530,-230,1
630,-1823,-162,1
632,-1758,-397,1
628,-1533,-441,1
616,-1396,-416,1
613,-1524,-294,1
802,-1998,-313,1
1108,-1998,-564,1
942,-1998,-588,1
755,-1991,-498,1
691,-1686,-421,1
678,-1570,-300,1
670,-1798,-356,1
718,-1998,-557,1
781,-1998,-615,1
863,-1963,-408,1
764,-1624,-371,1
558,-1432,-383,1
393,-1306,-346,1
322,-1251,-326,1
372,-1240,-323,1
480,-1188,-265,1
544,-1132,-243,1
448,-1038,-213,1
295,-948,-219,1
210,-832,-220,1
175,-703,-213,1
152,-565,-162,1
131,-440,-90,1
111,-362,-39,1
88,-332,-20,1
63,-315,-7,1
40,-321,-20,1
28,-312,-25,1
22,-307,-30,1
22,-299,-29,1
24,-289,-18,1
31,-299,-2,1
41,-319,-1,1
70,-387,-35,1
123,-498,-92,1
212,-682,-147,1
418,-1104,-239,1
856,-1857,-408,1
1107,-1998,-342,1
762,-1751,-477,1
336,-1101,-230,1
212,-833,-93,1
206,-785,-70,1
282,-911,-121,1
515,-1257,-295,1
988,-1998,-428,1
1509,-1998,-898,1
1052,-1998,-569,1
615,-1612,-232,1
433,-1118,-142,1
407,-1111,-220,1
585,-1728,-495,1
1079,-1998,-699,1
1169,-1998,-546,1
745,-1651,-348,1
558,-1455,-294,1
539,-1583,-315,1
656,-1808,-434,1
606,-1670,-444,1
476,-1371,-372,1
404,-1180,-263,1
438,-1117,-295,1
465,-1046,-314,1
419,-983,-259,1
331,-911,-158,1
249,-879,-127,1
210,-861,-157,1
218,-814,-197,1
262,-797,-227,1
288,-745,-204,1
271,-632,-165,1
199,-470,-102,1
139,-345,-61,1
91,-270,-34,1
66,-228,-37,1
48,-199,-10,1
33,-178,-1,1
13,-179,25,1
4,-186,26,1
8,-192,27,1
33,-186,25,1
62,-224,11,1
97,-298,3,1
168,-459,-17,1
427,-1077,-286,1
1356,-1998,-983,1
1995,-1998,-979,1
898,-1998,-544,1
384,-1091,-109,1
202,-731,-81,1
143,-556,-23,1
167,-713,-179,1
278,-1061,-289,1
990,-1998,-708,1
1995,-1998,-671,1
709,-1998,-535,1
