AccX [mg],AccY [mg],AccZ [mg],State
832,-1817,-849,1
446,-1537,-669,1
336,-1325,-398,1
467,-1399,-316,1
664,-1699,-479,1
660,-1884,-513,1
710,-1871,-468,1
638,-1662,-266,1
716,-1568,-388,1
583,-1667,-512,1
489,-1638,-390,1
466,-1472,-242,1
521,-1288,-204,1
478,-1169,-249,1
449,-1248,-326,1
373,-1374,-387,1
379,-1164,-193,1
389,-970,-155,1
313,-816,-161,1
181,-655,-138,1
116,-589,-125,1
75,-555,-124,1
55,-508,-113,1
58,-476,-127,1
68,-436,-132,1
92,-395,-125,1
102,-406,-142,1
85,-457,-138,1
68,-501,-126,1
63,-519,-116,1
77,-523,-113,1
124,-557,-168,1
215,-650,-258,1
276,-784,-301,1
312,-940,-307,1
349,-1048,-231,1
412,-1137,-237,1
466,-1312,-435,1
458,-1362,-451,1
477,-1253,-373,1
467,-1218,-286,1
494,-1452,-482,1
508,-1673,-523,1
573,-1722,-484,1
783,-1797,-648,1
745,-1914,-612,1
583,-1881,-460,1
601,-1780,-518,1
678,-1761,-610,1
697,-1775,-580,1
608,-1707,-358,1
642,-1746,-460,1
643,-1715,-552,1
604,-1537,-348,1
626,-1524,-317,1
604,-1549,-392,1
