AccX [mg],AccY [mg],AccZ [mg],State
397,-1100,-316,0
371,-1104,-306,0
373,-1074,-323,0
405,-1046,-343,0
430,-1038,-348,0
406,-1065,-317,0
362,-1093,-275,0
369,-1082,-291,0
407,-1059,-330,0
423,-1050,-334,0
416,-1054,-314,0
397,-1064,-281,0
383,-1078,-265,0
402,-1081,-284,0
427,-1068,-302,0
419,-1050,-277,0
401,-1043,-251,0
393,-1048,-261,0
401,-1040,-272,0
409,-1015,-250,0
417,-1029,-243,0
422,-1066,-268,0
419,-1086,-284,0
412,-1070,-281,0
400,-1021,-257,0
387,-969,-216,0
389,-939,-207,0
388,-938,-244,0
373,-926,-270,0
343,-890,-246,0
336,-897,-232,0
366,-951,-244,0
421,-1049,-268,0
490,-1149,-297,0
533,-1239,-360,0
524,-1294,-389,0
492,-1290,-338,0
476,-1211,-269,0
475,-1149,-263,0
463,-1126,-311,0
443,-1096,-340,0
411,-1028,-289,0
374,-982,-229,0
369,-998,-233,0
390,-1032,-263,0
419,-1038,-281,0
422,-1020,-258,0
404,-1006,-232,0
390,-1021,-242,0
380,-1063,-263,0
386,-1093,-266,0
408,-1067,-240,0
424,-1028,-227,0
427,-1033,-253,0
408,-1051,-273,0
375,-1081,-248,0
375,-1091,-240,0
399,-1084,-259,0
422,-1057,-273,0
411,-1039,-260,0
381,-1052,-260,0
352,-1060,-244,0
350,-1043,-240,0
373,-1010,-256,0
390,-986,-265,0
371,-971,-243,0
353,-986,-232,0
348,-1018,-255,0
357,-1026,-280,0
376,-995,-277,0
380,-965,-258,0
367,-956,-250,0
360,-967,-255,0
358,-983,-270,0
363,-979,-268,0
372,-967,-261,0
364,-948,-250,0
350,-940,-238,0
344,-933,-232,0
341,-927,-230,0
346,-926,-224,0
369,-956,-254,0
378,-1005,-267,0
385,-1030,-248,0
406,-1060,-243,0
432,-1091,-246,0
467,-1120,-219,0
496,-1206,-294,0
487,-1277,-334,0
452,-1248,-289,0
428,-1170,-254,0
419,-1075,-246,0
406,-998,-231,0
392,-978,-244,0
368,-993,-265,0
361,-1004,-259,0
377,-1008,-227,0
419,-1054,-235,0
477,-1130,-279,0
525,-1206,-294,0
519,-1338,-330,0
471,-1408,-340,0
470,-1341,-312,0
486,-1229,-303,0
473,-1153,-320,0
451,-1123,-323,0
418,-1119,-302,0
393,-1124,-274,0
435,-1115,-299,0
486,-1100,-333,0
472,-1108,-312,0
414,-1123,-264,0
387,-1120,-267,0
377,-1067,-269,0
372,-996,-267,0
372,-942,-285,0
363,-927,-269,0
341,-914,-240,0
348,-934,-259,0
367,-972,-289,0
403,-1016,-296,0
421,-1038,-273,0
433,-1087,-274,0
456,-1136,-314,0
460,-1139,-295,0
