AccX [mg],AccY [mg],AccZ [mg],State
-273,-262,791,0
-225,-284,730,0
-219,-273,767,0
-336,-229,797,0
-373,-233,747,0
-278,-282,872,0
-199,-275,924,0
-105,-266,917,0
-236,-372,813,0
-314,-343,751,0
-322,-256,879,0
-304,-315,830,0
-239,-375,819,0
-218,-380,886,0
-165,-333,925,0
-212,-229,1029,0
-299,-222,1007,0
-297,-304,834,0
-122,-373,746,0
-119,-456,884,0
-270,-328,908,0
-386,-257,884,0
-374,-285,798,0
-160,-362,838,0
-21,-371,1055,0
-57,-318,1135,0
-186,-288,1041,0
-233,-425,783,0
-146,-483,793,0
-146,-342,1000,0
-179,-291,1077,0
-201,-331,949,0
-102,-384,905,0
-41,-366,975,0
-112,-292,992,0
-168,-361,919,0
-118,-391,849,0
-30,-333,969,0
-2,-287,1086,0
-53,-295,1017,0
-139,-304,957,0
-67,-317,1025,0
41,-308,1174,0
8,-238,1227,0
-14,-262,1071,0
-32,-253,1097,0
-67,-280,1062,0
-30,-299,1081,0
32,-263,1138,0
-23,-241,1112,0
-64,-270,1032,0
-15,-284,1095,0
4,-253,1186,0
-53,-264,1077,0
-106,-279,1021,0
13,-340,1037,0
68,-330,1076,0
-29,-229,1075,0
-114,-150,1038,0
-41,-127,1040,0
65,-150,1153,0
66,-151,1149,0
20,-140,1133,0
0,-109,1110,0
7,-109,1101,0
-11,-59,1185,0
-33,-57,1148,0
6,-51,1103,0
11,-43,1134,0
-72,-3,1128,0
-61,2,1162,0
0,-35,1122,0
0,-56,1051,0
-66,-27,1126,0
-83,-26,1112,0
-33,0,1086,0
40,29,1227,0
23,17,1197,0
-11,-9,1114,0
-48,-7,1024,0
49,-2,1095,0
5,41,1138,0
-46,34,1065,0
-53,36,1005,0
33,100,1133,0
-24,178,1248,0
-99,147,1008,0
-120,58,864,0
-84,95,886,0
-120,166,1062,0
-167,171,1001,0
-104,120,976,0
-35,112,1114,0
-83,100,1086,0
-93,90,1017,0
-43,41,1012,0
-29,44,1068,0
-86,50,962,0
-108,78,884,0
-58,126,987,0
-133,179,1032,0
-318,158,913,0
-256,122,722,0
-77,50,820,0
76,155,1359,0
-71,252,1275,0
-179,30,785,0
-257,-127,522,0
-295,-105,569,0
-137,-12,978,0
-212,120,1012,0
-177,-29,876,0
-186,-86,870,0
-207,-41,862,0
-174,53,1101,0
-183,32,1025,0
-123,-134,835,0
-144,-216,752,0
-144,-112,826,0
-95,-49,1033,0
-293,43,882,0
-394,27,755,0
-255,-50,752,0
-115,-58,930,0
-218,-137,779,0
-378,-190,556,0
-392,-157,688,0
-327,-116,774,0
-213,-143,877,0
-173,-251,672,0
-80,-368,841,0
-228,-310,857,0
-349,-282,783,0
-261,-247,804,0
-115,-289,882,0
-121,-293,938,0
-284,-316,777,0
-367,-372,676,0
-175,-322,865,0
-93,-337,1126,0
-271,-336,848,0
-331,-333,683,0
-269,-331,665,0
-96,-309,1057,0
-128,-359,1033,0
-127,-474,820,0
-133,-476,759,0
-254,-393,897,0
-187,-352,1040,0
34,-364,1269,0
-85,-377,1049,0
-330,-450,617,0
-139,-413,855,0
22,-91,1557,0
-83,-204,1242,0
-58,-391,992,0
-69,-364,1045,0
-183,-306,1061,0
140,-91,1578,0
-29,-74,1391,0
-121,-222,1063,0
-153,-304,1011,0
-144,-285,1063,0
181,-299,1265,0
20,-146,1423,0
-132,-206,1084,0
-162,-242,1003,0
-158,-191,1062,0
-91,-160,1162,0
-150,-54,1257,0
-273,33,1170,0
-332,39,1024,0
-203,4,1022,0
-53,-17,942,0
0,-75,1055,0
-18,0,1127,0
