AccX [mg],AccY [mg],AccZ [mg],State
214,-975,-271,0
309,-997,-410,0
343,-852,-322,0
291,-679,-189,0
210,-501,-56,0
142,-373,-21,0
101,-339,-63,0
81,-295,-88,0
91,-261,-101,0
103,-255,-100,0
111,-287,-89,0
129,-365,-73,0
171,-495,-56,0
305,-771,-176,0
531,-1146,-353,0
615,-1389,-226,0
489,-1283,-145,0
373,-1086,-168,0
473,-1287,-405,0
884,-1998,-577,0
1339,-1998,-321,0
1082,-1998,-643,0
1389,-1998,-1104,0
1828,-1998,-505,0
1995,-1998,-1379,0
1969,-1998,-1096,0
1995,-1998,-1093,0
1995,-1998,-1424,0
1995,-1998,-1016,0
1923,-1998,-1335,0
1647,-1998,-815,0
1506,-1998,-1181,0
1342,-1998,-885,0
1144,-1998,-668,0
1017,-1998,-936,0
958,-1998,-770,0
808,-1998,-487,0
735,-1779,-577,0
627,-1579,-652,0
605,-1705,-552,0
619,-1795,-430,0
542,-1399,-431,0
422,-915,-343,0
270,-581,-262,0
191,-555,-265,0
243,-947,-308,0
536,-1998,-334,0
795,-1813,-445,0
453,-656,-102,0
228,-480,-160,0
209,-870,-256,0
418,-1998,-503,0
1042,-1998,-644,0
908,-1115,20,0
741,-1620,-540,0
883,-1998,-924,0
712,-1998,-142,0
1262,-1998,-406,0
1551,-1998,-932,0
977,-1998,-470,0
1411,-1998,-839,0
1857,-1998,-932,0
1290,-1998,-550,0
1411,-1998,-1201,0
1833,-1998,-799,0
1949,-1998,-867,0
1733,-1998,-1305,0
1622,-1998,-668,0
1471,-1998,-872,0
1126,-1998,-733,0
1121,-1998,-566,0
1460,-1998,-758,0
969,-1998,-535,0
507,-1622,-247,0
369,-1167,-227,0
361,-900,-230,0
409,-942,-293,0
490,-1055,-296,0
391,-998,-137,0
215,-840,-100,0
111,-599,-118,0
68,-462,-138,0
49,-411,-156,0
49,-404,-158,0
68,-411,-166,0
85,-419,-167,0
89,-412,-139,0
84,-426,-114,0
102,-492,-163,0
127,-521,-217,0
104,-442,-166,0
73,-369,-145,0
61,-342,-171,0
45,-311,-192,0
21,-274,-168,0
1,-288,-145,0
-35,-384,-135,0
-84,-509,-119,0
