AccX [mg],AccY [mg],AccZ [mg],State
-1109,550,-634,0
-750,747,-874,0
-383,887,-757,0
-260,1044,-191,0
-584,1052,426,0
-890,1019,949,0
-1304,920,1508,0
-1755,761,1994,0
-1998,680,1998,0
-1998,764,1998,0
-1998,803,1998,0
-1564,896,1998,0
-1060,900,1561,0
-741,980,1166,0
-450,943,891,0
-200,863,760,0
-76,824,822,0
77,670,967,0
164,498,1121,0
242,529,1220,0
347,481,1065,0
471,264,667,0
470,52,253,0
512,-140,-32,0
490,-170,-115,0
450,-176,-147,0
468,-301,-110,0
686,-459,-205,0
769,-519,-459,0
602,-524,-552,0
402,-615,-533,0
483,-751,-488,0
628,-844,-557,0
744,-962,-696,0
838,-1081,-933,0
917,-1156,-1065,0
1063,-1172,-1217,0
1065,-1254,-1324,0
893,-1283,-1322,0
974,-1210,-1311,0
1210,-1186,-1295,0
1075,-1218,-1246,0
967,-1111,-1174,0
1016,-984,-953,0
1164,-886,-800,0
1261,-870,-770,0
1393,-780,-855,0
1612,-795,-865,0
1798,-704,-852,0
1790,-500,-753,0
1956,-563,-540,0
1995,-676,-530,0
1995,-699,-456,0
1995,-633,514,0
1574,-929,1339,0
884,-946,1948,0
500,-729,1998,0
112,-733,1998,0
-133,-715,1998,0
-268,-663,1998,0
-643,-538,1998,0
-985,-289,1998,0
-1210,-197,1819,0
-1193,-154,1033,0
-704,-143,235,0
-133,22,-462,0
87,-21,-548,0
286,-114,-404,0
372,-344,214,0
951,-401,945,0
1325,-300,1195,0
1481,-12,1667,0
1540,108,1786,0
1823,97,1418,0
1919,109,1125,0
1996,80,931,0
1904,-224,807,0
1937,-702,526,0
1996,-1022,-410,0
1996,-739,-744,0
1996,-963,-1210,0
1875,-1114,-1671,0
1487,-1528,-1550,0
1952,-1610,-872,0
1996,-1197,-732,0
1996,-913,-366,0
1996,-654,-117,0
1996,-535,147,0
1996,-802,734,0
1937,-1058,983,0
1928,-1118,958,0
1996,-701,989,0
1996,-1343,1279,0
1560,-1598,1269,0
387,-1998,1647,0
-645,-1998,1498,0
-987,-984,1372,0
-509,-843,1103,0
-517,-693,953,0
-526,-590,1015,0
-405,-466,1039,0
-341,-368,1285,0
-358,-450,1474,0
-154,-581,1388,0
4,-871,1395,0
-281,-493,1696,0
246,-393,1328,0
-348,-456,987,0
-1258,-762,1258,0
-1224,-1113,1356,0
-909,-897,1515,0
-569,-750,1525,0
-199,-872,1369,0
-12,-699,1209,0
-48,-685,1017,0
45,-683,705,0
70,-624,534,0
-76,-724,609,0
-205,-900,616,0
-30,-899,461,0
244,-892,217,0
429,-834,-32,0
503,-880,-132,0
537,-781,-215,0
662,-849,-230,0
990,-878,-445,0
1207,-848,-704,0
1257,-920,-1040,0
1294,-886,-1142,0
1080,-903,-1127,0
851,-917,-1248,0
674,-944,-1340,0
979,-806,-1461,0
836,-777,-1115,0
487,-821,-898,0
585,-805,-1084,0
901,-583,-1153,0
860,-605,-1040,0
900,-666,-887,0
1044,-666,-881,0
1178,-545,-989,0
1323,-440,-1118,0
1440,-364,-1185,0
1512,-333,-1128,0
1571,-328,-973,0
1701,-271,-884,0
1693,-139,-927,0
1651,53,-862,0
1500,-28,-583,0
1153,-176,-208,0
966,-218,-24,0
830,-205,191,0
609,-314,343,0
151,-470,619,0
-278,-320,476,0
-337,-218,388,0
-698,57,849,0
-926,75,1174,0
-1167,160,1308,0
-1422,125,1141,0
-1230,154,1103,0
-879,379,936,0
-796,380,816,0
-775,84,797,0
-919,-294,1062,0
-1020,-490,1219,0
-689,-787,1235,0
-145,-897,878,0
370,-994,902,0
557,-1029,882,0
520,-939,834,0
865,-970,669,0
1266,-1404,1062,0
792,-1760,1998,0
1362,-1998,1998,0
1996,-1624,1755,0
1996,-1406,1678,0
1996,-893,1860,0
1996,-547,1997,0
1996,-625,1938,0
1615,-607,1998,0
1401,-666,1998,0
1757,-725,1998,0
1996,-763,1808,0
1996,-862,1998,0
1649,-1091,1880,0
1543,-1156,1482,0
1138,-945,1436,0
1092,-809,1010,0
978,-671,803,0
884,-490,756,0
777,-301,675,0
660,-202,613,0
583,-227,651,0
429,-295,755,0
372,-308,773,0
333,-273,727,0
255,-434,667,0
68,-464,732,0
33,-284,523,0
-15,-452,468,0
111,-570,340,0
7,-663,424,0
-120,-421,364,0
-130,-470,200,0
-127,-475,55,0
-88,-222,-48,0
-61,-416,-128,0
49,-372,-161,0
102,-403,-167,0
159,-440,-69,0
236,-481,-49,0
338,-463,-75,0
381,-492,0,0
285,-675,75,0
226,-816,-23,0
208,-819,-111,0
286,-958,-325,0
298,-1320,-717,0
463,-1432,-1054,0
842,-1617,-1200,0
1280,-1768,-1351,0
1489,-1776,-1428,0
1463,-1820,-1383,0
1654,-1859,-1426,0
1763,-1998,-1590,0
1729,-1998,-1767,0
1200,-1998,-1729,0
1047,-1998,-1612,0
1148,-1998,-1415,0
991,-1998,-1346,0
1016,-1846,-1451,0
908,-1771,-1453,0
843,-1541,-1329,0
1008,-1386,-1147,0
1034,-1326,-981,0
1169,-1181,-1098,0
1196,-1093,-1135,0
1194,-1038,-1062,0
1203,-1068,-912,0
1128,-1110,-778,0
1079,-1177,-587,0
887,-1193,-367,0
724,-1286,-107,0
569,-1361,278,0
303,-1386,534,0
96,-1335,679,0
132,-1049,923,0
70,-759,1184,0
-184,-581,1247,0
-323,-338,1014,0
-303,-147,590,0
-312,-1,290,0
-421,44,128,0
-508,49,125,0
-478,33,303,0
-398,66,511,0
-558,-7,720,0
-685,-190,780,0
-827,-376,823,0
-350,-453,1095,0
213,-649,1432,0
1027,-716,1811,0
1936,-484,1998,0
1996,-268,1998,0
1949,-188,1998,0
1381,-72,1998,0
1578,-162,1998,0
1546,-117,1998,0
892,-6,1944,0
703,111,1495,0
532,6,1657,0
610,-228,1998,0
531,-466,1998,0
720,-612,1998,0
830,-731,1998,0
711,-816,1994,0
602,-821,1881,0
698,-738,1635,0
768,-693,1442,0
869,-674,1167,0
728,-601,865,0
503,-591,588,0
362,-713,501,0
532,-888,445,0
723,-955,278,0
520,-982,-172,0
138,-1205,-660,0
31,-1382,-1025,0
9,-1323,-1030,0
322,-1170,-899,0
543,-1016,-531,0
536,-888,-258,0
707,-907,90,0
865,-805,378,0
1203,-717,648,0
1613,-677,681,0
1851,-553,721,0
1778,-676,683,0
1698,-740,396,0
1363,-920,265,0
1475,-1104,185,0
1978,-1221,26,0
1996,-1199,-66,0
1996,-1260,-16,0
1996,-1344,118,0
1996,-1347,252,0
1996,-1444,317,0
1996,-1406,356,0
1965,-1382,415,0
1786,-1288,429,0
1566,-1184,462,0
1292,-1066,482,0
1000,-1063,469,0
742,-1087,383,0
560,-1218,328,0
548,-1352,301,0
554,-1660,432,0
645,-1925,543,0
604,-1998,625,0
420,-1998,594,0
142,-1998,599,0
-156,-1998,604,0
-200,-1995,602,0
-73,-1991,653,0
-204,-1949,961,0
-797,-1998,1998,0
-1263,-1912,1998,0
-446,-1644,1998,0
621,-1116,1998,0
1644,-808,1755,0
1996,-725,112,0
1996,-344,-900,0
1810,-504,-543,0
1829,-581,336,0
1996,-462,877,0
1996,-336,840,0
1996,-180,884,0
1996,-62,1021,0
1996,-137,1041,0
1996,-128,815,0
1996,-173,583,0
1996,-317,347,0
1996,-572,405,0
1996,-777,495,0
1996,-843,588,0
1996,-948,765,0
1996,-968,1051,0
1812,-984,1217,0
1462,-1000,1244,0
1282,-934,1206,0
873,-885,1662,0
38,-1078,1998,0
-949,-1362,1998,0
-1774,-1476,1681,0
-1998,-1313,1339,0
-1998,-1217,1385,0
-1998,-1055,1306,0
-1498,-924,1183,0
-644,-794,888,0
265,-709,594,0
