T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
8951, -589, -1354, -300, 50470, -353010, 95340
8971, -704, -1661, -341, 86380, -369530, 74550
8991, -816, -1896, -403, 74760, -354200, 53690
9011, -746, -1707, -382, 55230, -340200, 39970
9031, -619, -1410, -333, 74340, -345240, 17920
9051, -528, -1192, -282, 124460, -368340, 1890
9071, -483, -1089, -252, 157430, -378000, -6020
9091, -500, -1132, -260, 127820, -330960, -30520
9111, -568, -1294, -306, 84980, -265930, -63280
9131, -636, -1507, -336, 93310, -239750, -88270
9151, -652, -1637, -332, 135240, -236460, -112980
9171, -567, -1416, -290, 126630, -200060, -127400
9191, -470, -1110, -239, 85050, -157990, -94500
9211, -389, -879, -197, 77000, -145880, -42140
9231, -319, -715, -162, 80570, -122570, -30730
9251, -285, -633, -141, 90510, -91700, -48230
9271, -271, -627, -130, 99400, -64050, -63000
9291, -283, -671, -137, 96740, -32340, -70280
9311, -301, -726, -146, 67760, 20650, -74270
9331, -322, -788, -160, 35630, 98280, -39690
9351, -346, -837, -172, 60130, 90580, 2870
9371, -351, -833, -167, 86380, 87850, 34090
9391, -334, -776, -150, 79380, 120120, 39060
9411, -317, -725, -139, 51520, 167510, 35280
9431, -329, -734, -148, 20160, 210840, 36960
9451, -84, -429, 266, 770, 248290, 32480
9471, -1998, 1983, 1998, -44170, 356160, 107170
9491, -1356, 346, 884, 116340, 363720, 79030
