T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
3851, 326, -932, -118, 5740, 5950, -101920
3871, 358, -1314, -345, -99470, -36190, -57190
3891, 534, -1502, -442, -167370, -5460, -122150
3911, 697, -1319, -178, -128380, 131040, -266560
3931, 689, -1329, -303, -77700, 204400, -273560
3951, 499, -1342, -366, -115080, 125370, -79170
3971, 314, -1343, -331, -105700, 102410, 73570
3991, 306, -1217, -235, -78470, 185570, 24500
4011, 433, -1202, -273, -97370, 293300, -154700
4031, 698, -1487, -459, -146160, 345380, -277340
4051, 969, -1998, -549, -138530, 371420, -261170
4071, 1011, -1998, -579, -45780, 401940, -120680
4091, 725, -1997, -588, -18410, 392910, 4200
4111, 470, -1271, -457, -86590, 377790, -23380
4131, 376, -1076, -407, -69370, 432600, -80290
4151, 578, -1602, -451, 13720, 507220, -69860
4171, 1289, -1998, -730, 70420, 557970, -34860
4191, 939, -1998, -498, 62650, 566720, -4480
4211, 467, -1297, -513, 17850, 504630, 88690
4231, 305, -976, -433, -8330, 444990, 203000
4251, 358, -1022, -310, 92610, 534170, 189070
4271, 671, -1732, -486, 106750, 551180, 211260
4291, 830, -1998, -372, 64540, 528220, 238840
4311, 525, -1485, -304, -53550, 437570, 257740
4331, 386, -966, -371, -207690, 332430, 232120
4351, 319, -761, -343, -199850, 330960, 231210
4371, 256, -587, -183, -100100, 383670, 274960
4391, 193, -627, -156, -51240, 402220, 353080
4411, 174, -780, -211, -92610, 381570, 404740
4431, 175, -905, -290, -161420, 374570, 376880
4451, 179, -948, -334, -199360, 412020, 269150
4471, 189, -868, -232, -190750, 488040, 121450
4491, 247, -773, -129, -174510, 550760, -1820
4511, 300, -643, -129, -204890, 535360, -37590
4531, 267, -521, -154, -262780, 450730, 31990
4551, 189, -467, -205, -290570, 360640, 164640
4571, 115, -452, -233, -278530, 305970, 286930
4591, 64, -466, -254, -233240, 305200, 341880
4611, 43, -465, -260, -170590, 352520, 318150
4631, 40, -403, -225, -94220, 433230, 241710
4651, 38, -310, -145, -16730, 513240, 163800
4671, 56, -267, -95, 41440, 555590, 135310
4691, 59, -287, -26, 55160, 543830, 166600
4711, 71, -429, -34, 15470, 489650, 228480
4731, 152, -752, -171, -81410, 412720, 269010
4751, 393, -1280, -486, -195160, 344890, 243740
4771, 752, -1747, -357, -232680, 337400, 147420
4791, 843, -1772, -120, -119420, 405580, 70350
4811, 664, -1540, -545, -105210, 340760, 139370
4831, 394, -1234, -383, -254170, 112350, 307090
4851, 245, -1035, -81, -166530, 71190, 406910
4871, 283, -1128, -122, -51310, 132790, 355390
4891, 547, -1474, -421, -126630, 100940, 236460
4911, 1065, -1996, -618, -255500, 39060, 99610
4931, 1106, -1998, -210, -211260, 67060, 22960
4951, 710, -1998, -534, -103460, -114730, 350350
4971, 545, -1782, -532, -215740, -255710, 303520
4991, 540, -1413, -274, -99680, -167160, 136850
5011, 632, -1488, -271, -37170, -144620, 65030
5031, 787, -1908, -489, -42210, -227080, 119280
5051, 732, -1918, -370, 9730, -283010, 189490
5071, 582, -1859, -360, 83860, -315350, 220220
5091, 626, -1905, -579, 39410, -406000, 181160
5111, 616, -1639, -530, 75670, -416500, 91490
5131, 532, -1219, -277, 201600, -359100, 8890
5151, 435, -1095, -221, 261800, -391930, 42560
5171, 349, -1194, -333, 270620, -487690, 141260
5191, 282, -1264, -347, 285180, -553840, 176120
5211, 267, -1129, -292, 318990, -538440, 71610
5231, 300, -956, -336, 297150, -517020, -97230
5251, 274, -784, -313, 268100, -521850, -192150
5271, 214, -670, -261, 302750, -524230, -186410
5291, 154, -610, -211, 354970, -525070, -147840
5311, 109, -556, -166, 375200, -532840, -130060
5331, 89, -498, -151, 350490, -545160, -146510
5351, 77, -431, -151, 292670, -566300, -173250
5371, 76, -424, -186, 234500, -592550, -182210
5391, 77, -426, -188, 202160, -611310, -170100
5411, 95, -420, -167, 197400, -609840, -159810
5431, 121, -425, -185, 192640, -601720, -151690
5451, 146, -472, -218, 179200, -601370, -125580
5471, 167, -560, -246, 184450, -598360, -76370
5491, 184, -699, -256, 223230, -575330, -30660
5511, 233, -854, -294, 270480, -530040, -25830
5531, 331, -922, -312, 294000, -477750, -71890
5551, 438, -982, -353, 302260, -428330, -138040
5571, 465, -1095, -329, 319340, -392560, -154140
5591, 436, -1209, -286, 358260, -367990, -100940
5611, 430, -1322, -334, 377580, -356300, -45920
5631, 466, -1369, -464, 336700, -361200, -52080
5651, 501, -1339, -437, 283080, -259910, -211050
5671, 564, -1429, -317, 319760, -174790, -258930
5691, 749, -1822, -488, 274470, -169750, -252490
5711, 926, -1998, -676, 220010, -181230, -220920
5731, 853, -1998, -459, 255150, -122290, -208390
5751, 638, -1708, -384, 225330, -107590, -213640
5771, 570, -1576, -492, 125230, -138670, -225610
5791, 648, -1708, -451, 117250, -88130, -259280
5811, 909, -1998, -473, 160020, -5110, -292950
5831, 928, -1998, -522, 134330, 560, -268450
5851, 634, -1649, -361, 102130, -14280, -208040
5871, 488, -1346, -293, 76580, -5950, -185640
5891, 546, -1403, -376, 38220, 13440, -200970
5911, 644, -1817, -489, 31080, 57190, -215110
5931, 711, -1926, -331, 69860, 131600, -230510
5951, 698, -1391, -287, 48160, 179340, -294560
5971, 511, -1050, -282, -30100, 136080, -248850
5991, 346, -901, -250, -35350, 103390, -96530
6011, 233, -888, -224, -1050, 129080, -6090
6031, 235, -897, -205, 10640, 192990, -26740
6051, 321, -913, -229, -10500, 265580, -117740
6071, 388, -906, -194, -26740, 323120, -188510
6091, 391, -832, -142, -23310, 348040, -172200
6111, 322, -741, -166, -46830, 322700, -81060
6131, 238, -653, -186, -91420, 274260, 29120
6151, 180, -565, -188, -113260, 262920, 97650
6171, 135, -477, -174, -108640, 294420, 115430
6191, 94, -401, -149, -91560, 343700, 110600
6211, 68, -340, -120, -68250, 396270, 100170
6231, 44, -304, -89, -53410, 438620, 94920
6251, 31, -284, -76, -61670, 464520, 96390
6271, 19, -281, -78, -91210, 477680, 96460
6291, 15, -300, -94, -132580, 482510, 91910
6311, 12, -341, -117, -171150, 489090, 77420
6331, 17, -393, -133, -196770, 503650, 49910
6351, 31, -501, -167, -205870, 530390, 6440
6371, 92, -711, -221, -197330, 609070, -118090
6391, 260, -1029, -269, -177030, 654290, -190820
6411, 676, -1618, -287, -158480, 659330, -222250
6431, 1133, -1998, -602, -191660, 567140, -143500
6451, 739, -1822, -728, -215950, 446110, 40670
6471, 321, -1255, -451, -53410, 488390, 174510
6491, 239, -977, -323, 62510, 588140, 136850
6511, 277, -1019, -312, 67970, 623700, 65520
6531, 433, -1367, -411, 51800, 606830, 36540
6551, 887, -1998, -568, 50470, 581490, 18270
6571, 1220, -1998, -563, 67130, 537320, 36540
6591, 910, -1995, -622, 54110, 409570, 155190
6611, 499, -1497, -500, 61250, 280980, 315840
6631, 312, -1170, -293, 158830, 280210, 364700
6651, 343, -1287, -228, 194600, 316400, 265300
6671, 617, -1806, -337, 132930, 281330, 153720
6691, 1154, -1998, -625, 39900, 205310, 48790
6711, 846, -1810, -391, 56980, 158970, 32130
6731, 482, -1448, -315, 157360, 62020, 252210
6751, 354, -1395, -318, 170870, -44170, 380800
6771, 367, -1459, -356, 166740, -65940, 303940
6791, 480, -1337, -296, 151200, -49490, 119980
6811, 550, -1281, -279, 149030, -32270, -42070
6831, 555, -1262, -348, 149100, -84840, -53340
6851, 467, -1175, -296, 171290, -154000, 25060
6871, 334, -1079, -218, 244160, -183610, 108780
6891, 218, -934, -161, 284620, -214480, 143290
6911, 157, -764, -134, 257530, -251020, 93870
6931, 132, -609, -141, 199430, -280350, -4830
6951, 125, -507, -157, 136990, -312480, -90300
6971, 126, -454, -166, 104160, -331660, -139580
6991, 119, -417, -142, 110810, -332640, -155470
7011, 105, -389, -106, 146790, -324240, -147490
7031, 92, -386, -75, 180740, -323540, -128170
7051, 81, -394, -68, 189980, -338940, -106680
7071, 88, -426, -79, 119420, -396900, -90860
7091, 121, -468, -107, 69440, -426580, -90370
7111, 173, -539, -141, 32340, -455770, -74270
7131, 234, -691, -205, 22330, -483630, -30170
7151, 310, -929, -308, 41650, -499730, 22120
7171, 386, -1216, -355, 100520, -476840, 40740
7191, 460, -1400, -322, 169400, -423570, -280
7211, 577, -1375, -396, 177520, -397390, -72590
7231, 571, -1140, -358, 189000, -396340, -80290
7251, 443, -1036, -285, 262010, -409010, 28700
7271, 323, -1071, -235, 331660, -438480, 157150
7291, 319, -1268, -330, 335930, -463120, 178640
7311, 440, -1566, -482, 293790, -462070, 78890
7331, 724, -1794, -569, 284130, -406420, -88200
7351, 875, -1826, -518, 324170, -335860, -206290
7371, 705, -1744, -513, 373240, -337190, -147910
7391, 534, -1668, -479, 408240, -374290, -26390
7411, 540, -1661, -435, 419790, -352450, -51450
7431, 721, -1798, -462, 386190, -306530, -181580
7451, 798, -1977, -566, 309050, -304430, -258930
7471, 715, -1896, -587, 259700, -314020, -244720
7491, 650, -1703, -486, 265930, -276780, -237930
7511, 683, -1743, -383, 292600, -207200, -268730
7531, 615, -1582, -292, 283640, -173600, -278110
7551, 522, -1325, -333, 203350, -198240, -265020
7571, 483, -1257, -381, 96320, -238770, -245280
7591, 467, -1321, -384, 64400, -222740, -222810
7611, 442, -1289, -279, 100240, -150990, -225610
7631, 465, -1061, -187, 125440, -67830, -273070
7651, 459, -864, -161, 87990, -32060, -312410
7671, 394, -826, -181, 25270, -56630, -250110
7691, 322, -871, -219, -15890, -93310, -116760
7711, 270, -905, -253, -35840, -101080, -14350
7731, 253, -832, -240, -40950, -58240, -4200
7751, 263, -701, -196, -35350, 32060, -80780
7771, 272, -554, -90, 2100, 192430, -165970
7791, 251, -481, -45, -18550, 189630, -87080
7811, 212, -483, -96, -80150, 153510, 17080
7831, 184, -489, -135, -138250, 133490, 90300
7851, 154, -456, -156, -161280, 156590, 114590
7871, 138, -396, -145, -149870, 212310, 109410
7891, 122, -346, -108, -127330, 275450, 102620
7911, 108, -317, -84, -120680, 319900, 117320
7931, 99, -331, -91, -138950, 341390, 146370
7951, 102, -395, -129, -172060, 354410, 170170
7971, 122, -497, -155, -199150, 378910, 169820
7991, 163, -638, -143, -216230, 416850, 147000
8011, 248, -900, -144, -249130, 446320, 112560
8031, 471, -1416, -262, -326480, 444080, 65310
8051, 920, -1998, -627, -428190, 419650, -4060
8071, 801, -1688, -531, -461230, 415450, -37450
8091, 404, -1223, -256, -337680, 462140, 60270
8111, 252, -1100, -284, -275590, 454230, 169190
8131, 263, -1179, -402, -325080, 441210, 122360
8151, 353, -1339, -378, -327600, 502250, -24780
8171, 600, -1784, -327, -251090, 601370, -166320
8191, 1101, -1998, -604, -217980, 625380, -232820
8211, 992, -1998, -643, -254310, 550130, -205870
8231, 500, -1641, -479, -205800, 478310, -48160
8251, 379, -1425, -500, -129220, 459130, 59780
8271, 398, -1297, -346, -83510, 502180, -11970
8291, 581, -1520, -381, -560, 576240, -111860
8311, 783, -1923, -391, 34090, 568820, -117810
8331, 800, -1993, -589, 16520, 486010, -45990
8351, 603, -1536, -408, -29470, 373870, 34020
8371, 486, -1255, -403, 21770, 354760, 61600
8391, 370, -1082, -292, 82600, 345380, 91560
8411, 309, -1056, -222, 129080, 330540, 122360
8431, 316, -1080, -209, 142380, 306110, 125930
8451, 368, -1099, -201, 108640, 264670, 85610
8471, 468, -1160, -279, 62510, 218540, 28000
8491, 488, -1160, -335, 26670, 105840, 35980
8511, 375, -1024, -236, 104370, 88270, 100940
8531, 274, -869, -162, 149870, 68250, 132160
8551, 204, -732, -118, 139440, 35140, 118720
8571, 153, -622, -84, 105490, -1820, 83300
8591, 133, -530, -86, 69720, -38570, 46130
8611, 120, -476, -95, 43610, -72310, 18480
8631, 104, -447, -83, 41510, -94500, 1820
8651, 98, -435, -78, 48440, -109130, -12880
8671, 99, -443, -75, 47880, -123270, -31360
8691, 108, -476, -78, 42210, -138950, -50190
8711, 131, -535, -88, 31570, -157360, -69370
8731, 165, -597, -95, 15400, -175980, -92750
8751, 231, -706, -129, -8120, -200480, -112070
8771, 314, -845, -191, -36330, -235480, -114380
8791, 374, -1002, -235, -48860, -270130, -93380
8811, 427, -1140, -295, -39270, -293370, -60550
8831, 441, -1181, -281, -11270, -300020, -36190
8851, 425, -1139, -209, 29540, -294910, -21910
8871, 415, -1088, -199, 46340, -304570, -11690
8891, 399, -1055, -223, 21490, -347200, 11480
8911, 413, -1168, -297, -4410, -397530, 53970
8931, 495, -1424, -361, 1470, -425740, 92750
8951, 632, -1718, -411, 39550, -416570, 92260
8971, 775, -1875, -463, 78260, -392980, 55160
8991, 710, -1664, -412, 105420, -384440, 28350
9011, 589, -1523, -369, 142940, -400540, 65030
9031, 607, -1678, -420, 185990, -431970, 133560
9051, 738, -1998, -524, 218820, -452480, 158690
9071, 826, -1998, -535, 245490, -449960, 125790
9091, 682, -1717, -489, 266350, -435610, 57260
9111, 514, -1304, -425, 273490, -437780, 8890
9131, 458, -1255, -397, 308280, -438410, 9380
9151, 509, -1461, -376, 374920, -415730, 22190
9171, 649, -1753, -428, 415240, -392070, 7350
9191, 612, -1676, -447, 339080, -409500, -82180
9211, 460, -1282, -395, 306180, -414330, -102410
9231, 375, -1104, -361, 298970, -391020, -123900
9251, 361, -1009, -314, 310030, -338800, -162120
9271, 373, -1015, -339, 317590, -288470, -192010
9291, 356, -945, -212, 323750, -241010, -205520
9311, 341, -831, -130, 295400, -222040, -202440
9331, 323, -782, -161, 200970, -260260, -167160
9351, 293, -767, -230, 107590, -303520, -105210
9371, 255, -775, -252, 77560, -288330, -70840
9391, 235, -711, -199, 96880, -220500, -83300
9411, 213, -639, -145, 117040, -139370, -125370
9431, 221, -553, -113, 105700, -80920, -158900
9451, 236, -497, -111, 74270, -48300, -158900
9471, 243, -461, -92, 46340, -33670, -114450
9491, 226, -454, -85, 27580, -26880, -36680
9511, 199, -451, -90, 5810, -25550, 50750
9531, 168, -466, -112, -21210, -19600, 120750
9551, 153, -484, -133, -42490, 2730, 155680
9571, 159, -502, -143, -50260, 49980, 149870
9591, 186, -532, -135, -48230, 113890, 119840
9611, 225, -614, -134, -46550, 176540, 91770
9631, 285, -751, -152, -57470, 221480, 84420
9651, 388, -920, -155, -86870, 248780, 89390
9671, 487, -1048, -144, -131460, 257320, 102550
9691, 550, -1312, -309, -200620, 224980, 151970
9711, 595, -1602, -560, -288960, 156590, 236880
9731, 547, -1521, -400, -307090, 155820, 268940
9751, 476, -1295, -116, -205450, 280070, 212310
9771, 500, -1348, -230, -173250, 360640, 153300
9791, 645, -1725, -528, -318710, 284130, 149940
9811, 849, -1998, -531, -438550, 218260, 142590
9831, 903, -1998, -367, -390390, 288820, 91000
9851, 787, -1965, -583, -336350, 353010, 52990
9871, 566, -1761, -442, -410060, 285530, 82460
9891, 485, -1621, -258, -376390, 296380, 94080
9911, 685, -1743, -442, -381080, 373520, -132020
9931, 933, -1946, -582, -392140, 375130, -185780
9951, 811, -1998, -464, -276640, 391930, -78610
9971, 576, -1941, -457, -216370, 367500, 27020
9991, 452, -1421, -423, -243040, 370300, -68460
10011, 374, -1063, -271, -187180, 439530, -189630
10031, 373, -996, -203, -114380, 465570, -194040
10051, 448, -1194, -271, -101570, 424830, -131320
10071, 557, -1421, -376, -116900, 369810, -74690
10091, 513, -1317, -300, -94290, 345450, -36470
10111, 385, -1085, -293, -65730, 323820, 4760
10131, 285, -917, -306, -51030, 305690, 27650
10151, 220, -765, -250, -350, 330680, 15540
10171, 172, -584, -108, 69230, 372890, -10640
10191, 147, -458, -15, 97650, 373030, -10360
10211, 126, -400, -11, 53340, 314020, 23450
10231, 115, -384, -63, -32270, 230230, 67970
10251, 101, -387, -105, -95550, 171150, 99960
10271, 91, -387, -120, -104510, 153720, 111650
10291, 81, -362, -101, -74970, 163170, 105070
10311, 73, -334, -64, -30380, 179830, 90510
10331, 65, -333, -39, 3710, 186200, 80780
10351, 62, -363, -15, 8680, 178290, 74270
10371, 73, -394, 2, -19250, 162540, 57610
10391, 95, -441, 1, -74970, 139300, 27930
10411, 141, -555, -74, -153020, 98560, -3220
10431, 229, -737, -199, -230090, 48510, -31080
10451, 362, -1003, -249, -261940, 27860, -69440
10471, 574, -1337, -225, -231420, 54950, -119070
10491, 835, -1839, -394, -184170, 81760, -141540
10511, 781, -1890, -456, -183470, 36120, -89740
10531, 449, -1402, -178, -167860, -25550, 5390
10551, 344, -1139, -132, -111580, -40670, 44940
10571, 405, -1151, -273, -160370, -87780, -3220
10591, 571, -1497, -441, -259980, -143990, -77630
10611, 860, -1998, -394, -167860, -82390, -150290
10631, 1071, -1998, -383, -125510, -76790, -152320
10651, 880, -1998, -511, -202230, -191870, -88060
10671, 588, -1666, -320, -195300, -259630, -700
10691, 520, -1585, -304, -170660, -269360, -2870
10711, 721, -1882, -491, -207480, -278530, -73920
10731, 954, -1998, -457, -185360, -244790, -134050
10751, 891, -1998, -365, -124670, -230090, -99750
10771, 680, -1776, -451, -154840, -321580, 13090
10791, 479, -1451, -336, -155890, -381640, 89390
10811, 461, -1379, -314, -98980, -353290, 66360
10831, 542, -1446, -345, -79660, -321230, 5460
10851, 592, -1439, -249, -47390, -288470, -36750
10871, 619, -1483, -412, -59080, -316470, -15330
10891, 474, -1209, -309, -65100, -361690, 55790
10911, 318, -1018, -218, 3500, -359240, 127960
10931, 230, -828, -164, 49700, -352380, 153160
10951, 198, -726, -145, 61250, -332150, 112420
10971, 185, -671, -155, 50260, -317870, 59010
10991, 196, -623, -158, 31220, -314090, 24150
11011, 204, -569, -156, 33670, -300580, 1540
11031, 188, -539, -136, 48930, -281190, 2800
11051, 146, -523, -134, 70980, -268310, 28980
11071, 119, -494, -101, 89110, -255290, 47600
11091, 108, -461, -84, 97230, -227920, 30450
11111, 107, -422, -77, 82740, -200410, -11690
11131, 108, -390, -79, 54390, -181160, -50330
11151, 100, -360, -52, 33460, -165410, -71330
11171, 91, -359, -44, 20370, -151690, -76720
11191, 95, -377, -39, -2590, -143010, -76020
11211, 107, -438, -67, -39270, -133700, -82180
11231, 140, -538, -116, -84350, -120680, -99470
11251, 193, -674, -176, -119630, -98140, -130060
11271, 278, -860, -171, -127260, -57890, -171150
11291, 429, -1169, -177, -104930, 560, -216020
11311, 742, -1632, -335, -95830, 44590, -253120
11331, 880, -1935, -474, -151830, 8190, -190400
11351, 598, -1691, -307, -109550, -3640, -76230
11371, 427, -1426, -252, -110530, -2450, -66150
11391, 432, -1308, -328, -175910, 6300, -164640
11411, 584, -1439, -360, -175770, 65940, -262710
11431, 828, -1898, -296, -110810, 124950, -271880
11451, 966, -1998, -471, -104440, 93590, -189910
11471, 753, -1998, -538, -178710, 11690, -132230
11491, 556, -1547, -366, -161840, 44940, -179200
11511, 567, -1481, -292, -109270, 107170, -231700
11531, 754, -1923, -452, -112630, 106820, -231770
11551, 898, -1998, -439, -117460, 94360, -212800
11571, 750, -1917, -405, -99680, 88480, -186830
11591, 559, -1582, -434, -124670, 49980, -159250
11611, 478, -1416, -373, -112350, 65030, -180670
11631, 519, -1369, -247, -51450, 129780, -235200
11651, 651, -1464, -243, -24850, 154280, -264110
11671, 689, -1576, -408, -72310, 85680, -206570
11691, 514, -1473, -369, -94920, 13860, -97090
11711, 382, -1297, -299, -43540, 21910, -48510
11731, 356, -1065, -222, -11060, 67340, -111580
11751, 348, -852, -174, -9310, 107170, -207690
11771, 312, -676, -122, -13020, 107240, -224420
11791, 260, -616, -107, -10640, 76860, -159250
11811, 214, -610, -117, -15610, 33530, -68180
11831, 191, -615, -153, -30100, -560, -4270
11851, 184, -574, -159, -39270, -5110, 8050
11871, 174, -507, -129, -25550, 21140, -14770
11891, 160, -448, -99, 5810, 55510, -33460
11911, 136, -397, -61, 34720, 76090, -24920
11931, 114, -384, -52, 46620, 80640, -560
11951, 106, -369, -44, 36820, 76860, 19530
11971, 116, -363, -58, 12180, 70700, 25410
11991, 126, -352, -63, -15750, 62300, 25620
12011, 140, -358, -71, -31920, 52080, 35840
12031, 159, -410, -82, -27160, 31500, 106260
12051, 188, -511, -93, -23310, 25270, 149730
12071, 250, -706, -142, -30590, 18970, 182070
12091, 375, -1071, -254, -41860, 12880, 194250
12111, 578, -1627, -374, -34300, 22680, 173740
12131, 823, -1998, -366, -22540, 46620, 117250
12151, 768, -1708, -374, -53690, 26530, 82880
12171, 566, -1257, -331, -79660, -41930, 143500
12191, 417, -1008, -240, -33950, -68600, 237650
12211, 327, -1071, -184, 20090, -76790, 310100
12231, 400, -1453, -241, 24500, -88200, 310870
12251, 772, -1998, -452, -29820, -91000, 199500
12271, 1177, -1998, -626, -81550, -88550, 63980
12291, 933, -1957, -468, -51450, -101430, 78330
12311, 553, -1531, -305, 35210, -143990, 248850
12331, 472, -1502, -276, 92050, -175000, 343490
12351, 577, -1800, -366, 71470, -195860, 298340
12371, 860, -1998, -555, 19880, -212100, 188930
12391, 950, -1998, -554, 3710, -205940, 89530
12411, 725, -1619, -354, 86170, -176750, 100660
12431, 540, -1449, -270, 180390, -180460, 207550
12451, 430, -1430, -264, 195160, -227080, 288540
12471, 424, -1398, -331, 158620, -265930, 271040
12491, 466, -1319, -371, 110320, -268100, 162890
12511, 499, -1144, -346, 105210, -231140, 45780
12531, 429, -943, -246, 155190, -182140, -2870
12551, 339, -874, -164, 221130, -157920, 40180
12571, 242, -851, -94, 249130, -165270, 108920
12591, 250, -825, -186, 211540, -190260, 125090
12611, 277, -757, -222, 114450, -226590, 84770
12631, 249, -705, -211, 67550, -227850, 49490
12651, 198, -594, -146, 96810, -189630, 41300
12671, 149, -532, -101, 133560, -142590, 35140
12691, 127, -446, -46, 144340, -103880, 20440
12711, 119, -432, -62, 115500, -84350, -1050
12731, 136, -408, -80, 60480, -74830, -39270
12751, 154, -395, -80, -10220, -61600, -37380
12771, 162, -399, -61, -15260, -49630, -6440
12791, 150, -445, -61, -26740, -45150, 36260
12811, 144, -512, -80, -60270, -43890, 62790
12831, 154, -617, -102, -101500, -29190, 46620
12851, 194, -730, -126, -140980, -1400, -8750
12871, 294, -870, -191, -186270, 33110, -88970
12891, 454, -991, -229, -211890, 76580, -156590
12911, 579, -1140, -234, -194600, 109760, -144830
12931, 538, -1335, -228, -175280, 90650, -29190
12951, 451, -1383, -275, -194110, 44940, 74410
12971, 417, -1347, -329, -246890, 27440, 57260
12991, 457, -1286, -292, -259770, 78750, -50120
13011, 564, -1405, -275, -235760, 151830, -146860
13031, 665, -1628, -308, -222740, 182280, -167650
13051, 753, -1844, -388, -238420, 166950, -139930
13071, 750, -1916, -458, -268520, 136570, -108080
