T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12179, 327, -929, -230, -11760, -91070, 61250
12199, 273, -889, -189, 29890, -63770, 70000
12219, 276, -869, -183, 48790, -33040, 34370
12239, 307, -840, -165, 36820, -5950, -31290
12259, 336, -820, -168, 17360, 10290, -81620
12279, 354, -795, -155, -700, 5670, -86100
12299, 363, -839, -181, -10850, -11130, -48230
12319, 377, -984, -264, -17430, -40390, 19250
12339, 380, -1144, -291, -8120, -55160, 74900
12359, 363, -1130, -216, 25340, -26810, 72590
12379, 347, -969, -135, 54040, 23590, 10710
12399, 353, -835, -159, 29050, 40180, -58800
12419, 343, -786, -216, -33530, 9100, -76090
12439, 323, -790, -218, -58310, -21070, -35910
12459, 297, -812, -182, -26110, -19180, 20300
12479, 288, -862, -160, 22050, 2940, 56910
12499, 321, -980, -201, 12530, 18900, 33740
12519, 393, -1082, -261, -18060, 24570, -14280
12539, 437, -1092, -228, -12810, 48580, -53620
12559, 413, -998, -152, -3080, 54180, -49210
12579, 374, -906, -183, -34300, 17150, -10640
12599, 340, -846, -236, -61600, -19670, 33810
12619, 313, -838, -251, -34160, -14350, 67620
12639, 282, -836, -192, 25760, 25620, 77210
12659, 265, -856, -117, 60690, 64400, 56000
12679, 299, -927, -139, 24990, 63560, 13510
12699, 378, -993, -237, -52080, 38570, -38850
12719, 436, -998, -273, -88270, 32900, -72310
12739, 421, -930, -206, -50610, 51940, -53830
12759, 368, -889, -159, -1750, 55160, 14700
12779, 326, -928, -213, 630, 24850, 87150
12799, 303, -960, -245, -12040, 4410, 113190
12819, 282, -910, -188, 0, 29190, 77070
12839, 278, -833, -122, 11270, 69860, 7140
12859, 321, -820, -148, -17150, 76790, -47670
12879, 382, -896, -244, -67480, 49000, -60270
12899, 421, -981, -290, -79450, 29400, -34440
12919, 397, -1006, -214, -24850, 45640, 11480
12939, 344, -987, -130, 40880, 70630, 53970
12959, 335, -980, -193, 31500, 55300, 69860
12979, 338, -962, -254, -32970, 15400, 53620
12999, 320, -892, -224, -56350, 11410, 19040
13019, 308, -825, -152, -24080, 45570, -14840
13039, 319, -825, -150, 840, 66640, -30310
13059, 354, -883, -219, -16310, 48650, -21840
13079, 377, -945, -258, -38710, 20230, 1330
13099, 351, -958, -191, -17220, 18060, 30100
13119, 321, -970, -150, 26600, 36260, 49560
13139, 336, -983, -199, 26180, 35560, 42910
13159, 363, -967, -258, -23100, 11690, 10150
13179, 361, -895, -231, -52850, 3850, -28490
13199, 341, -834, -158, -22470, 45640, -25200
13219, 327, -861, -143, 29890, 24990, 16240
13239, 343, -957, -218, -1400, -14700, 46480
13259, 354, -1025, -258, -11130, -24220, 42420
13279, 341, -988, -202, 14210, 3150, 7140
13299, 337, -907, -153, 20720, 20160, -32830
13319, 352, -887, -191, -9030, 490, -46550
13339, 365, -909, -246, -25130, -24080, -29470
13359, 352, -898, -220, 5600, -20090, -3290
13379, 318, -872, -146, 49490, -4550, 18200
13399, 292, -860, -136, 50610, -12950, 28210
13419, 309, -886, -204, 7210, -42700, 19810
13439, 328, -925, -250, -21140, -55720, -1890
13459, 349, -957, -233, 2520, -31570, -28280
13479, 370, -956, -160, 42770, 2800, -51800
13499, 387, -952, -158, 45500, 2380, -56140
13519, 387, -964, -224, 8680, -39900, -28980
13539, 364, -954, -258, -13230, -76650, 10150
13559, 318, -913, -199, 15470, -70420, 32900
13579, 289, -886, -149, 55720, -44030, 28420
13599, 307, -887, -170, 52430, -34930, -1120
13619, 347, -916, -213, 14000, -45150, -37660
13639, 373, -941, -226, -5810, -51170, -56210
13659, 371, -921, -187, 7700, -45150, -50960
13679, 351, -898, -174, 27370, -42490, -28280
13699, 337, -916, -207, 25550, -59990, 4340
13719, 342, -956, -245, 14000, -80360, 27860
13739, 325, -943, -202, 22400, -73850, 24010
13759, 309, -892, -139, 50050, -44170, -2730
13779, 325, -866, -150, 51590, -29680, -35070
13799, 367, -901, -230, 8190, -49700, -55230
