T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
8314, 238, -545, -150, -127610, 71890, -243530
8334, 270, -564, -181, -89250, 123620, -182000
8354, 306, -545, -184, -67130, 177310, -123200
8374, 252, -556, -112, 35000, 259700, 77980
8394, 164, -652, -43, 36400, 254870, 186830
8414, 138, -808, -54, -70770, 238840, 182070
8434, 223, -969, -240, -240730, 234780, 53480
8454, 319, -915, -355, -332290, 289520, -121590
8474, 332, -694, -333, -257530, 405090, -216930
8494, 285, -452, -178, -99750, 503370, -160510
8514, 221, -313, -24, 12110, 529830, 9590
8534, 139, -311, 2, -9450, 465710, 217210
8554, 70, -390, -108, -129220, 365190, 372610
8574, 48, -411, -183, -241570, 310660, 418250
8594, 38, -394, -203, -283360, 327530, 377160
8614, 31, -402, -203, -267610, 385000, 303940
8634, 27, -452, -192, -223650, 458150, 224210
8654, 43, -546, -179, -179270, 536270, 136290
8674, 87, -583, -159, -155820, 608930, 40950
8694, 181, -530, 3, -164920, 655060, -33040
8714, 296, -748, 48, -217630, 643790, -36120
8734, 727, -1841, -651, -382900, 504980, 51170
8754, 1149, -1998, -1231, -540540, 359520, 117740
8774, 586, -1998, -106, -326130, 520730, 84560
8794, 538, -1322, -317, -173670, 685020, -49770
8814, 436, -810, -339, -401940, 558110, -188580
8834, 333, -748, -377, -411670, 504910, -128310
8854, 240, -878, -391, -304080, 501620, 36050
8874, 305, -1328, -550, -186340, 543340, 150080
8894, 746, -1998, -825, -106750, 622300, 123830
8914, 1656, -1998, -519, -20650, 740600, -10360
8934, 1096, -1998, -763, 45920, 808150, -110460
8954, 515, -1749, -709, -63980, 600740, 61600
8974, 350, -1184, -315, -63420, 504350, 186690
8994, 453, -1042, -195, 65590, 620480, 85120
9014, 649, -1414, -415, 60060, 591220, 65730
9034, 1022, -1998, -710, -33040, 438200, 170590
9054, 1024, -1998, -845, -29540, 347550, 303310
9074, 666, -1959, -287, 130760, 432460, 198240
9094, 634, -1161, -261, -4900, 350140, 35560
9114, 531, -928, -331, -61530, 208390, 138530
9134, 369, -959, -221, 27300, 138460, 346430
9154, 341, -1267, -269, 74200, 102550, 439950
9174, 421, -1666, -371, 43470, 91630, 361900
9194, 523, -1633, -360, 15260, 139860, 147630
9214, 553, -1259, -266, -3710, 171710, -37170
9234, 538, -960, -198, 11480, 155330, -59850
9254, 383, -825, -144, 32690, 74830, 87010
9274, 252, -758, -122, 48090, -10920, 250600
9294, 170, -718, -147, 37870, -70980, 323680
9314, 122, -630, -115, 28000, -87640, 301910
9334, 88, -556, -88, 21700, -76650, 225680
9354, 81, -520, -117, 1540, -74340, 141540
9374, 82, -446, -119, -9520, -69160, 58240
9394, 80, -366, -96, 12530, -48650, -13790
9414, 65, -310, -65, 55440, -36190, -47740
9434, 43, -281, -26, 98910, -42840, -46620
9454, 22, -267, 12, 122780, -63490, -36960
9474, 12, -258, 20, 111020, -92540, -39200
9494, 16, -260, -3, 64190, -126420, -56420
9514, 35, -288, -50, 7420, -156730, -79590
9534, 45, -308, -59, -22400, -173320, -98630
9554, 55, -354, -39, -15120, -177730, -109830
9574, 69, -458, -43, 630, -186130, -113470
9594, 111, -608, -112, -10500, -206850, -124320
9614, 235, -858, -199, -47950, -227360, -165340
9634, 393, -1191, -120, -66920, -220990, -234780
9654, 902, -1998, -558, -70140, -202860, -300160
9674, 1375, -1998, -847, -156590, -253470, -334530
9694, 604, -1445, -91, -118790, -234220, -290920
9714, 295, -1010, -110, 125020, -156100, -83160
9734, 221, -865, -138, 82460, -283430, 74550
9754, 203, -884, -95, -23730, -364700, 73430
9774, 305, -1154, -228, -145600, -392210, -58380
9794, 664, -1627, -403, -209300, -381500, -163870
9814, 1121, -1998, -509, -205380, -334460, -212520
9834, 1085, -1998, -832, -150430, -351680, -47180
9854, 771, -1998, -302, 79100, -250600, 103670
9874, 718, -1710, -116, 132790, -196700, 68110
9894, 647, -1529, -317, -58520, -342790, 81760
9914, 562, -1528, -409, -157360, -471100, 186620
9934, 533, -1852, -527, -112490, -496300, 259420
9954, 673, -1998, -500, -9520, -413000, 173040
9974, 1085, -1998, -668, 45920, -293230, -45710
9994, 1175, -1998, -396, 119560, -224140, -112000
10014, 732, -1751, -207, 227080, -251020, 89530
10034, 448, -1568, -383, 150850, -438970, 318290
10054, 381, -1514, -454, 96320, -544950, 364770
10074, 412, -1472, -407, 146510, -488530, 227570
10094, 470, -1367, -352, 207410, -378700, 25550
10114, 501, -1183, -272, 223650, -307650, -126980
10134, 499, -1048, -350, 209510, -307580, -155750
10154, 432, -916, -318, 214410, -343910, -75740
10174, 327, -852, -207, 291970, -335160, 30660
10194, 248, -873, -145, 363930, -311150, 108220
10214, 250, -870, -191, 350560, -308140, 109480
10234, 211, -729, -124, 281540, -308770, 41930
10254, 167, -612, -89, 228270, -299460, -22820
10274, 146, -504, -80, 160020, -304710, -62440
10294, 139, -472, -118, 79030, -312970, -86870
10314, 141, -485, -164, 18970, -313880, -87990
10334, 137, -441, -154, 9310, -293370, -79030
10354, 132, -403, -129, 49420, -241570, -81760
10374, 127, -369, -124, 101220, -185640, -84210
10394, 123, -321, -58, 143850, -140140, -74060
10414, 104, -316, 31, 180110, -92960, -59710
10434, 101, -349, 38, 170100, -69580, -33600
10454, 127, -350, -6, 87920, -80220, -11270
10474, 148, -379, -64, -31920, -102830, -2870
10494, 173, -423, -94, -149100, -108500, 56630
10514, 193, -540, -106, -146790, -86730, 100030
10534, 246, -757, -169, -146300, -54180, 121380
10554, 333, -1020, -197, -151480, -3500, 93030
10574, 493, -1188, -206, -165970, 53620, 29050
10594, 642, -1286, -384, -221410, 76300, -17570
10614, 637, -1405, -376, -194950, 107100, 40810
10634, 681, -1530, -230, -108360, 171640, 129080
10654, 630, -1823, -162, -113120, 184030, 187810
10674, 632, -1758, -397, -275660, 98070, 189700
10694, 628, -1533, -441, -418880, 69020, 95060
10714, 616, -1396, -416, -394660, 145460, 31570
10734, 613, -1524, -294, -283780, 253960, 39270
10754, 802, -1998, -313, -225960, 314160, 62440
10774, 1108, -1998, -564, -298270, 280490, 66710
10794, 942, -1998, -588, -404740, 228690, 38710
10814, 755, -1991, -498, -420770, 235830, 420
10834, 691, -1686, -421, -383250, 303240, -89810
10854, 678, -1570, -300, -307720, 374080, -129570
10874, 670, -1798, -356, -259630, 379890, -73710
10894, 718, -1998, -557, -278110, 326480, 5530
10914, 781, -1998, -615, -304710, 315350, -24990
10934, 863, -1963, -408, -255500, 405580, -176260
10954, 764, -1624, -371, -183960, 473480, -264040
10974, 558, -1432, -383, -169400, 407470, -150290
10994, 393, -1306, -346, -151130, 336910, 4340
11014, 322, -1251, -326, -113820, 338100, 43680
11034, 372, -1240, -323, -93660, 377230, -30940
11054, 480, -1188, -265, -75950, 423360, -141050
11074, 544, -1132, -243, -44170, 445480, -193060
11094, 448, -1038, -213, -26320, 400330, -120680
11114, 295, -948, -219, -27020, 313600, 27790
11134, 210, -832, -220, -42770, 241010, 131530
11154, 175, -703, -213, -56560, 221900, 124390
11174, 152, -565, -162, -45150, 244860, 54740
11194, 131, -440, -90, 45290, 288330, -19460
11214, 111, -362, -39, 69160, 262990, 8890
11234, 88, -332, -20, 61880, 211680, 56840
11254, 63, -315, -7, 36400, 156030, 97510
11274, 40, -321, -20, 6090, 109900, 114100
11294, 28, -312, -25, -23240, 75810, 102550
11314, 22, -307, -30, -44660, 53550, 70000
11334, 22, -299, -29, -56070, 37520, 30380
11354, 24, -289, -18, -59430, 23590, -9590
11374, 31, -299, -2, -64190, 4060, -42140
11394, 41, -319, -1, -80570, -23310, -67550
11414, 70, -387, -35, -110880, -54810, -90300
11434, 123, -498, -92, -142520, -82110, -113750
11454, 212, -682, -147, -151760, -91280, -140420
11474, 418, -1104, -239, -135310, -86800, -163380
11494, 856, -1857, -408, -108430, -85260, -176260
11514, 1107, -1998, -342, -68810, -95760, -151970
11534, 762, -1751, -477, -59920, -162680, -36190
11554, 336, -1101, -230, -116340, -284270, 98140
11574, 212, -833, -93, -39130, -274400, 139370
11594, 206, -785, -70, -15750, -246470, 82460
11614, 282, -911, -121, -68180, -255780, 17640
11634, 515, -1257, -295, -140770, -271390, -37520
11654, 988, -1998, -428, -180110, -274750, -65870
11674, 1509, -1998, -898, -163730, -278320, -27860
11694, 1052, -1998, -569, -101360, -291130, 84910
11714, 615, -1612, -232, 12810, -251580, 155820
11734, 433, -1118, -142, 18060, -260050, 141190
11754, 407, -1111, -220, -45080, -304990, 131390
11774, 585, -1728, -495, -105630, -368970, 166320
11794, 1079, -1998, -699, -103250, -397670, 191870
11814, 1169, -1998, -546, -6650, -321440, 116690
11834, 745, -1651, -348, 66500, -241780, 4760
11854, 558, -1455, -294, 92750, -273700, 63000
11874, 539, -1583, -315, 126560, -330260, 188300
11894, 656, -1808, -434, 127260, -375410, 230300
11914, 606, -1670, -444, 115290, -404250, 143360
11934, 476, -1371, -372, 163520, -368900, 93520
11954, 404, -1180, -263, 210980, -320040, 30590
11974, 438, -1117, -295, 208180, -303170, -22680
11994, 465, -1046, -314, 209300, -301490, -28700
12014, 419, -983, -259, 254660, -290920, 19460
12034, 331, -911, -158, 300720, -282590, 80710
12054, 249, -879, -127, 288890, -294140, 106960
12074, 210, -861, -157, 217560, -318150, 76580
12094, 218, -814, -197, 140000, -319900, -3150
12114, 262, -797, -227, 89740, -293440, -92540
12134, 288, -745, -204, 83860, -249060, -147490
12154, 271, -632, -165, 104580, -208180, -151340
12174, 199, -470, -102, 126560, -184800, -111510
12194, 139, -345, -61, 136220, -177520, -50610
12214, 91, -270, -34, 130620, -175980, 8120
12234, 66, -228, -37, 114310, -170240, 51030
12254, 48, -199, -10, 100940, -155680, 77630
12274, 33, -178, -1, 103530, -138600, 101220
12294, 13, -179, 25, 98980, -128310, 119980
12314, 4, -186, 26, 74270, -118930, 121520
12334, 8, -192, 27, 17500, -101500, 90580
12354, 33, -186, 25, -54950, -70980, 35910
12374, 62, -224, 11, -125090, -39480, -14000
12394, 97, -298, 3, -182350, -18900, -33670
12414, 168, -459, -17, -231350, -7490, -29750
12434, 427, -1077, -286, -292670, -8120, -15750
12454, 1356, -1998, -983, -362810, -23240, 0
12474, 1995, -1998, -979, -346360, 13230, -2940
12494, 898, -1998, -544, -150290, 161980, 42770
12514, 384, -1091, -109, -106750, 155750, 173180
12534, 202, -731, -81, -162820, 117460, 196210
12554, 143, -556, -23, -217000, 113260, 195020
12574, 167, -713, -179, -309260, 110320, 145810
12594, 278, -1061, -289, -390250, 101850, 102060
12614, 990, -1998, -708, -371770, 268590, -138880
12634, 1995, -1998, -671, -250250, 402920, -224280
12654, 709, -1998, -535, -178920, 275590, 146930
12674, 287, -1448, -417, -327110, 72800, 288260
12694, 199, -1042, -227, -329630, 197680, -8470
12714, 290, -1039, -152, -285180, 327180, -227850
12734, 658, -1422, -316, -292390, 365750, -331800
12754, 1264, -1998, -615, -281890, 347410, -287490
12774, 1070, -1998, -599, -183190, 300580, -26180
12794, 407, -1939, -301, -76020, 258930, 239680
12814, 319, -1472, -359, -160930, 261030, 85470
12834, 380, -1156, -405, -269920, 315630, -225400
12854, 425, -895, -234, -193760, 420770, -383600
12874, 432, -751, -102, -60270, 449960, -314860
12894, 355, -787, -105, -19320, 363300, -107660
12914, 303, -925, -252, -67410, 238700, 85050
12934, 283, -1065, -308, -109830, 176610, 155540
12954, 301, -1121, -291, -81620, 215390, 100800
12974, 343, -1014, -206, -44240, 282450, -21770
12994, 337, -822, -119, -20930, 318570, -109830
13014, 315, -725, -179, -32060, 284760, -101080
13034, 252, -674, -211, -50960, 216580, -24920
13054, 182, -576, -166, -13510, 190540, 48370
13074, 127, -465, -78, 51100, 202160, 80010
13094, 81, -370, 0, 91910, 208250, 89740
13114, 57, -297, 38, 77630, 183960, 95200
13134, 46, -270, 27, 10290, 131740, 99890
13154, 36, -281, -18, -75950, 69440, 107450
13174, 32, -291, -51, -142450, 17150, 112490
13194, 38, -304, -74, -169890, -11480, 103880
13214, 42, -325, -92, -161070, -17080, 80570
13234, 50, -360, -95, -122920, -8260, 50050
13254, 61, -395, -64, -62860, 10360, 15470
13274, 85, -468, -27, -1960, 32130, -24850
13294, 154, -595, 19, 25900, 42140, -68740
13314, 325, -830, 5, -102900, -27230, -147350
13334, 809, -1591, -337, -242620, -135450, -123060
13354, 1452, -1998, -1154, -294350, -234990, 7000
13374, 789, -1998, -291, -59080, -132720, 144410
13394, 412, -1222, -119, 28770, -80780, 131810
13414, 311, -855, -199, -107800, -165340, 82320
13434, 266, -764, -152, -138530, -180880, 70560
13454, 278, -855, -120, -103810, -163100, 75600
13474, 392, -1185, -135, -103670, -162680, 61670
13494, 888, -1998, -361, -164710, -184590, 15960
13514, 1554, -1998, -1162, -261380, -242830, -3780
13534, 938, -1998, -476, -153440, -214200, 100170
13554, 544, -1620, -4, 104860, -62860, 169750
13574, 516, -1264, -197, -23450, -130550, 106890
13594, 524, -1188, -356, -228690, -270690, 88270
13614, 545, -1423, -401, -225330, -309680, 158970
13634, 613, -1896, -410, -106610, -274050, 223650
13654, 838, -1998, -496, -21000, -208110, 173320
13674, 1128, -1998, -577, -21070, -153510, 19740
13694, 863, -1666, -219, 6790, -115990, -49560
13714, 483, -1260, -161, 55860, -162260, 93940
13734, 271, -1377, -386, -44800, -356230, 312270
13754, 302, -1287, -362, -70700, -449260, 384720
13774, 398, -1235, -360, 11060, -338450, 193760
13794, 475, -1153, -292, 62720, -240100, 3010
13814, 456, -1068, -164, 114030, -180670, -75740
13834, 450, -1051, -282, 138040, -181090, -48720
13854, 365, -910, -176, 102130, -247940, 29610
13874, 336, -899, -287, 114940, -279020, 110670
13894, 215, -804, -136, 136360, -294140, 174650
13914, 95, -703, -23, 186480, -274820, 210000
13934, 109, -618, -100, 171290, -269710, 178640
13954, 109, -529, -131, 64470, -280770, 66220
13974, 130, -468, -152, 4970, -265160, -30030
13994, 142, -414, -170, -1610, -226940, -92330
14014, 127, -338, -104, 39550, -183120, -110600
14034, 109, -271, -23, 171640, -113610, -54250
14054, 79, -249, 24, 169330, -131670, 5110
14074, 55, -295, 6, 118930, -167090, 56280
14094, 34, -333, 6, 52010, -184450, 65940
14114, 33, -382, -17, -24710, -179830, 23450
14134, 70, -420, -75, -107240, -165200, -52360
14154, 123, -469, -125, -153230, -136010, -128240
14174, 181, -531, -101, -138950, -87500, -176330
14194, 267, -664, -64, -115150, -48300, -187390
14214, 424, -990, -146, -134610, -48300, -161700
14234, 622, -1436, -339, -191380, -77210, -118090
14254, 764, -1785, -489, -211960, -82950, -77210
14274, 746, -1702, -367, -159320, -32900, -55090
14294, 695, -1636, -302, -103390, 18270, -30240
14314, 546, -1559, -108, -71610, 40810, 13510
14334, 514, -1481, -294, -153230, -10920, 24710
14354, 519, -1352, -352, -296310, -67830, -38850
14374, 560, -1371, -305, -308210, -20930, -112700
14394, 808, -1812, -414, -248640, 53550, -139510
14414, 1109, -1998, -491, -219170, 83440, -116620
14434, 1052, -1998, -516, -182420, 96530, -50890
14454, 732, -1998, -391, -201880, 65590, 1260
14474, 594, -1628, -325, -256060, 49350, -44030
14494, 679, -1649, -442, -293510, 69230, -134680
14514, 817, -1821, -400, -292670, 108080, -194110
14534, 893, -1998, -385, -209440, 168910, -178570
14554, 820, -1998, -455, -161840, 166600, -91000
14574, 605, -1762, -355, -189070, 122640, -34790
14594, 529, -1511, -344, -200480, 125720, -66640
14614, 531, -1366, -314, -212100, 154630, -153930
14634, 560, -1304, -298, -200830, 192010, -218820
14654, 565, -1275, -304, -165900, 213920, -214340
14674, 508, -1238, -265, -132510, 207340, -147840
14694, 404, -1221, -228, -95270, 193690, -58590
14714, 358, -1178, -272, -84700, 171220, 4200
14734, 339, -1040, -271, -128870, 180250, -96880
14754, 319, -878, -211, -97160, 222880, -159320
14774, 291, -730, -153, -59430, 239960, -160510
14794, 257, -617, -118, -39550, 224490, -111930
14814, 221, -544, -101, -33950, 192850, -41650
14834, 167, -497, -92, -32130, 158620, 28350
14854, 123, -468, -88, -33810, 131600, 73570
14874, 92, -416, -77, -38780, 119700, 79450
14894, 80, -376, -65, -41860, 119700, 59150
14914, 71, -335, -50, -41720, 119420, 37660
14934, 69, -309, -38, -40670, 112840, 26530
14954, 70, -292, -31, -40110, 99680, 27510
14974, 68, -297, -40, -40040, 81200, 38710
14994, 71, -316, -53, -37520, 62930, 52570
15014, 73, -346, -53, -28910, 54670, 56700
15034, 88, -377, -41, -19320, 56910, 46060
15054, 118, -419, -14, -20160, 57540, 29260
15074, 166, -495, -3, -42770, 41440, 20580
15094, 277, -723, -89, -95340, -2940, 30310
15114, 482, -1165, -266, -161560, -66500, 57050
15134, 831, -1935, -503, -193200, -112490, 89250
15154, 1014, -1998, -651, -156940, -113400, 119840
15174, 699, -1836, -307, -62370, -66640, 133420
15194, 519, -1194, -192, -1120, -19320, 94290
15214, 400, -920, -130, -29400, -49280, 87220
15234, 314, -834, -78, -58310, -100380, 141610
15254, 315, -974, -150, -87290, -155190, 208110
15274, 496, -1530, -389, -137620, -214900, 241990
15294, 955, -1998, -685, -161770, -235200, 213500
15314, 1291, -1998, -542, -108780, -168490, 107450
15334, 908, -1985, -325, 2590, -64470, 17010
15354, 551, -1469, -265, 32970, -97580, 100660
15374, 517, -1404, -284, -7210, -204750, 227710
15394, 669, -1757, -417, -46690, -261030, 246400
15414, 847, -1998, -550, -46760, -279370, 233240
15434, 839, -1998, -525, -9450, -274050, 210000
15454, 702, -1763, -357, 97580, -196420, 75810
15474, 727, -1536, -316, 98000, -206500, 46970
15494, 768, -1596, -407, 86310, -268450, 125440
15514, 658, -1767, -385, 141120, -319620, 275310
15534, 490, -1722, -350, 187950, -332850, 319480
15554, 438, -1475, -341, 162400, -312340, 185570
15574, 465, -1238, -329, 125650, -271810, 5530
15594, 519, -1093, -322, 127610, -237930, -82250
15614, 496, -998, -268, 175350, -225820, -40950
15634, 388, -950, -201, 238000, -235340, 74340
15654, 292, -925, -178, 262500, -257040, 164080
15674, 233, -880, -180, 243950, -265860, 167720
15694, 207, -783, -161, 207060, -250530, 96670
15714, 195, -657, -120, 172690, -220500, 4130
15734, 192, -569, -108, 136220, -201530, -58660
15754, 175, -479, -94, 98140, -200130, -74760
15774, 162, -434, -106, 71890, -201320, -58240
15794, 140, -371, -97, 62650, -197750, -22890
15814, 104, -363, -64, 83790, -176540, 13440
15834, 81, -368, -50, 105070, -153510, 42770
15854, 74, -354, -46, 94850, -131530, 39760
15874, 75, -319, -35, 63910, -104580, 8120
15894, 79, -298, -44, 32760, -82110, -22400
15914, 74, -310, -31, 11410, -73290, -29050
15934, 61, -325, 9, 1540, -64960, -23660
15954, 107, -349, 9, -25900, -51030, -31010
15974, 177, -370, -1, -99820, -37870, -58240
15994, 207, -553, -106, -182560, -42070, -51940
16014, 250, -845, -224, -241570, -73780, 10220
16034, 414, -1374, -372, -261590, -78190, 45220
16054, 914, -1998, -471, -241850, -7980, -23380
16074, 1361, -1998, -464, -194950, 113750, -162680
16094, 745, -1786, -293, -165970, 152670, -148960
16114, 412, -1354, -352, -178640, 54670, 99190
16134, 264, -1133, -208, -238630, -39200, 231840
16154, 324, -1109, -169, -244440, 112700, -15190
16174, 554, -1327, -247, -303030, 160930, -162540
16194, 943, -1943, -495, -328370, 176050, -189140
16214, 1216, -1998, -492, -285040, 187040, -97160
16234, 985, -1998, -441, -255500, 161910, 27230
16254, 667, -1908, -481, -319060, 107030, 48790
16274, 567, -1499, -382, -337960, 135030, -43680
16294, 491, -1381, -327, -272440, 214830, -113470
16314, 509, -1467, -242, -211400, 268380, -135520
16334, 782, -1909, -385, -204890, 287140, -166040
16354, 1065, -1998, -518, -247590, 258370, -174020
16374, 917, -1998, -538, -260400, 216930, -108920
16394, 602, -1690, -447, -228550, 201110, -34720
16414, 387, -1251, -344, -183610, 230930, -47740
16434, 324, -1030, -244, -120610, 302050, -117740
16454, 342, -981, -169, -73290, 353080, -171430
16474, 406, -1091, -178, -66710, 348530, -171500
16494, 508, -1255, -263, -106470, 300300, -142520
16514, 568, -1322, -307, -144900, 251860, -104720
16534, 504, -1231, -329, -145320, 223230, -55370
16554, 380, -1063, -306, -113750, 205450, 10080
16574, 272, -863, -232, -56000, 219310, 45360
16594, 200, -706, -171, 1750, 255220, 35000
16614, 161, -593, -126, 32690, 277760, 11970
16634, 133, -493, -74, 45150, 283150, -6790
16654, 109, -405, -29, 43470, 272650, -12600
16674, 89, -340, -5, 19530, 241640, -2660
16694, 72, -305, -12, -23310, 196420, 17430
16714, 60, -297, -36, -70210, 148050, 42140
16734, 52, -297, -49, -105910, 108430, 60550
16754, 48, -289, -54, -119700, 85750, 65240
16774, 49, -283, -44, -112560, 77560, 58520
16794, 51, -293, -38, -92540, 74270, 49420
16814, 54, -320, -35, -70140, 68040, 43680
16834, 67, -367, -31, -55440, 58940, 36540
16854, 94, -447, -40, -69020, 43470, -5040
16874, 170, -577, -49, -99890, 32620, -37450
16894, 283, -780, -59, -144900, 7420, -59500
16914, 526, -1323, -259, -208810, -49770, -52990
16934, 1014, -1998, -703, -245770, -98910, -36190
16954, 1036, -1998, -433, -162610, -51520, -31080
16974, 579, -1383, -286, -112840, -51170, 20720
16994, 350, -940, -164, -99120, -98280, 106260
17014, 246, -814, -102, -85330, -111650, 142170
17034, 222, -915, -100, -99750, -123060, 138530
17054, 349, -1242, -196, -155120, -135380, 77420
17074, 719, -1767, -292, -225120, -129500, -40040
17094, 1408, -1998, -856, -291200, -132230, -131880
17114, 1207, -1998, -673, -251510, -139510, -47390
17134, 645, -1877, -203, -42000, -66780, 124670
17154, 528, -1504, -185, -25270, -83230, 162120
17174, 489, -1274, -222, -164850, -160720, 99610
17194, 499, -1328, -349, -261310, -225750, 77070
17214, 591, -1669, -446, -265440, -245840, 92610
17234, 813, -1998, -511, -190750, -185150, 54670
17254, 992, -1998, -435, -101290, -90230, -28210
17274, 798, -1746, -208, -19880, -38850, -27860
17294, 490, -1424, -193, -10360, -100730, 107590
17314, 344, -1241, -267, -99750, -233520, 223930
17334, 378, -1177, -322, -185430, -304990, 202300
17354, 468, -1288, -489, -224770, -300860, 102970
17374, 474, -1119, -330, -172130, -243250, 32200
17394, 394, -986, -137, -1400, -117950, -5530
17414, 367, -998, -134, 96040, -73080, 19880
17434, 381, -1067, -186, 61040, -120820, 59990
17454, 424, -1117, -213, 1050, -170660, 73500
17474, 420, -1073, -183, -40600, -208950, 75390
17494, 334, -1008, -304, -55930, -246890, 99400
17514, 219, -855, -253, -44030, -271740, 147350
17534, 147, -629, -114, 6300, -245140, 141190
17554, 115, -526, -84, 67760, -175210, 62090
17574, 120, -439, -102, 51800, -148120, -55790
17594, 111, -355, -68, 50260, -139090, -74900
17614, 99, -293, -37, 60270, -139020, -58730
17634, 82, -269, -38, 59150, -161910, -12670
17654, 68, -298, -66, 62020, -179830, 32760
17674, 48, -340, -60, 75880, -182770, 58940
17694, 30, -390, -39, 82810, -166950, 42770
17714, 34, -426, -53, 55580, -144060, -22540
17734, 61, -468, -96, 6440, -125720, -114730
17754, 87, -519, -84, -14910, -95690, -208180
17774, 145, -668, -88, -25340, -65380, -287910
17794, 314, -966, -195, -63700, -50680, -358960
17814, 700, -1402, -365, -110390, -33810, -421120
17834, 1111, -1993, -526, -96880, -14350, -393190
17854, 826, -1932, -353, -9590, -40040, -181370
17874, 525, -1657, -334, 46760, -88970, 34090
17894, 327, -1313, -158, 28630, -97650, 45430
17914, 307, -1116, -229, -58870, -88340, -88690
17934, 369, -924, -275, -153720, -68810, -243250
17954, 398, -885, -186, -156030, -15330, -318290
17974, 500, -1316, -223, -86240, 24150, -271950
17994, 935, -1998, -449, -60410, 18410, -201320
18014, 1412, -1998, -866, -85050, 11760, -191730
18034, 858, -1998, -435, -136150, -25620, -163660
18054, 534, -1421, -256, -79730, -4900, -103320
18074, 389, -1293, -205, -56140, 2590, -87360
18094, 449, -1526, -408, -127540, -16450, -131180
18114, 700, -1516, -215, -158270, 16940, -231490
18134, 920, -1735, -459, -125370, 101780, -347060
18154, 755, -1835, -361, -132510, 62300, -257320
18174, 621, -1942, -475, -91350, 12180, -54320
18194, 532, -1661, -392, -82740, -14910, 15680
18214, 479, -1214, -146, -66290, 60410, -119770
18234, 496, -982, -204, -69650, 115150, -249620
18254, 420, -963, -278, -118580, 88690, -260400
