T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
6351, -12, 153, 1337, 8890, 11760, -7630
6371, 8, 159, 1324, 19110, 4340, -13790
6391, 14, 179, 1292, 24360, 4550, -25900
6411, -27, 167, 1224, 26250, 12040, -28070
6431, 9, 160, 1203, 21980, 22260, -18830
6451, 37, 151, 1245, 11690, 32550, -17360
6471, 59, 167, 1349, 1680, 46060, -21350
6491, 17, 187, 1283, -10220, 46900, -25060
6511, -29, 141, 977, -20510, 15680, -26740
6531, -17, 112, 900, -8610, -19110, -19670
6551, 9, 114, 1167, 25060, -10150, -8260
6571, 52, 175, 1202, 38360, 18830, -5180
6591, -36, 128, 813, -5040, 9940, -13860
6611, -78, 91, 694, -53410, -14140, -22120
6631, 47, 77, 922, -16100, -1540, -28840
6651, -1, 61, 983, 56000, -2450, -29120
6671, -55, 111, 822, 35630, -27650, -21840
6691, -145, 69, 716, -44520, -36890, -12110
6711, -172, 136, 724, -47110, 2800, -13930
6731, 4, 76, 928, 9030, 20930, -10290
6751, 95, 34, 919, 9030, 18410, -630
6771, -1, 44, 888, -73570, 12110, 11830
6791, -144, 81, 826, -122430, 14210, 29470
6811, -103, 39, 932, -71120, 17990, 26390
6831, 72, -4, 1020, 2940, 18830, 15190
6851, 80, -38, 1002, 13580, 11760, 3500
6871, -94, 5, 909, -15540, 1330, 770
6891, -117, 76, 934, -54250, 10290, 17920
6911, -50, -51, 987, -55650, 11480, 25550
6931, -26, -30, 962, 20580, 29960, -840
6951, -59, 14, 963, 16100, 38990, -17780
6971, -158, 47, 905, 21140, 24570, -22890
6991, -155, 121, 915, 19320, 560, -21560
7011, -15, 94, 959, 27930, -38430, -18060
7031, 5, -15, 848, 46130, -27090, -10710
7051, -52, 0, 721, 26880, 19390, -5320
7071, -166, 25, 577, 840, 52360, 8750
7091, -96, 30, 545, -10220, 44660, 12250
7111, -84, 11, 531, -9380, 24710, 17220
7131, -107, 1, 465, 980, -8890, 14840
7151, -32, 5, 457, 14280, -32550, 2940
7171, -38, -11, 441, 26880, -24010, -9870
7191, -146, -6, 395, 26180, 17360, -9380
7211, -234, -3, 430, 14210, 51730, -1400
7231, -199, 1, 506, -7280, 50680, 1960
