T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
181402, 1590, -1998, -1725, -492170, 155610, -58660
181422, 281, -1535, 684, 601090, 867020, 245840
181442, 417, -947, -706, -197120, 312690, 261520
181462, 138, -336, -268, -534310, 122780, 131180
181482, 68, -99, -7, -251860, 302400, 130550
181502, 2, -59, 38, -133840, 290500, 229040
181522, 0, -132, -61, -124950, 185080, 334740
181542, -24, -94, -36, -137480, 101640, 388640
181562, -39, -119, -52, -107730, 85400, 399070
181582, -28, -150, -73, -83440, 86170, 378350
181602, -18, -282, -153, -52780, 102690, 331940
181622, -54, -664, -275, -9380, 147770, 258790
181642, -91, -598, -31, 67830, 268380, 108780
181662, 234, -860, -428, 74830, 420210, -141680
181682, 769, -1332, -840, 55300, 465080, -336700
181702, 1316, -1423, 1219, 360500, 594790, -335860
181722, 152, -1998, -589, 398090, 328930, 156940
181742, 27, -1588, -590, -174440, -462350, 721630
181762, 172, -423, -51, -191590, -388430, 274890
181782, 42, -30, 149, -45080, -43400, -285600
181802, 78, 8, 21, -67340, -58660, -319340
181822, 66, -66, -112, -183120, -233940, -172830
181842, 46, -185, -175, -194320, -368690, 26040
181862, 96, -341, -243, -83510, -413070, 186480
181882, 122, -806, -220, 69370, -380590, 253680
181902, 211, -589, -228, 248990, -251440, 232400
181922, -503, -1998, -784, 317380, -95550, 91630
181942, 222, -1998, 549, 367570, -44940, -14630
181962, 1996, -617, -355, 412720, 257390, -770070
181982, 283, -812, -250, -37660, -497770, 39200
182002, -11, -570, -41, 283570, -629370, 852320
182022, -220, -370, 214, 372820, -574560, 822640
182042, -134, -539, -135, 265300, -568610, 645540
182062, -141, -320, 25, 195370, -521150, 416920
182082, -145, -251, 33, 119910, -462210, 211750
182102, -152, -185, 47, -3150, -422870, 24920
182122, -114, -150, 15, -177450, -367010, -169190
182142, -92, -151, 14, -373170, -295540, -353430
182162, -6, -279, -85, -553770, -225260, -513730
182182, 242, -645, -503, -668360, -132720, -680050
182202, 894, -976, -1219, -607320, 7560, -795270
182222, 1711, -230, 489, -40320, 352660, -662480
182242, 315, -1998, -432, 594580, 368690, 254240
182262, -342, -1998, -902, 250180, -507920, 1255100
182282, 51, -1234, -31, 216720, -304150, 487480
182302, 427, -301, 238, 49560, 187040, -774970
182322, 604, -172, -104, -170310, 111370, -902160
182342, 444, -309, -196, -291270, -147700, -444920
182362, 304, -469, -243, -169470, -250390, 87010
182382, 158, -552, -168, 29260, -252700, 447930
182402, 23, -884, -320, 190400, -202020, 587300
182422, -122, -953, -267, 275870, -106750, 506590
182442, -135, -1113, -201, 298690, 98910, 174300
182462, 111, -1080, 171, 243460, 315840, -271670
182482, 676, -571, 227, 108360, 403340, -652610
182502, 694, -761, -306, -157780, 231070, -708050
182522, 454, -1104, -452, -357140, -78260, -290640
182542, 325, -1108, -244, -285460, -128590, 62510
182562, 348, -905, -276, -125230, -6160, 100590
182582, 322, -755, -277, -80080, 68250, 10080
182602, 294, -671, -101, -15610, 122710, -21560
182622, 353, -852, -33, 80640, 189000, 1960
182642, 388, -1184, -181, 86240, 195370, 53760
182662, 240, -1600, -263, -42980, 92750, 110810
182682, 334, -1616, -226, -145810, 127470, -214340
182702, 879, -915, -51, -402290, 206360, -549710
182722, 873, -1060, -540, -349090, 117460, -260400
182742, 492, -905, -259, -186690, 58590, 192570
182762, 213, -998, -179, -40670, 90090, 420630
182782, 158, -1070, -255, -80710, 78400, 380870
182802, 182, -941, -156, -73990, 170170, 173740
182822, 184, -955, -163, -98910, 250180, -44240
182842, 217, -896, -149, -165620, 278530, -208110
182862, 354, -707, 58, -198030, 311500, -327530
182882, 605, -1039, -427, -290500, 213150, -295960
182902, 597, -1110, -212, -285460, 136570, -147070
182922, 582, -1262, -273, -151970, 158760, 17710
182942, 538, -1319, -301, -167440, 79240, 145950
182962, 462, -1330, -230, -150430, 55440, 201110
182982, 376, -1404, -420, -136010, 42000, 205100
183002, 308, -1179, -223, -125230, 64120, 115920
183022, 346, -1071, -269, -84280, 158550, -62020
183042, 325, -831, -75, -87640, 191380, -181580
183062, 330, -583, 67, -57890, 204470, -215880
183082, 352, -541, -142, -126280, 102060, -149100
183102, 300, -547, -183, -223090, -57260, 11480
183122, 247, -612, -152, -185290, -120820, 186270
183142, 233, -832, -258, -101990, -141050, 316750
183162, 223, -970, -259, -42210, -146160, 360570
183182, 241, -1031, -235, 28210, -86520, 290710
183202, 284, -1033, -269, 71610, -840, 143360
183222, 307, -994, -140, 77350, 69580, -18270
183242, 378, -994, -107, 91280, 122150, -137480
183262, 395, -866, -116, 47670, 98840, -190750
183282, 330, -627, -17, -30310, 23310, -178010
183302, 321, -630, -176, -90790, -59850, -107380
183322, 289, -674, -286, -161490, -174300, 15330
183342, 237, -644, -232, -137900, -226100, 136710
183362, 176, -609, -188, -7210, -178780, 199150
183382, 136, -588, -139, 114380, -110740, 200060
183402, 107, -633, -106, 182000, -16940, 54810
183422, 131, -760, -141, 150080, 11340, -65870
183442, 220, -950, -187, 104090, 40390, -211540
183462, 417, -1210, -126, 76090, 65660, -347410
183482, 904, -1462, -178, 14210, 17570, -392840
183502, 994, -1579, -395, -81550, -149100, -207900
183522, 611, -1477, -466, -37800, -294280, 180810
183542, 268, -1215, -305, 97510, -319760, 397390
183562, 113, -894, -108, 213290, -222530, 307440
183582, 115, -688, -101, 171430, -157780, 86100
183602, 132, -551, -82, 71680, -141400, -96740
183622, 175, -420, -75, 2380, -139860, -199080
183642, 216, -370, -111, -37800, -167650, -207760
183662, 245, -412, -149, -28000, -209510, -126140
183682, 287, -555, -148, 31920, -241640, -980
183702, 430, -972, -249, 98350, -267680, 123970
183722, 892, -1998, -776, 144830, -292950, 223650
183742, 882, -1998, -742, 245350, -253400, 262990
183762, 786, -1998, -226, 431690, -63000, 114520
183782, 776, -1288, -336, 210840, -55440, -285670
183802, 537, -797, -295, -54390, -215110, -372190
183822, 331, -561, -214, -21280, -288960, -139300
183842, 210, -509, -216, 92190, -314650, 102970
183862, 132, -513, -196, 207340, -313670, 254730
183882, 39, -441, -86, 318220, -263760, 289170
183902, 2, -377, -30, 371420, -190400, 214830
183922, -23, -300, 17, 324660, -141190, 81550
183942, -20, -231, 28, 220010, -115920, -58380
183962, 6, -241, -3, 99050, -109340, -176050
183982, 47, -333, -12, -12530, -107170, -265720
184002, 221, -623, -40, -100870, -96040, -332640
184022, 1485, -1913, -702, -186760, -81900, -386820
184042, 1996, -1998, -840, -276150, -94220, -378350
184062, 617, -1998, -941, -139370, -141890, 41370
184082, 358, -1265, -277, 34440, -235270, 563710
184102, 247, -447, -50, 63980, -10430, -309540
184122, 119, -152, 46, 62510, 106260, -242340
184142, 95, -106, -8, 490, 16450, -112070
184162, 62, -117, -48, -20790, -46690, 12250
184182, 46, -131, -59, 19110, -66570, 103040
184202, 32, -161, -48, 73220, -57750, 147210
184222, 27, -230, -6, 116900, -21070, 148750
184242, 31, -381, 119, 92050, 10360, 113330
184262, 250, -559, 211, -40530, -7630, 45010
184282, 1138, -1998, -749, -300230, -183540, 52360
184302, 797, -1998, -508, -461790, -393260, 104090
184322, 536, -963, 352, 352520, 321090, -353570
184342, 221, -354, 19, 168840, 91350, -349860
184362, 116, -272, -154, -192990, -263200, -155470
184382, 0, -133, -56, -236040, -334390, -31920
184402, 7, -148, -115, -154910, -325990, 34930
184422, -8, -129, -82, -52850, -322770, 68810
184442, -5, -109, -73, 83230, -303450, 79030
184462, -6, -93, -60, 218330, -289730, 76930
184482, -3, -56, -29, 323680, -284620, 67690
184502, 10, -56, -23, 386540, -276780, 48300
184522, 6, -179, -50, 391370, -267820, 28910
184542, -77, -379, 319, 349510, -232890, -3010
184562, 181, -372, 218, 185920, -174440, -113820
184582, 1351, -1998, -619, -258090, -262080, -229530
184602, 1501, -1998, -1536, -586040, -477400, -153860
184622, 565, -482, 990, -393820, -231840, -308420
184642, 217, -424, -132, 268590, 280630, -406980
184662, 85, -475, -396, -68040, -258020, 41370
184682, 1, -255, -92, -198870, -503580, 295750
184702, 32, -340, -255, 10570, -358260, 287770
184722, 18, -231, -150, 136920, -253960, 218120
184742, 8, -152, -120, 283290, -141890, 126280
184762, 19, -44, 15, 402710, -52710, 46480
184782, -22, -82, 88, 458010, -1120, -8050
184802, -6, -67, 165, 411670, -4130, -17010
184822, 9, -28, 164, 21980, -38850, -95130
184842, 35, -6, 75, -240380, -64050, -108990
184862, 43, -93, -40, -441280, -88970, -86800
184882, 63, -101, -87, -528640, -82670, -60200
184902, 78, -147, -135, -554190, -68110, -44170
184922, 117, -190, -199, -531370, -52430, -8470
184942, 135, -297, -286, -464310, -23940, 34580
184962, 307, -495, -532, -307650, 53340, 82250
184982, 547, -921, -620, -13300, 215110, 153650
185002, 915, -1998, -1273, 397740, 459690, 289240
185022, 1973, -1998, 196, 570290, 601580, 327740
185042, 1418, -1998, -1658, -32900, 382340, 28840
185062, 109, -745, 274, -199010, 201950, 149940
185082, 30, -661, -85, -44310, 289730, 247240
185102, 90, -524, -195, -344120, 168000, 122570
185122, 140, -473, -307, -445690, 213080, -76720
185142, 108, -179, -88, -362740, 314510, -185780
185162, 156, -104, -93, -204890, 357770, -164570
185182, 144, -95, -88, -54740, 296450, -2170
185202, 199, -152, -145, 84350, 197960, 220150
185222, 111, -265, -23, 197330, 132230, 424340
185242, 20, -674, 213, 266420, 138390, 573370
185262, 308, -1998, -650, 115920, 107870, 571480
185282, 742, -1998, -1705, -251580, 9660, 317800
185302, 1247, -1534, 523, -227430, 323330, -414820
185322, 794, -851, -112, 234570, 693210, -852390
185342, 263, -659, -306, -1540, 59780, -165200
185362, 81, -615, -210, -140980, -351050, 432320
185382, 59, -701, -206, 20860, -310800, 559860
185402, 124, -962, -260, 103740, -213780, 456540
185422, 199, -1191, -214, 125720, -106190, 260050
185442, 262, -1214, -367, 112560, 13300, 9520
185462, 492, -1125, -445, 34020, 93310, -242690
185482, 855, -1231, -288, 62020, 211190, -432670
185502, 830, -1426, 77, 216930, 277830, -395780
185522, 401, -1316, -31, 297290, 167370, 259490
185542, 546, -1388, -629, -180250, -350980, 311780
185562, 585, -1356, -627, -69230, -282450, 286090
185582, 246, -1071, -207, 221830, -75250, 265790
185602, 114, -824, -106, 301420, 66010, 136850
185622, 144, -632, -113, 158480, 101990, -71540
185642, 249, -602, -159, 75110, 120330, -197260
185662, 321, -673, -183, 62090, 108500, -203280
185682, 377, -750, -89, 102550, 102480, -140280
185702, 480, -813, -128, 126280, 84910, -32690
185722, 455, -833, -58, 67340, 3220, 111650
185742, 354, -1056, -190, 15050, -106470, 302890
185762, 257, -1232, -433, -41230, -212030, 418250
185782, 167, -1067, -424, -10010, -173460, 334740
185802, 118, -743, -294, 111650, 23380, 88480
185822, 105, -536, -57, 234430, 212730, -137970
185842, 144, -426, 97, 270130, 280560, -246260
185862, 246, -465, 24, 166250, 199990, -245630
185882, 355, -561, -116, 8260, 67830, -172340
185902, 371, -615, -147, -84420, -22680, -51450
185922, 291, -755, -137, -88690, -71120, 109760
185942, 205, -907, -96, -64610, -103040, 250740
185962, 293, -1133, -303, -104160, -123200, 258370
185982, 481, -1363, -488, -186690, -119210, 136850
186002, 496, -1175, -301, -145040, -13860, -17640
186022, 422, -1021, -172, -4060, 131880, -100170
186042, 350, -926, -143, 47810, 166250, -73640
186062, 285, -714, -23, 12950, 132090, -34580
186082, 231, -585, -30, -47180, 95480, -21840
186102, 191, -524, -92, -154770, 20020, 8820
186122, 194, -533, -177, -258370, -54530, 48860
186142, 206, -582, -200, -304920, -77700, 67760
186162, 223, -674, -204, -272300, -48020, 72100
186182, 239, -791, -201, -199360, 5390, 64400
186202, 274, -962, -253, -141050, 60550, 34440
186222, 368, -1198, -307, -107800, 116970, -25760
186242, 642, -1556, -127, -44800, 254660, -211050
186262, 918, -1934, -250, -122430, 185850, -201110
186282, 849, -1998, -625, -274960, 13930, -71820
186302, 571, -1589, -343, -256340, 5600, -11970
186322, 504, -1280, -320, -192010, 65730, -51450
186342, 459, -1142, -378, -181860, 87080, -85050
186362, 429, -1118, -345, -109900, 141890, -85540
186382, 430, -1222, -248, -6580, 214970, -82950
186402, 522, -1489, -274, 19180, 235970, -94920
186422, 653, -1668, -337, -37240, 211470, -133000
186442, 677, -1542, -283, -95480, 190400, -174860
186462, 646, -1367, -395, -141400, 146160, -150430
186482, 491, -1173, -356, -139930, 108360, -63210
186502, 346, -962, -270, -63560, 130550, 14350
186522, 254, -763, -201, 4200, 179340, 23240
186542, 242, -686, -209, 27580, 214480, -3290
186562, 244, -661, -214, 32830, 232330, -23100
186582, 238, -670, -167, 57190, 249830, -18620
186602, 244, -713, -141, 70700, 255500, -4410
186622, 260, -733, -135, 44870, 236320, 4690
186642, 275, -728, -153, -4410, 202160, 4900
186662, 286, -720, -197, -49350, 161840, 11550
186682, 292, -693, -208, -66080, 130130, 31920
186702, 290, -704, -194, -45640, 118930, 63490
186722, 299, -777, -201, -9380, 114450, 106190
186742, 320, -870, -219, 16450, 106260, 143360
186762, 311, -939, -193, 33460, 101780, 157640
186782, 310, -961, -182, 38220, 101570, 140490
186802, 330, -897, -160, 10010, 96810, 84140
186822, 352, -858, -187, -35630, 85610, 18480
186842, 365, -857, -194, -73710, 56420, -2730
186862, 376, -900, -189, -81410, 24570, 21350
186882, 390, -972, -220, -69860, -4410, 65800
186902, 422, -1036, -266, -66150, -38220, 108290
186922, 431, -1082, -248, -59990, -62090, 132300
186942, 462, -1231, -275, -28280, -66220, 159040
186962, 551, -1523, -348, 3570, -84770, 142450
186982, 661, -1730, -410, 9380, -78820, 87780
187002, 671, -1579, -266, 20230, -66500, 26600
187022, 604, -1330, -278, -490, -110530, 34580
187042, 486, -1159, -297, -24780, -191870, 116830
187062, 394, -1097, -275, 15330, -221970, 190050
187082, 353, -1094, -273, 64330, -219450, 202160
187102, 369, -1103, -247, 90860, -198870, 145460
187122, 491, -1302, -303, 92610, -182280, 67970
187142, 870, -1998, -474, 90440, -178920, 18690
187162, 1117, -1998, -596, 110180, -174370, -2870
187182, 828, -1837, -414, 99960, -196770, -18970
187202, 507, -1260, -306, 87220, -244650, 15330
187222, 325, -887, -266, 101920, -290430, 84210
187242, 234, -691, -202, 139160, -287630, 97370
187262, 167, -538, -147, 185150, -261450, 83930
187282, 119, -424, -103, 211820, -244090, 63560
187302, 75, -375, -73, 217910, -237300, 42140
187322, 52, -348, -56, 203070, -237370, 17080
187342, 47, -301, -47, 162050, -237370, -27090
187362, 48, -231, -43, 103740, -235830, -81480
187382, 42, -177, -33, 48790, -239400, -115710
187402, 37, -159, -56, 13090, -251020, -113400
187422, 27, -159, -67, -140, -265720, -86730
187442, 20, -146, -56, 8890, -269990, -60900
187462, 18, -125, -39, 29540, -257810, -51520
187482, 20, -97, -25, 40180, -240240, -55650
187502, 32, -107, -38, 39830, -227780, -56280
187522, 45, -152, -52, 37380, -225050, -40110
187542, 88, -299, -98, 39060, -220290, -17010
187562, 183, -482, -43, 40950, -201950, -3920
187582, 930, -1321, -242, 32340, -170310, -11620
187602, 1127, -1998, -714, -9800, -210560, 39340
187622, 1773, -1998, -1973, 5460, -385140, 313950
187642, 1644, -1822, -837, -57050, -392560, 68250
187662, 744, -854, -467, 161140, -47040, -413910
187682, 344, -540, -324, 234430, -274470, 174790
187702, 190, -335, -100, 364840, -232540, 365680
187722, 52, -310, 79, 465220, -172340, 435890
187742, -51, -382, 60, 372330, -201670, 406210
187762, -47, -405, 62, 217910, -231630, 284060
187782, -61, -567, -27, 56000, -229740, 114100
187802, 102, -612, -54, -102060, -187880, -99610
187822, 347, -971, -315, -247310, -158130, -275590
187842, 1118, -1781, -904, -285950, -97720, -391720
187862, 1091, -1895, -305, -65800, 55230, -330820
187882, 598, -1510, -282, 224770, 101360, 47390
187902, 337, -1066, -133, 210700, 46340, 195650
187922, 293, -956, -320, 104160, -9870, 159950
187942, 270, -689, -127, 93940, 17780, 75040
187962, 257, -541, 41, 142730, 98070, 4900
187982, 210, -615, -13, 83720, 57820, 46060
188002, 217, -794, -131, -50260, -45920, 111300
188022, 310, -1099, -319, -157500, -87710, 82600
188042, 469, -1502, -644, -189910, -64190, -16450
188062, 625, -1272, -304, -103530, 57400, -163870
188082, 663, -944, -78, 86870, 237790, -263970
188102, 426, -871, -92, 124040, 180320, -86450
188122, 317, -869, -216, 51170, 9170, 194740
188142, 219, -885, -240, -19180, -84350, 319340
188162, 165, -863, -233, -19460, -75950, 310170
188182, 152, -763, -124, -1120, 3150, 187950
188202, 209, -719, -107, -17850, 94220, 13440
188222, 293, -741, -148, -79240, 134890, -119560
188242, 444, -789, -211, -138250, 142100, -184660
188262, 570, -926, -338, -150500, 144060, -171990
188282, 470, -1138, -309, -96740, 139720, -43680
188302, 371, -1090, -53, 8680, 152110, 138180
188322, 335, -1116, -120, 49630, 181090, 203770
188342, 365, -1100, -315, -70700, 133910, 171290
188362, 364, -939, -342, -237160, 65380, -5530
188382, 286, -767, -240, -163310, 207550, -49910
188402, 233, -699, -126, -76440, 279020, -51660
188422, 250, -718, -111, -75740, 291690, -52290
188442, 315, -812, -175, -118440, 271600, -53550
188462, 416, -961, -258, -142100, 254520, -41720
188482, 484, -1064, -193, -121660, 258090, -5250
188502, 449, -1270, -169, -110320, 242270, 68880
188522, 466, -1515, -381, -189070, 180250, 98070
188542, 469, -1417, -389, -241920, 188510, -4970
188562, 445, -1054, -256, -195510, 275310, -142030
188582, 422, -805, -208, -138320, 321930, -174510
188602, 343, -705, -171, -94500, 305690, -80150
188622, 262, -684, -152, -59640, 267750, 56210
188642, 178, -673, -89, -56490, 239540, 133280
188662, 170, -705, -139, -98840, 220290, 125300
188682, 211, -731, -218, -165690, 211190, 53620
188702, 244, -732, -205, -182560, 243180, -37590
188722, 308, -786, -183, -140630, 293510, -92820
188742, 389, -907, -208, -102340, 313600, -93240
188762, 490, -1053, -270, -84420, 302750, -52010
188782, 540, -1175, -321, -66290, 280840, 18200
188802, 427, -1194, -210, -24850, 267190, 112070
188822, 299, -1042, -132, 2590, 259770, 178780
188842, 267, -856, -184, -69370, 224490, 147910
188862, 236, -690, -183, -167790, 189280, 62440
188882, 208, -602, -180, -191380, 192430, 1680
188902, 191, -571, -172, -165270, 211680, -21210
188922, 195, -592, -157, -119210, 236950, -26320
188942, 229, -655, -131, -72030, 263690, -29050
188962, 283, -754, -100, -42560, 278110, -29400
188982, 365, -922, -144, -46970, 262640, -17360
189002, 448, -1095, -237, -90370, 210140, 9380
189022, 443, -1091, -229, -132720, 153020, 40670
189042, 333, -973, -215, -140560, 124110, 68180
189062, 227, -826, -198, -139160, 104790, 91000
189082, 179, -714, -194, -119490, 140980, -15750
189102, 179, -646, -160, -85050, 189630, -110180
189122, 219, -642, -137, -42770, 221830, -168770
189142, 286, -680, -146, -9380, 218050, -172410
189162, 340, -734, -68, 20020, 189980, -122850
189182, 339, -815, 33, 5250, 116200, -32270
189202, 357, -1041, -161, -108710, -31710, 61530
189222, 408, -1254, -321, -218470, -151620, 90580
189242, 454, -1357, -380, -220220, -154980, 34370
189262, 430, -1175, -302, -157850, -91420, -61110
189282, 406, -976, -219, -82320, -22960, -138250
189302, 414, -923, -201, -31570, -2660, -143290
189322, 449, -1014, -168, 3430, -20020, -90370
189342, 508, -1243, -207, 20650, -61950, -14070
189362, 620, -1580, -258, -4830, -129500, 47320
189382, 748, -1903, -365, -45780, -196070, 76650
189402, 668, -1902, -497, -96390, -265650, 88270
189422, 460, -1430, -373, -90930, -279580, 65100
189442, 349, -1000, -237, -30170, -212730, -36540
189462, 334, -788, -163, 10010, -155750, -134470
189482, 338, -700, -152, 24010, -145740, -158550
189502, 331, -681, -162, 30450, -178080, -102410
189522, 313, -728, -176, 51310, -221970, -4200
189542, 299, -836, -187, 87500, -257740, 94010
189562, 299, -979, -188, 124180, -276430, 152320
189582, 311, -1110, -195, 140770, -280280, 145740
189602, 363, -1161, -278, 120050, -283570, 76440
189622, 404, -1074, -286, 75320, -284550, -31010
189642, 414, -1006, -249, 69440, -259490, -119630
189662, 413, -970, -224, 99120, -235480, -143010
189682, 395, -952, -231, 124180, -240730, -112280
189702, 371, -935, -266, 136010, -264880, -60130
189722, 334, -914, -248, 154000, -279510, -14070
189742, 287, -904, -186, 196910, -265650, 8400
189762, 274, -883, -154, 235830, -239190, -4480
189782, 277, -826, -132, 220850, -231840, -112210
189802, 298, -808, -204, 84980, -279580, -140700
189822, 311, -849, -266, 50330, -292810, -140980
189842, 320, -890, -250, 78680, -260190, -143850
189862, 343, -903, -220, 113820, -216650, -162260
189882, 367, -916, -212, 120680, -197820, -169820
189902, 392, -966, -255, 111580, -197890, -155120
189922, 398, -1063, -287, 113330, -190330, -134820
189942, 402, -1092, -214, 139790, -155610, -137830
189962, 409, -1011, -112, 132510, -135310, -164290
189982, 397, -888, -137, 53900, -177450, -158760
190002, 381, -879, -242, -48020, -252840, -100380
190022, 357, -940, -301, -79100, -283500, -26880
190042, 346, -1042, -273, -26740, -241080, 3850
190062, 405, -1197, -233, 33040, -163380, -36260
190082, 561, -1347, -256, 32620, -104440, -120820
190102, 741, -1556, -413, -14770, -92120, -170800
190122, 700, -1550, -356, -30660, -97790, -128030
190142, 518, -1277, -181, 21700, -74760, -39060
190162, 437, -1111, -173, 12250, -83790, 16240
190182, 430, -1056, -285, -72730, -130900, 33110
190202, 414, -1020, -322, -129500, -153020, 41230
190222, 364, -945, -256, -92120, -106190, 46060
190242, 325, -899, -175, -17570, -26250, 36260
190262, 342, -932, -144, 13090, 29750, 12950
190282, 418, -1017, -184, -17360, 48860, -18270
190302, 518, -1116, -287, -80220, 42280, -39480
190322, 531, -1137, -280, -117320, 37800, -23940
190342, 457, -1104, -219, -93170, 55230, 38150
190362, 377, -1041, -184, -66920, 68040, 111370
190382, 352, -1004, -259, -86940, 65660, 141820
190402, 355, -933, -311, -133070, 66850, 114940
190422, 328, -779, -213, -128450, 114590, 58870
190442, 300, -691, -141, -56560, 198240, 26180
190462, 257, -639, -93, -4410, 243810, 47740
190482, 238, -630, -117, -13090, 236390, 97510
190502, 239, -630, -172, -105840, 190680, 156170
190522, 235, -615, -162, -111440, 203140, 161560
190542, 227, -586, -123, -101710, 223160, 170800
190562, 234, -610, -128, -115850, 220570, 191520
190582, 256, -703, -184, -141330, 206500, 216930
190602, 295, -896, -265, -151760, 210000, 222670
190622, 376, -1081, -314, -136360, 247450, 187810
190642, 497, -1266, -250, -94430, 311640, 132720
190662, 614, -1434, -262, -90020, 331450, 112630
190682, 567, -1511, -307, -146860, 282240, 147420
190702, 457, -1290, -266, -197260, 242830, 166950
