T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
31819, -328, -793, -153, -24710, -156450, 36750
31839, -429, -944, -199, -41720, -146370, 74060
31859, -504, -1071, -239, -54320, -114240, 48510
31879, -446, -1030, -208, -24710, -87360, -37240
31899, -345, -909, -157, 27440, -84630, -107590
31919, -295, -809, -128, 23170, -78400, -91000
31939, -323, -799, -152, -49630, -44450, -17850
31959, -369, -825, -182, -127540, 700, 42840
31979, -407, -883, -200, -124810, 7280, 56420
31999, -407, -916, -198, -37940, -30940, 26810
32019, -405, -978, -193, 58030, -64680, -26950
32039, -383, -1019, -180, 87570, -52780, -71260
32059, -397, -1031, -189, 53900, -16590, -63560
32079, -409, -969, -196, 3080, 5670, 6790
32099, -381, -867, -178, -12880, 6860, 67340
32119, -352, -807, -162, -3710, 17010, 61320
32139, -358, -851, -167, -7280, 51380, 16170
32159, -431, -1041, -209, -16520, 87780, -21630
32179, -507, -1245, -250, -16170, 102830, -25480
32199, -508, -1260, -248, 21000, 81690, -4550
32219, -438, -1060, -201, 94080, 27650, 34580
32239, -357, -834, -160, 125440, 6090, 64890
32259, -316, -721, -141, 90090, 42560, 61390
32279, -306, -690, -136, 35350, 100730, 36750
32299, -328, -740, -148, 4690, 137900, 19670
32319, -395, -895, -183, 16240, 148260, 8820
32339, -426, -1002, -199, 34160, 148120, -5250
32359, -399, -990, -185, 65590, 131320, -3640
32379, -381, -928, -173, 90860, 100380, 41300
32399, -390, -899, -178, 97370, 78400, 94780
32419, -413, -905, -185, 94010, 79380, 104510
32439, -388, -851, -169, 91140, 99960, 60900
32459, -343, -775, -148, 76650, 136150, -2870
32479, -314, -733, -134, 40670, 178430, -42630
32499, -319, -766, -139, 11970, 198800, -39060
32519, -359, -862, -160, 10150, 184800, -2030
32539, -430, -1009, -197, 26250, 148400, 48300
32559, -477, -1108, -222, 47600, 115080, 78470
32579, -469, -1106, -210, 76510, 91700, 75670
32599, -430, -1020, -188, 93450, 80850, 63490
32619, -397, -909, -171, 77700, 85540, 61040
32639, -367, -808, -154, 46970, 101780, 54040
32659, -340, -742, -140, 28350, 117250, 27650
32679, -340, -749, -142, 22610, 127330, -8540
32699, -355, -824, -154, 21770, 131460, -37870
32719, -370, -918, -160, 32060, 121730, -48650
32739, -402, -1020, -175, 43820, 96180, -23590
32759, -461, -1105, -202, 44030, 58310, 42140
32779, -485, -1086, -210, 29610, 30590, 106680
32799, -460, -993, -196, 16730, 25270, 116550
32819, -414, -896, -175, 23380, 28560, 66500
32839, -365, -821, -147, 32760, 40460, -11340
32859, -328, -783, -132, 28420, 58380, -75040
32879, -325, -803, -133, 11620, 66290, -91700
32899, -354, -865, -149, -7070, 55020, -59850
32919, -401, -958, -174, -14630, 25620, -3570
32939, -463, -1065, -206, -10290, -10780, 49210
32959, -470, -1076, -205, 2520, -40950, 71820
32979, -432, -996, -180, 22190, -59990, 56000
32999, -391, -899, -163, 21070, -54810, 17150
33019, -367, -824, -150, -10080, -14350, -39340
33039, -345, -778, -142, -41650, -17990, -51380
33059, -338, -773, -140, -32550, -34090, -56490
33079, -346, -812, -145, -28070, -49280, -51660
33099, -374, -891, -159, -26110, -66990, -30730
33119, -428, -1011, -188, -17920, -95760, 5810
33139, -474, -1096, -212, -9940, -122500, 35210
33159, -466, -1069, -203, -12600, -125790, 28980
33179, -415, -946, -177, -31010, -103950, -9100
33199, -364, -828, -152, -58380, -75950, -48720
33219, -333, -763, -141, -71190, -66360, -66430
33239, -340, -783, -145, -68600, -75110, -61250
33259, -370, -856, -165, -56140, -95410, -43120
33279, -397, -930, -179, -40180, -116130, -27720
33299, -419, -988, -192, -29540, -128100, -20930
33319, -417, -990, -188, -17150, -142030, -11690
33339, -416, -975, -187, -11620, -151690, -1190
33359, -406, -944, -182, -28140, -140560, -700
33379, -391, -901, -176, -59990, -108500, -21000
33399, -373, -864, -168, -90580, -72450, -49560
33419, -362, -851, -165, -87850, -65870, -63560
33439, -361, -861, -168, -61180, -84700, -54810
33459, -382, -900, -177, -35350, -108850, -28280
33479, -412, -964, -195, -17080, -125230, -3920
33499, -429, -1001, -198, -6370, -128240, 1680
33519, -400, -960, -184, -1750, -118090, -14070
33539, -364, -893, -167, -6370, -100030, -34580
33559, -362, -874, -166, -31150, -74830, -36400
33579, -392, -924, -181, -59780, -54250, -17850
33599, -432, -996, -205, -74760, -41020, -1610
33619, -433, -1012, -208, -68040, -34860, -5180
33639, -403, -975, -192, -32060, -41790, -26180
33659, -379, -939, -175, 18410, -63140, -36750
33679, -375, -918, -173, 45850, -78820, -20860
33699, -377, -892, -175, 33670, -71190, 7490
33719, -366, -848, -168, -3990, -40040, 22330
33739, -344, -804, -155, -32270, 11480, -7420
33759, -344, -817, -158, -24360, 19880, -18690
33779, -367, -880, -171, -16310, 22470, -14420
33799, -406, -969, -191, -10080, 23520, -1540
33819, -440, -1038, -210, 8330, 16380, 8820
33839, -434, -1038, -207, 45640, -490, 8750
33859, -397, -966, -182, 74130, -9590, 3220
33879, -360, -881, -161, 62510, 6370, 3570
33899, -348, -834, -158, 18130, 41300, 12390
33919, -359, -831, -162, -21420, 72520, 21770
33939, -371, -848, -170, -28280, 83230, 22680
33959, -380, -880, -175, -5600, 76300, 14350
33979, -389, -920, -179, 24360, 65800, 3010
33999, -405, -980, -188, 47740, 57190, -420
34019, -428, -1028, -198, 59920, 49840, 11270
34039, -431, -1026, -197, 64680, 45010, 27720
34059, -409, -964, -183, 63350, 47880, 33600
34079, -379, -896, -169, 49140, 64050, 25550
34099, -364, -851, -162, 21910, 90510, 12880
34119, -366, -846, -163, -3710, 114100, 4620
34139, -376, -870, -169, -9030, 119420, 4970
34159, -397, -924, -180, 12180, 101500, 14280
34179, -413, -975, -185, 47040, 72730, 25760
34199, -412, -979, -183, 74200, 51310, 31920
34219, -397, -945, -176, 76790, 49350, 30730
34239, -383, -900, -167, 55580, 64260, 27300
34259, -377, -867, -163, 31850, 78190, 27790
34279, -375, -852, -163, 20510, 82810, 26040
34299, -378, -870, -164, 15820, 87570, 11410
34319, -386, -911, -169, 9870, 98140, -12670
34339, -394, -950, -175, 10010, 100240, -25970
34359, -401, -965, -178, 24150, 80360, -11410
34379, -406, -952, -176, 45220, 44730, 26880
34399, -404, -925, -174, 53550, 19320, 61460
34419, -394, -887, -169, 42770, 18830, 66710
34439, -374, -843, -158, 10360, 55230, -1750
34459, -351, -805, -145, 5460, 64260, -33040
34479, -350, -826, -148, 5460, 59570, -38710
34499, -381, -903, -164, 3570, 47670, -23030
34519, -423, -996, -185, 1960, 34090, -2940
34539, -437, -1039, -196, 9870, 15610, 11480
34559, -413, -989, -180, 27370, -8400, 22190
34579, -387, -916, -166, 33600, -24780, 33390
34599, -378, -871, -159, 18130, -24150, 39410
34619, -387, -868, -166, -10710, -6230, 25970
34639, -388, -874, -168, -34160, 17640, -10010
34659, -378, -872, -162, -34300, 27230, -50540
34679, -364, -881, -156, -13860, 12180, -66920
34699, -367, -910, -158, 8050, -20020, -42980
34719, -410, -978, -180, 7770, -47110, 7910
34739, -444, -1012, -197, -11480, -54950, 45850
34759, -433, -985, -191, -16800, -55790, 43190
34779, -395, -914, -172, -3570, -58100, 10850
34799, -358, -848, -154, 910, -55370, -20160
34819, -359, -845, -154, -21210, -40110, -33040
34839, -379, -879, -165, -53270, -22680, -30870
34859, -403, -929, -181, -62370, -23100, -23520
34879, -409, -953, -185, -40880, -43750, -20020
34899, -386, -932, -173, -6370, -71330, -20720
34919, -370, -896, -162, 11270, -88480, -16170
34939, -372, -876, -163, 280, -90300, 2170
34959, -384, -874, -169, -19460, -87430, 25340
34979, -391, -881, -175, -31570, -81690, 28490
34999, -384, -883, -169, -37660, -67060, 140
35019, -381, -910, -172, -45990, -43750, -42980
35039, -393, -959, -181, -54250, -26810, -67480
35059, -414, -997, -192, -49630, -33810, -53620
35079, -415, -975, -189, -24990, -66080, -11830
35099, -395, -925, -181, 4970, -98910, 22470
35119, -378, -884, -170, 12880, -102410, 24570
35139, -367, -862, -165, -2310, -80570, 5040
35159, -363, -858, -161, -30310, -45570, -19390
35179, -374, -893, -171, -39130, -37660, -15260
35199, -403, -951, -185, -48440, -28280, -10570
35219, -420, -987, -195, -45500, -24220, -12880
35239, -400, -948, -188, -24150, -31640, -18480
35259, -371, -890, -170, 9100, -50120, -16590
35279, -361, -868, -163, 34160, -68250, -2310
35299, -368, -882, -166, 31780, -67060, 12600
35319, -388, -915, -177, 350, -38640, 12110
35339, -409, -959, -190, -33390, -1680, -4760
35359, -411, -982, -193, -36750, 13790, -21770
35379, -401, -974, -185, -12670, 3640, -23170
35399, -380, -921, -175, 3080, -6650, -8890
35419, -361, -850, -167, -4830, -700, 8330
35439, -359, -825, -164, -5530, 2100, 20300
35459, -368, -844, -167, 20020, -10080, 20510
35479, -376, -894, -170, 50540, -20930, 6090
35499, -390, -954, -176, 49560, -6370, -16030
35519, -405, -998, -187, 8050, 33600, -28560
35539, -417, -996, -195, -33810, 63700, -15260
35559, -400, -933, -186, -31710, 55370, 15120
35579, -370, -852, -169, 8960, 23800, 33950
35599, -347, -801, -154, 40670, 9590, 25900
35619, -345, -808, -155, 43260, 22470, 3150
35639, -362, -861, -164, 36540, 38500, -12530
35659, -382, -922, -174, 35140, 42000, -10220
35679, -410, -983, -185, 34510, 39060, 4970
35699, -438, -1036, -202, 24080, 42490, 20370
35719, -444, -1046, -207, 5740, 57750, 20650
35739, -420, -995, -192, -6300, 74550, 5670
35759, -385, -919, -176, -2730, 80290, -9030
35779, -358, -851, -158, 18130, 65170, -3570
35799, -361, -837, -157, 46200, 36960, 19740
35819, -373, -856, -162, 56210, 22610, 38920
35839, -381, -878, -168, 44870, 33040, 34370
35859, -382, -903, -168, 20930, 67060, -11620
35879, -382, -920, -170, 13580, 72030, -14910
35899, -400, -952, -180, 3290, 72450, -1470
35919, -421, -981, -190, -1750, 69510, 11130
35939, -414, -959, -187, 11970, 58520, 10290
35959, -383, -908, -172, 38010, 41090, 2380
35979, -367, -880, -160, 57120, 24430, 3010
35999, -374, -892, -163, 51520, 21070, 13580
36019, -400, -936, -177, 23590, 33880, 23030
36039, -430, -994, -193, 1820, 46620, 19740
36059, -442, -1029, -199, 2380, 48230, 3150
36079, -429, -1027, -191, 10990, 46130, -17920
36099, -406, -979, -180, 6720, 50050, -29190
36119, -380, -912, -167, -980, 47250, -17290
36139, -370, -863, -160, 7000, 24010, 15890
36159, -369, -840, -159, 25060, -5880, 45010
36179, -364, -826, -156, 35280, -17780, 43540
36199, -356, -820, -152, 25900, -4340, 15050
36219, -351, -821, -150, 3010, 19600, -16100
36239, -346, -816, -147, -16730, 32480, -26110
36259, -345, -805, -147, -21210, 25130, -13370
36279, -348, -797, -149, -14840, 7070, 6440
36299, -368, -836, -161, -3920, -9380, 15890
36319, -402, -926, -177, 7630, -18690, 7840
36339, -419, -996, -186, 17430, -21560, -13440
36359, -413, -1024, -184, 19180, -20720, -31920
36379, -411, -1020, -181, 10920, -22820, -25410
36399, -436, -1014, -194, -9450, -28420, 12180
36419, -430, -970, -192, -35350, -28980, 45360
36439, -407, -917, -180, -46760, -21630, 34370
36459, -377, -878, -164, -36890, -15260, -8330
36479, -373, -898, -165, -9940, -25620, -39060
36499, -396, -957, -175, 12180, -47250, -34650
36519, -421, -1007, -187, 11200, -60340, -9800
36539, -449, -1053, -204, -6860, -59080, 12040
36559, -457, -1066, -208, -27440, -51450, 20370
36579, -424, -1010, -190, -22330, -47460, -12600
36599, -374, -903, -164, -19460, -48090, -21490
36619, -347, -823, -150, -31640, -48650, -4760
36639, -346, -784, -151, -45570, -49140, 17640
36659, -355, -785, -155, -35700, -59780, 22540
36679, -373, -836, -164, -6930, -74830, 2100
36699, -387, -898, -170, 10710, -74900, -34720
36719, -379, -941, -169, 2380, -59080, -62860
36739, -387, -973, -173, -24220, -46970, -50120
36759, -418, -1001, -192, -45920, -55160, 4200
36779, -432, -981, -196, -47250, -73430, 50680
36799, -420, -931, -189, -42840, -72870, 42140
36819, -383, -868, -170, -39060, -52150, -13230
36839, -350, -837, -155, -26950, -39130, -62790
36859, -350, -865, -157, -11270, -49630, -64050
36879, -375, -909, -169, -4900, -70140, -25830
36899, -407, -956, -187, -15610, -75880, 10500
36919, -421, -976, -192, -32480, -65310, 19670
36939, -412, -960, -188, -38500, -53060, 4550
36959, -384, -918, -175, -32830, -45640, -18200
36979, -362, -878, -162, -24500, -43680, -29750
36999, -368, -869, -166, -27230, -43050, -18690
37019, -380, -872, -173, -35910, -41020, 1120
37039, -382, -871, -175, -32620, -39620, 3710
37059, -369, -868, -167, -14490, -40670, -15540
37079, -362, -884, -163, 7140, -43120, -38290
37099, -379, -935, -174, 11480, -40950, -40250
37119, -407, -979, -188, -6510, -32340, -17710
37139, -418, -984, -193, -25620, -25340, 10220
37159, -407, -947, -188, -29820, -21490, 21700
37179, -390, -908, -179, -21560, -17920, 12810
37199, -372, -880, -169, -11340, -10850, -8260
37219, -362, -875, -164, -3570, -2310, -27370
37239, -371, -890, -171, 3710, -350, -29330
37259, -378, -898, -174, 9520, -5880, -12600
37279, -382, -903, -175, 18480, -8750, 7140
37299, -391, -934, -179, 15680, 840, 1750
37319, -404, -971, -185, 4410, 17010, -4690
37339, -415, -996, -192, -8610, 33040, -7280
37359, -404, -970, -186, -10360, 37730, -2030
37379, -380, -900, -174, 2450, 29540, 9520
37399, -365, -847, -165, 18200, 19390, 19810
37419, -354, -819, -158, 30100, 16940, 16730
37439, -355, -832, -159, 34090, 24150, 2940
37459, -374, -886, -167, 29960, 36190, -9030
37479, -386, -927, -176, 22890, 45290, -10010
37499, -394, -940, -179, 19950, 46340, -210
37519, -386, -924, -173, 23380, 40460, 14560
37539, -395, -920, -179, 19950, 41230, 25200
37559, -424, -973, -195, 8680, 52500, 23100
37579, -420, -987, -191, 15260, 58030, 3220
37599, -386, -936, -173, 36470, 53480, -18270
37619, -361, -876, -159, 45500, 45710, -12670
37639, -366, -866, -160, 41160, 36050, 18410
37659, -400, -928, -177, 30310, 31710, 45640
37679, -444, -1022, -201, 7560, 47460, 42350
37699, -464, -1078, -215, -18550, 78120, 9310
37719, -417, -1025, -190, -14910, 89320, -25690
37739, -369, -916, -163, 26530, 59920, -27230
37759, -364, -859, -159, 50820, 25270, 11200
37779, -374, -842, -162, 37870, 15820, 51450
37799, -380, -843, -165, 20650, 24150, 55370
37819, -366, -835, -157, 20230, 34020, 22680
37839, -351, -843, -151, 31990, 37030, -17080
37859, -355, -869, -154, 31920, 38570, -31430
37879, -391, -928, -171, 12040, 40880, -12320
37899, -444, -1011, -201, -16240, 42910, 20650
37919, -451, -1023, -205, -26670, 40600, 34090
37939, -406, -952, -180, 2520, 22750, 17430
37959, -357, -873, -152, 45290, -630, -11760
37979, -344, -841, -146, 54670, -8120, -22400
37999, -379, -877, -165, -9450, 4550, 33670
38019, -413, -928, -183, -19530, 1050, 44030
38039, -431, -975, -192, -12110, 2590, 12950
38059, -416, -987, -185, -7420, 13580, -33040
38079, -390, -963, -174, -9940, 16940, -47320
38099, -385, -935, -171, -12810, 560, -13090
38119, -403, -937, -179, -4900, -29540, 36190
38139, -426, -962, -189, 11060, -52290, 53410
38159, -414, -939, -180, 18130, -49910, 23170
38179, -370, -882, -158, 3850, -23590, -28560
38199, -344, -844, -148, -19460, -2030, -52150
38219, -365, -876, -159, -32970, -8750, -23800
38239, -406, -938, -180, -27790, -37870, 26530
38259, -431, -970, -191, -14980, -58310, 44170
38279, -396, -908, -175, -16940, -46830, 11550
38299, -349, -822, -151, -18690, -28420, -35910
38319, -335, -804, -146, -5320, -36960, -45710
38339, -368, -871, -162, 12740, -65100, -17360
38359, -419, -979, -184, 16240, -81410, 10920
38379, -438, -1015, -198, -10640, -63420, 9660
38399, -392, -930, -174, -41860, -31150, -18340
38419, -349, -841, -154, -42980, -22960, -36960
38439, -342, -813, -154, -25900, -43260, -17150
38459, -358, -830, -160, -8890, -70280, 19670
38479, -393, -882, -178, -8120, -73850, 33040
38499, -396, -897, -178, -21140, -52010, 10150
38519, -366, -870, -166, -16520, -35000, -33110
38539, -337, -837, -150, 3920, -37380, -59220
38559, -354, -879, -159, 16590, -50400, -45150
38579, -429, -1004, -196, -1400, -52850, -3220
38599, -455, -1045, -212, -42560, -33390, 26810
38619, -410, -964, -188, -51450, -19880, 14630
38639, -363, -880, -163, -27300, -21420, -19950
38659, -353, -864, -158, -2310, -31780, -31710
38679, -399, -941, -181, 7980, -44940, -9100
38699, -449, -1032, -207, -25410, -24500, 15120
38719, -448, -1038, -208, -19600, -10570, -20020
38739, -389, -954, -177, 11410, -19880, -44660
38759, -342, -871, -149, 21210, -29400, -32130
38779, -355, -860, -158, -17220, -16310, 11550
38799, -387, -882, -178, -51870, -2730, 48720
38819, -409, -904, -188, -42910, -5600, 49210
38839, -397, -897, -184, -210, -17430, 12250
38859, -367, -880, -165, 36820, -19600, -36470
38879, -355, -895, -161, 35700, -6160, -55020
38899, -376, -933, -172, 4970, 10850, -30940
38919, -411, -966, -189, -23310, 18130, 12530
38939, -414, -953, -191, -23170, 13300, 36190
38959, -386, -909, -174, 4130, 2870, 25410
38979, -366, -875, -166, 18690, 7770, -630
38999, -367, -889, -165, 4620, 29330, -15540
39019, -401, -953, -186, -11130, 42630, -5950
39039, -427, -1000, -199, -2240, 31780, 17500
39059, -417, -981, -190, 28630, 11690, 24780
39079, -385, -918, -173, 42560, 14070, 5320
39099, -357, -863, -157, 24010, 41300, -18970
39119, -369, -881, -166, 1750, 59850, -17920
39139, -389, -912, -172, -3570, 55160, 8120
39159, -420, -971, -190, 3430, 40530, 32480
39179, -422, -973, -190, 13230, 30590, 35420
39199, -391, -923, -170, 22120, 30800, 13440
39219, -366, -878, -160, 26600, 35000, -10220
39239, -357, -845, -153, 19250, 35910, -8540
39259, -371, -854, -162, 15190, 26880, 11830
39279, -381, -874, -166, 14840, 17220, 26320
39299, -406, -931, -179, 11760, 19880, 15960
39319, -413, -983, -184, 2870, 33040, -10570
39339, -408, -1000, -183, 420, 41860, -35210
39359, -399, -977, -178, 10990, 27860, -28350
39379, -411, -959, -183, 15680, 7070, 6020
39399, -398, -910, -176, 7630, -10500, 41930
39419, -385, -870, -168, 15890, -4760, 12950
39439, -356, -825, -151, 15820, 6790, -22330
39459, -337, -805, -142, 14840, 9310, -35560
39479, -340, -822, -146, 6370, 3710, -17850
39499, -373, -881, -164, -18130, 7000, 7630
39519, -416, -950, -188, -39270, 14770, 18620
39539, -418, -954, -190, -24920, 6160, 7490
39559, -380, -899, -168, 20160, -19880, -14070
39579, -356, -871, -153, 35350, -27510, -25200
39599, -365, -873, -161, 5950, -12180, -13300
39619, -390, -904, -176, -22470, -1540, 8050
39639, -415, -949, -187, -17920, -9800, 17640
39659, -419, -981, -190, 3360, -20790, 2240
39679, -408, -984, -184, 9100, -14840, -27090
39699, -384, -941, -170, -4550, -700, -39970
39719, -377, -912, -168, -17150, -560, -20580
39739, -400, -929, -182, -21910, -14910, 19530
39759, -408, -936, -183, -7420, -34440, 41230
39779, -403, -933, -177, 13440, -42490, 23730
39799, -388, -919, -171, 3920, -21490, -13720
39819, -366, -892, -160, -14490, 2240, -39340
39839, -373, -890, -167, -12320, -5110, -24920
39859, -376, -875, -168, -70, -32620, 15470
39879, -382, -871, -170, 6300, -44590, 31850
39899, -375, -865, -167, -4970, -27790, 11900
39919, -367, -867, -163, -12390, -9660, -20510
39939, -362, -874, -161, -4620, -11130, -34790
39959, -372, -897, -165, 6440, -24150, -23380
39979, -397, -941, -179, 10920, -39900, 5950
39999, -421, -975, -189, 490, -42070, 27510
40019, -421, -977, -190, -21070, -23590, 19810
40039, -386, -924, -176, -33530, -2940, -8050
40059, -357, -869, -158, -17850, -6440, -27650
40079, -361, -864, -160, 5110, -26390, -18480
40099, -395, -914, -178, 5530, -37660, 9310
40119, -436, -996, -199, -12670, -23380, 10080
40139, -437, -1031, -198, 3920, -21350, -23730
40159, -421, -1040, -192, 15820, -21910, -43470
40179, -398, -998, -179, 5810, -20160, -28700
40199, -390, -938, -174, -17220, -19530, 11410
40219, -387, -882, -174, -30380, -22470, 41440
40239, -382, -859, -172, -24220, -23940, 36190
40259, -371, -843, -165, -4550, -23660, 3500
40279, -358, -849, -158, 11970, -21490, -29750
40299, -358, -876, -160, 10080, -15330, -39060
40319, -378, -913, -172, -5880, -10080, -18970
40339, -401, -944, -181, -11830, -18620, 14770
40359, -413, -960, -188, -7770, -26460, 29260
40379, -396, -924, -175, -9030, -17150, 12740
40399, -368, -873, -165, -11760, -2240, -14560
40419, -351, -845, -155, -9240, -280, -21140
40439, -358, -858, -159, -3360, -9730, -3710
40459, -383, -897, -174, -3920, -17360, 20790
40479, -404, -933, -184, -6440, -17010, 28070
40499, -396, -936, -179, -3990, -9520, 9030
40519, -393, -942, -179, -3990, 2800, -16310
40539, -392, -944, -177, -5600, 7070, -20370
40559, -402, -958, -183, 2870, -3850, -4550
40579, -419, -980, -191, 7700, -12250, 12180
40599, -420, -985, -190, 1890, -5250, 10150
40619, -396, -945, -180, -1400, 6370, -7770
40639, -360, -876, -160, 6090, 7630, -20160
40659, -347, -829, -153, 15190, -1890, -10010
40679, -357, -824, -159, 9520, -7980, 18200
40699, -370, -836, -163, -1330, -6510, 37730
40719, -381, -871, -172, -980, -1610, 28840
40739, -384, -905, -173, 4900, 8680, -3640
40759, -376, -924, -169, 11270, 19250, -35980
40779, -389, -948, -176, 16310, 19110, -39970
40799, -410, -977, -188, 14140, 10150, -11760
40819, -431, -1005, -196, 2380, 3920, 30520
40839, -424, -990, -194, 6930, 7770, 14630
40859, -398, -953, -180, 15260, 12530, -9100
40879, -378, -923, -171, 13720, 17010, -14210
40899, -383, -924, -173, 4620, 16800, 5180
40919, -408, -944, -187, -1680, 13720, 25760
40939, -412, -941, -187, 5320, 11830, 20160
40959, -390, -911, -176, 20160, 12880, -7560
40979, -365, -879, -160, 29540, 14560, -27650
40999, -350, -860, -155, 24710, 14630, -18970
41019, -368, -870, -166, 5180, 16240, 10990
41039, -381, -877, -171, -8680, 16240, 35420
41059, -384, -872, -172, -1190, 11340, 33880
41079, -380, -874, -171, 14210, 9310, 10570
41099, -370, -875, -165, 21350, 15820, -18620
41119, -368, -887, -163, 17640, 24360, -32410
41139, -377, -904, -170, 8820, 24710, -18690
41159, -396, -930, -179, 5740, 14700, 8540
41179, -402, -932, -181, 6300, 7770, 22120
41199, -381, -893, -168, 8750, 8820, 12390
41219, -363, -862, -162, 9800, 12880, -4830
41239, -363, -861, -160, 3360, 16800, -8540
41259, -383, -901, -170, -3010, 14770, 3640
41279, -424, -974, -193, -6230, 9590, 17290
41299, -446, -1029, -203, -3150, 7350, 12040
41319, -433, -1032, -197, 7630, 8750, -15120
41339, -398, -981, -179, 17640, 10010, -41090
41359, -370, -911, -165, 18900, 4900, -36680
41379, -376, -879, -165, 6440, -3290, -1540
41399, -390, -882, -174, -11830, -7840, 34440
41419, -405, -916, -183, -19180, -7000, 38850
41439, -405, -941, -181, -9800, -4130, 9170
41459, -389, -949, -176, 1610, 1750, -31570
41479, -381, -934, -170, 2240, 7350, -51030
41499, -385, -914, -173, -420, 1050, -33320
41519, -384, -889, -170, 3360, -18690, 5180
41539, -377, -864, -167, 5110, -26670, 12740
41559, -365, -855, -160, -10080, -5040, -16800
41579, -367, -882, -164, -20860, 6160, -29470
41599, -397, -948, -179, -19530, -1260, -15820
41619, -431, -1018, -198, -6020, -20580, 6650
41639, -437, -1030, -199, 6020, -32060, 12110
41659, -411, -972, -186, 2170, -21910, -6230
41679, -383, -906, -172, -10430, -4830, -25270
41699, -361, -855, -161, -7980, -9100, -20860
41719, -347, -825, -153, 9800, -31290, -630
41739, -367, -856, -161, 12740, -40880, 15820
41759, -397, -927, -181, -10080, -23870, 14560
