T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
2162, 32, 387, 641, 54600, 41930, -115080
2182, 71, 637, 807, 17640, -5740, -123620
2202, -44, -99, 1105, -17570, -67060, -137760
2222, 98, 28, 1391, -79030, -74410, -78610
2242, 9, 307, 1162, -22050, 69020, -118790
2262, -375, 381, 733, 9870, 191870, -123410
2282, -357, 407, 813, -42560, 13160, -121800
2302, -150, -128, 767, -113610, -319270, -150010
2322, 133, -62, 1529, -155050, -334320, -104650
2342, 103, -17, 1210, -110320, -33880, -88130
2362, 225, 167, 866, -52710, 204050, -93520
2382, -1, 12, 912, -30030, 174860, -101990
2402, -60, -19, 987, -76160, -99750, -133280
2422, 134, -194, 1193, -77350, -291130, -122430
2442, 225, -84, 1311, -77420, -183610, -62370
2462, 45, 50, 1085, -54110, 2590, -46340
2482, 90, 46, 611, -6790, 177660, -67620
2502, -41, -13, 695, -630, 132090, -86730
2522, -80, -120, 769, -56840, -1120, -58520
2542, -204, 134, 1020, -75250, -25270, -35490
2562, -305, -268, 1003, -71190, 66780, -44730
2582, -26, -223, 1043, -34300, 198730, -67690
2602, 61, -323, 1025, -39690, 220990, -62440
2622, -201, -206, 990, -46480, 47320, -87150
2642, -335, -94, 770, -29330, -84350, -92610
2662, -459, -77, 653, -21630, -114870, -74270
2682, -368, -343, 815, -25550, -92540, -61040
2702, -294, -300, 987, -32200, -9100, -32270
2722, -527, -169, 944, -11060, 95690, -25410
2742, -382, -193, 925, 23870, 174860, -61670
2762, -52, -35, 1002, 14490, 166110, -19110
2782, -233, -87, 682, 7630, 87010, 27230
2802, -298, -24, 653, 17640, 23380, 18550
2822, -383, 43, 598, 4760, -19740, -2100
2842, -299, -218, 798, -6160, -34230, -20720
2862, -177, -158, 852, -22400, -2240, -8400
2882, -164, -62, 1009, -15540, 50540, -35140
2902, -221, 33, 836, -12810, 70350, -38570
2922, -471, -154, 615, 1470, 31710, -34510
2942, -429, -24, 591, 280, 10010, -23590
2962, -496, -181, 754, -6020, 16100, -43540
2982, -244, -169, 935, -16520, 39200, -61110
3002, -194, 75, 1095, -7770, 50400, -63140
3022, -11, 435, 1196, 3640, 78260, -57750
3042, -614, -589, 403, -22330, 51800, -11130
3062, -870, -408, 734, -14630, -43330, 27580
3082, -432, -60, 1061, -27650, -35560, -39900
3102, -403, -58, 1244, 12460, 29330, -85540
3122, -380, -142, 1115, 26110, 119280, -94570
3142, -496, -328, 1060, 18760, 117390, -69440
3162, -598, -273, 981, -11970, 54600, -13580
3182, -617, -209, 830, -37240, 8190, 11900
3202, -524, -195, 834, -30100, -7490, 980
3222, -347, -342, 822, -52080, -35490, 12250
3242, -358, -372, 1065, -57960, -31640, 3080
3262, -494, -409, 1233, -57400, -32550, 1820
3282, -440, -443, 1162, -47180, 6440, -9030
3302, -517, -263, 930, -14560, 77350, -12040
3322, -311, -242, 670, 13230, 113120, -10430
3342, -327, -223, 731, 6090, 62160, -26740
3362, -356, -369, 750, -14350, 15260, -19110
3382, -410, -250, 569, -21000, 8820, -27090
3402, -486, -329, 545, -13580, 64680, -49770
3422, -536, -254, 510, 17570, 101220, -65450
3442, -418, -246, 603, 13860, 95830, -59290
3462, -385, -342, 721, -10920, 75180, -42350
3482, -462, -516, 709, -41440, 49420, -11830
3502, -443, -443, 551, -47600, 37170, -17010
3522, -395, -326, 124, -34230, 49560, -96740
3542, -375, -526, -136, -31920, 11060, -125720
3562, -373, -946, -325, -56980, -37590, -183260
3582, -288, -791, -224, -11900, 43680, -346150
3602, -141, -536, -10, 344470, -199150, -255920
3622, -100, -379, 102, 481670, -518350, -36190
3642, -136, -271, 75, 242410, -517020, 125720
3662, -226, -315, -23, -121590, -363860, 227150
3682, -302, -388, -76, -400610, -228760, 264530
3702, -343, -440, -124, -528640, -175700, 247170
3722, -486, -663, -200, -560910, -189000, 194950
3742, -524, -786, -222, -511910, -235690, 93660
3762, -571, -1060, -237, -371630, -305130, -79660
3782, -543, -1583, -223, -217000, -386750, -241290
3802, -1062, -1998, -410, -127960, -515970, -242970
3822, -1713, -1998, -693, -202580, -699860, 108710
3842, -1183, -1728, -542, -370300, -820400, 512750
3862, -718, -1109, -426, -430430, -696850, 190750
3882, -630, -985, -505, -348530, -622580, -324030
3902, -836, -1218, -631, -228620, -769090, -391790
3922, -1001, -1520, -668, 104300, -1267420, -127190
3942, -1020, -1762, -524, 29750, -1262030, -133770
3962, -1495, -1998, -757, -361620, -963690, -191590
3982, -1948, -1998, -997, -560560, -798210, -268030
4002, -1348, -1998, -567, -396060, -901880, -434910
4022, -880, -1256, -428, -421330, -912380, -551600
4042, -884, -1085, -446, -625730, -860720, -441910
4062, -881, -1087, -470, -662620, -894880, -341740
4082, -1041, -1532, -620, -692720, -877100, -348600
4102, -1263, -1998, -774, -648690, -876190, -376950
4122, -1342, -1998, -763, -405440, -1070790, -286790
4142, -1208, -1930, -658, -283850, -1245650, -83370
4162, -1134, -1514, -691, -495810, -1163540, 80220
4182, -1065, -1288, -677, -610750, -1089480, 134050
4202, -874, -980, -572, -446320, -1159550, 76370
4222, -731, -770, -487, -334110, -1146950, -77770
4242, -628, -640, -426, -359450, -1037050, -216300
4262, -562, -600, -387, -403550, -935130, -291200
4282, -581, -693, -383, -430500, -868980, -311570
4302, -610, -816, -392, -445340, -821590, -305970
4322, -655, -936, -405, -439250, -792750, -292250
4342, -634, -927, -386, -418460, -764750, -289240
4362, -553, -811, -344, -377440, -734650, -317800
4382, -443, -674, -297, -336910, -714490, -333550
4402, -343, -554, -253, -320600, -690340, -315630
4422, -287, -470, -234, -351260, -625870, -279370
4442, -254, -404, -211, -368550, -567910, -220920
4462, -225, -351, -190, -325850, -557060, -151900
4482, -206, -322, -178, -250670, -567770, -92960
4502, -175, -281, -145, -178640, -569520, -55370
4522, -141, -245, -125, -124180, -545160, -46200
4542, -112, -225, -106, -94920, -494270, -53620
4562, -95, -214, -91, -88480, -425110, -64540
4582, -87, -221, -89, -93450, -348600, -77280
4602, -84, -239, -88, -100660, -271040, -87360
4622, -91, -267, -88, -104370, -113330, -104090
4642, -117, -328, -94, -97790, -41370, -106470
4662, -168, -420, -110, -79590, 17080, -108010
4682, -250, -582, -153, -44870, 63280, -119000
4702, -408, -896, -228, 5040, 106190, -147350
4722, -754, -1675, -411, 62790, 149380, -192290
4742, -1194, -1998, -651, 130270, 184380, -247310
4762, -1118, -1998, -628, 203980, 205520, -260680
4782, -680, -1755, -371, 250250, 167090, -94780
4802, -594, -1254, -348, 178080, 195020, 80990
4822, -662, -1203, -408, 51870, 332920, 107590
4842, -633, -1081, -411, 77980, 431270, -10850
4862, -521, -915, -396, 264880, 430150, -157290
4882, -436, -890, -368, 467390, 378980, -210000
4902, -486, -1266, -381, 544880, 378560, -159810
4922, -885, -1998, -560, 491120, 418110, -3360
4942, -1489, -1998, -837, 386190, 454860, 207690
4962, -1334, -1998, -770, 297570, 518420, 300580
4982, -713, -1406, -467, 377580, 538230, 167230
5002, -440, -967, -315, 498120, 522620, 35910
5022, -335, -808, -222, 497770, 505470, 106400
5042, -517, -1017, -294, 404180, 489510, 296590
5062, -850, -1481, -452, 252560, 494830, 496790
5082, -1179, -1998, -613, 160580, 514990, 555450
5102, -1117, -1998, -563, 192780, 548030, 393330
5122, -733, -1818, -359, 321090, 574980, 110320
5142, -622, -1442, -312, 327810, 622160, 13720
5162, -762, -1275, -396, 140070, 655270, 243810
5182, -737, -1114, -373, -44240, 651490, 479010
5202, -640, -940, -320, -48370, 610260, 480060
5222, -521, -752, -262, 72800, 564970, 316050
5242, -452, -651, -231, 201460, 556290, 113820
5262, -391, -601, -202, 272790, 578830, -25900
5282, -355, -626, -190, 291970, 611660, -84910
5302, -332, -625, -185, 279510, 636230, -70490
5322, -369, -647, -210, 226170, 651350, 13370
5342, -467, -742, -257, 122150, 623770, 223580
5362, -532, -828, -288, 161280, 574140, 234850
5382, -549, -838, -299, 261450, 519190, 163520
5402, -444, -681, -243, 365610, 492030, 43120
5422, -312, -496, -165, 412930, 494200, -32410
5442, -242, -382, -113, 371210, 526680, -23450
5462, -219, -318, -97, 283080, 564830, 36470
5482, -235, -312, -108, 178010, 598920, 105630
5502, -248, -304, -111, 103460, 609070, 156030
