T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
10055, -415, -992, -182, -28560, -840, -32830
10075, -387, -959, -170, -24430, -3290, -45010
10095, -375, -919, -163, -23660, -18970, -19740
10115, -392, -910, -175, -36400, -33600, 25830
10135, -410, -920, -185, -52220, -37240, 52430
10155, -414, -928, -187, -58590, -28980, 37450
10175, -406, -931, -183, -49140, -19950, -4270
10195, -387, -933, -172, -28770, -20300, -41860
10215, -376, -937, -167, -16100, -25480, -52290
10235, -384, -933, -172, -24150, -29050, -29330
10255, -397, -922, -180, -43400, -31640, 10990
10275, -403, -909, -183, -55020, -32060, 34510
10295, -397, -901, -180, -47460, -30660, 23240
10315, -386, -908, -177, -26250, -29050, -10430
10335, -381, -925, -174, -9450, -24150, -43190
10355, -381, -941, -173, -7350, -16380, -55090
10375, -392, -944, -179, -14770, -12810, -39060
10395, -390, -914, -180, -21700, -17150, -5740
10415, -380, -873, -174, -20580, -22890, 17640
10435, -375, -863, -171, -11900, -21910, 13510
10455, -384, -889, -175, -2240, -13300, -9940
10475, -385, -923, -176, 13650, 5390, -52360
10495, -372, -914, -171, 20510, 3920, -46060
10515, -362, -875, -164, 21000, -1960, -19320
10535, -369, -865, -169, 14350, -2660, 6860
10555, -398, -910, -183, 10220, 4830, 9800
10575, -426, -973, -198, 16660, 15890, -13930
10595, -423, -1003, -197, 33600, 23660, -49140
10615, -394, -979, -182, 50120, 24220, -68110
10635, -363, -913, -165, 48650, 21420, -50120
10655, -359, -859, -164, 28140, 19250, -3780
10675, -378, -860, -175, 12390, 16800, 34510
10695, -409, -909, -187, 17150, 15400, 35980
10715, -429, -973, -199, 40250, 14980, 2800
10735, -418, -1002, -189, 65520, 17360, -42840
10755, -380, -973, -171, 70000, 25270, -67270
10775, -363, -914, -162, 45640, 32480, -43190
10795, -370, -881, -168, 16030, 26530, 18340
10815, -388, -875, -177, 6650, 10500, 68320
10835, -407, -903, -186, 18270, -140, 70840
10855, -415, -943, -188, 36330, 2170, 31430
10875, -407, -977, -182, 45010, 16870, -22190
10895, -385, -980, -171, 38150, 32480, -52290
10915, -371, -934, -164, 21350, 32200, -30170
10935, -387, -905, -171, 4970, 11900, 35000
10955, -401, -894, -177, -3290, -10780, 90790
10975, -412, -906, -183, -5250, -15050, 93940
10995, -415, -939, -184, -3780, -1820, 51030
11015, -402, -968, -177, 2450, 12950, -5040
11035, -385, -976, -168, 10710, 16380, -38360
11055, -383, -956, -167, 10710, 5180, -23590
11075, -391, -915, -171, -3920, -13930, 32480
11095, -386, -857, -171, -28770, -24220, 84210
11115, -370, -811, -164, -45640, -20300, 90020
11135, -353, -786, -156, -41370, -14070, 56560
11155, -348, -804, -152, -24430, -11830, 11830
11175, -369, -892, -163, -5460, -13790, -29540
11195, -415, -1015, -185, -13090, -17080, -14420
11215, -460, -1110, -207, -24500, -23310, 11690
11235, -460, -1087, -206, -32550, -28210, 27230
11255, -415, -970, -184, -33460, -30240, 24150
11275, -369, -859, -165, -34020, -29680, 15400
11295, -356, -820, -157, -37450, -27300, 10570
11315, -364, -837, -163, -36610, -27370, 7350
11335, -393, -906, -176, -29260, -29610, 140
11355, -421, -983, -192, -19180, -30170, -14840
11375, -407, -978, -183, -12180, -27090, -32550
11395, -380, -929, -171, -15680, -22260, -36540
11415, -377, -905, -170, -27930, -20370, -17780
