T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12732, 325, -254, 918, 44380, 60620, -30170
12752, 48, -107, 988, 4480, -21980, 31150
12772, -504, 169, 786, 19320, 5670, 38850
12792, -177, 79, 1038, 40670, 44660, -7840
12812, 79, -45, 1066, 54530, 59570, -45780
12832, 284, -197, 1016, 30030, 10570, -34790
12852, -115, 78, 1125, 15890, -14280, -2310
12872, -393, 197, 858, 19600, 15260, 1750
12892, -166, 228, 1342, 41160, 48230, -32970
12912, 170, -71, 1023, 11270, 5740, -38150
12932, 104, -70, 1014, -36610, -72870, -14980
12952, -191, 125, 926, -24360, -75670, -2380
12972, -270, 219, 887, -1260, -32270, -17780
12992, 113, 59, 1082, 11130, -14140, -36610
13012, 218, -115, 783, -10080, -35210, -33040
13032, 91, 23, 1016, -33250, -65660, -11130
13052, 106, -51, 819, -13860, -49560, -15470
13072, 107, -87, 609, 3010, -22330, -32340
13092, 8, 84, 864, 30800, 8260, -36680
13112, -25, 103, 647, 51450, 28560, -35140
13132, 332, 42, 1083, 34860, 7070, -31220
13152, 583, -88, 1351, 31640, -1330, -41440
13172, 720, -124, 1689, 19810, -20650, -38500
13192, 463, -102, 1370, -2800, -41370, -18620
13212, 323, -241, 770, -40600, -37170, 5110
13232, 259, -278, 509, -61740, -38220, 14700
13252, 338, -165, 843, -38150, -30450, 14560
13272, 424, -35, 1189, 16800, 1260, 6440
13292, 270, 104, 1192, 46410, 23660, 6230
13312, 234, 150, 1215, 38500, 21630, 16450
13332, 299, 94, 1146, 15400, 5530, 26040
13352, 247, 33, 884, -7000, -3850, 31430
13372, 272, 7, 932, -17850, -4620, 39970
13392, 178, 90, 1077, -7420, 8610, 43610
13412, 231, 81, 1138, 4060, 13020, 44590
13432, 215, 50, 1018, -560, 12670, 35490
13452, 235, -35, 878, -10920, 11480, 30450
13472, 110, -50, 801, -14700, 10640, 46550
13492, -26, -1, 844, -210, 16800, 51800
13512, 61, 0, 927, 16240, 23520, 35210
13532, 155, -14, 1095, 23590, 23450, 18340
13552, -104, 85, 1002, 8120, 14000, 33740
13572, -144, 60, 957, 3570, 5320, 36190
13592, -154, 86, 967, 3500, -2730, 31780
13612, 69, 52, 1218, 3920, -12810, 21770
13632, 80, -61, 1014, -8610, -16100, 13300
13652, -74, -74, 840, -25410, -23170, 26600
13672, -181, -12, 856, -8540, -11760, 26390
13692, 56, 38, 1233, 11480, 4130, 12600
13712, 156, -33, 1246, 17220, 2590, -4410
13732, -176, -49, 866, -17500, -32480, 18410
13752, -274, 10, 896, -25620, -31780, 32900
13772, -161, 26, 1003, -4410, 70, 18270
13792, 169, -19, 1406, 4410, 4410, -980
13812, -60, -67, 1090, -4620, -5040, -6860
13832, -323, -16, 946, -29960, -22330, 16520
13852, -429, 49, 932, -22610, -11550, 19040
13872, -224, -9, 1044, -3990, -1400, 2590
13892, -144, 17, 1223, 8820, 3220, -14840
13912, -112, -57, 1069, 980, 70, -12390
13932, -122, -120, 869, -22260, -13860, -1400
13952, -123, -65, 927, -21840, -8680, 1750
13972, 53, -77, 1158, 1960, 5180, -3850
13992, -9, -31, 1125, 15820, 8680, -8120
14012, 164, -118, 1115, 2380, -11130, -1260
14032, 67, -149, 886, -12880, -16940, -980
14052, -22, -102, 901, -15540, -4200, 4130
14072, 59, -48, 1142, 770, 11690, 1820
14092, 73, -70, 1047, 16730, 17640, -6510
14112, 119, -118, 995, 5670, 350, -4970
14132, 64, -129, 918, -8260, -14070, -1400
14152, 52, -112, 912, -7490, -10290, 3220
14172, 79, -54, 1094, 12670, 3850, 2940
14192, 18, -36, 1038, 5110, 910, 3850
14212, 75, -97, 964, -3360, -1890, 1050
14232, 39, -82, 925, -1260, -4620, 210
14252, 35, -25, 1071, 8540, 770, 420
14272, 39, -23, 1108, 10710, 4060, 280
14292, 56, -60, 1032, -70, 210, 1470
14312, 55, -93, 991, -5600, -2240, 2520
14332, 88, -125, 956, -5810, -7070, 2240
14352, 86, -78, 1062, 980, -8610, 0
14372, 124, -103, 1077, 5740, -2310, -2030
14392, 80, -124, 1007, -2380, -770, 2310
14412, 72, -134, 986, -4760, 980, 3570
14432, 81, -156, 958, -2100, 2800, 3010
14452, 75, -124, 1044, 2520, 5530, 3220
14472, -21, -97, 1021, 4620, 3430, 5950
14492, 37, -145, 996, -1050, -3430, 6650
14512, 64, -183, 968, -1820, 770, 2100
14532, 79, -202, 1013, 1330, 6720, 3850
14552, 14, -181, 1032, 6440, 7630, 8050
14572, -20, -127, 1151, 10710, 4060, 13020
14592, -15, -149, 1100, 9240, -700, 11270
14612, 62, -219, 1030, -770, -7420, 7840
14632, 68, -267, 965, -3920, -1050, 4550
14652, 17, -252, 943, -910, 9240, 10220
14672, -55, -162, 1108, 6020, 15120, 18900
14692, -20, -206, 984, 9450, 12040, 21490
