T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12012, 221, -707, -172, -5810, -104440, -73290
12032, 262, -815, -239, 21420, -110110, -78120
12052, 297, -894, -252, 94780, -88060, -87990
12072, 304, -913, -170, 179270, -57050, -101360
12092, 301, -934, -115, 208670, -61110, -107940
12112, 322, -962, -150, 163100, -107940, -114310
12132, 360, -1036, -245, 103460, -158690, -119490
12152, 383, -1145, -323, 97720, -175000, -122430
12172, 379, -1226, -314, 154560, -149310, -139300
12192, 408, -1248, -209, 218960, -106820, -189980
12212, 471, -1236, -164, 222110, -100520, -245350
12232, 514, -1303, -279, 155190, -159180, -243110
12252, 485, -1419, -367, 108220, -220430, -187460
12272, 448, -1445, -322, 138670, -215740, -167020
12292, 470, -1404, -228, 182630, -173110, -224630
12312, 525, -1356, -231, 162400, -170100, -290220
12332, 537, -1318, -275, 97090, -215040, -295050
12352, 489, -1317, -320, 62160, -255570, -241710
12372, 406, -1262, -238, 82950, -260050, -187040
12392, 386, -1199, -159, 120960, -231350, -193760
12412, 445, -1155, -218, 85400, -231700, -244650
12432, 471, -1149, -280, 8960, -262220, -266140
12452, 456, -1119, -273, -10220, -271670, -227990
12472, 382, -1046, -197, 26320, -254030, -164500
12492, 311, -1004, -180, 58240, -232610, -121870
12512, 286, -851, -123, 48510, -231420, -109200
12532, 305, -803, -165, 10360, -226800, -138320
12552, 317, -800, -216, -35980, -234920, -141680
12572, 289, -802, -218, -39760, -228270, -107520
12592, 257, -751, -166, 6930, -196770, -65030
12612, 240, -686, -97, 58170, -150570, -54390
12632, 247, -677, -115, 73360, -117880, -60270
12652, 244, -701, -138, 47180, -117460, -50820
12672, 264, -735, -179, 20230, -120890, -31010
12692, 273, -764, -203, 12600, -108010, -21070
12712, 285, -773, -197, 32340, -73220, -24220
12732, 302, -804, -243, 132090, 35070, -29470
12752, 266, -758, -13, 205800, 117320, -30730
12772, 364, -883, -111, 136360, 100030, -12110
12792, 403, -1048, -246, 31570, 50960, 22260
12812, 490, -1149, -316, 19740, 68740, 43260
12832, 430, -1183, -265, 58170, 95760, 86240
12852, 492, -1257, -342, 143150, 166390, 97230
12872, 455, -1256, -187, 181020, 213710, 90020
12892, 468, -1217, -251, 156380, 208390, 102200
12912, 322, -1023, -133, 115850, 193690, 99470
12932, 363, -1059, -104, 64120, 171920, 82950
12952, 571, -1359, -367, 4550, 143780, 26040
12972, 661, -1496, -292, 27930, 138320, 27020
12992, 567, -1581, -305, 132440, 170800, 109970
13012, 430, -1388, -212, 143430, 149380, 189560
13032, 470, -1130, -243, 54950, 107870, 157290
13052, 411, -991, -256, 23730, 81130, 160790
13072, 88, -898, -74, 100660, 93380, 239400
13092, 187, -1120, -216, 131670, 103110, 263410
13112, 374, -1223, -246, 79660, 150990, 97090
13132, 760, -1160, -197, 15960, 207340, -109130
13152, 621, -1217, -274, -41650, 175350, -111510
13172, 317, -1122, -271, -35140, 60550, 184660
13192, 189, -847, -137, 25340, 42350, 352520
13212, 174, -686, -82, 52640, 103950, 269430
13232, 199, -616, -85, 15470, 135940, 148190
13252, 164, -728, -158, -37520, 126070, 89320
13272, 220, -807, -204, -66850, 105770, 71960
13292, 282, -751, -79, -67340, 132160, -910
13312, 384, -772, -109, -42070, 178570, -69160
13332, 372, -850, -166, -65030, 151270, -41650
13352, 241, -937, -219, -85960, 88200, 73500
13372, 178, -828, -136, -67340, 56280, 159320
13392, 185, -698, -83, -42490, 88130, 100940
13412, 240, -708, -158, -52220, 126000, -19530
13432, 265, -815, -174, -70770, 118580, -94990
13452, 292, -963, -160, -25970, 130620, -95130
13472, 377, -1071, -117, -19110, 136010, -127190
13492, 520, -1197, -259, -60620, 105350, -143990
13512, 460, -1220, -286, -60690, 69930, -92400
13532, 322, -1111, -172, 5880, 82110, -52500
13552, 318, -1031, -177, 13020, 89040, -97230
13572, 393, -1057, -229, -10150, 85680, -163170
13592, 417, -1168, -204, 3570, 80780, -175350
13612, 472, -1319, -228, 26600, 72730, -162890
13632, 546, -1351, -306, 13790, 52920, -170800
13652, 504, -1313, -247, 26670, 44380, -161840
13672, 407, -1284, -192, 68530, 40110, -121380
13692, 419, -1258, -252, 52990, 16100, -128870
13712, 497, -1263, -281, 19600, 2800, -187110
13732, 505, -1300, -219, 38080, 6720, -203700
13752, 478, -1285, -210, 72870, 1400, -169540
13772, 445, -1206, -240, 58100, -29680, -146720
13792, 370, -1115, -226, 38360, -57540, -137760
13812, 361, -1037, -247, 53060, -63560, -129430
13832, 439, -976, -266, 33110, -57610, -171360
13852, 418, -853, -202, 1260, -39970, -234430
13872, 414, -817, -187, 33180, -35840, -183610
13892, 233, -862, -43, 89670, -51800, -61320
13912, 208, -880, -111, 128870, -80290, 52710
13932, 251, -835, -189, 61670, -119420, 25270
13952, 247, -759, -170, 2380, -123130, -72660
13972, 293, -712, -170, 12390, -104230, -129220
13992, 265, -684, -101, 46900, -88410, -137130
14012, 324, -715, -190, 77630, -86100, -103110
14032, 296, -693, -121, 77350, -103880, -57330
14052, 246, -779, -93, 119280, -103460, 14420
14072, 217, -854, -96, 140210, -119280, 80360
14092, 284, -928, -226, 104300, -145180, 82740
14112, 357, -921, -264, 46270, -156240, 16660
14132, 392, -882, -182, 126910, -74200, -62440
14152, 398, -922, -144, 167440, -70630, -1960
14172, 399, -1016, -191, 158480, -99190, 72660
14192, 391, -1082, -201, 141260, -119420, 112840
14212, 386, -1149, -204, 141470, -113330, 111510
14232, 436, -1269, -306, 121310, -106470, 70840
14252, 528, -1306, -325, 133350, -68460, 7770
14272, 593, -1265, -189, 182770, -16660, -20160
14292, 584, -1338, -228, 192780, -27160, 49350
14312, 463, -1355, -293, 150360, -84630, 149520
14332, 406, -1222, -258, 146020, -81060, 158620
14352, 397, -1089, -213, 160160, -34020, 87500
14372, 425, -1077, -240, 157360, -7070, 36260
14392, 456, -1150, -210, 161700, 7700, 30100
14412, 523, -1248, -213, 161350, 13510, 46200
14432, 526, -1305, -279, 137620, 700, 77210
14452, 431, -1241, -258, 122850, -10570, 118230
14472, 369, -1081, -187, 135380, 13370, 114520
14492, 369, -945, -161, 122710, 40180, 61530
14512, 382, -925, -183, 92890, 42840, 39270
14532, 352, -943, -170, 77840, 36960, 64820
14552, 318, -931, -158, 74340, 36050, 97580
14572, 307, -862, -161, 56840, 40460, 96460
14592, 275, -772, -145, 39760, 51660, 78050
14612, 239, -716, -116, 31710, 61390, 73570
14632, 218, -683, -100, 24850, 69930, 75180
14652, 225, -679, -108, 4690, 74970, 67130
14672, 237, -686, -114, -25270, 77560, 50680
14692, 244, -718, -135, -47460, 81760, 39970
14712, 240, -763, -144, -59710, 84140, 41230
14732, 252, -806, -139, -62230, 93590, 36610
14752, 289, -859, -133, -63980, 110320, 12460
14772, 333, -914, -132, -75950, 123060, -20860
14792, 363, -987, -190, -99680, 120960, -38990
14812, 357, -1010, -203, -128380, 104160, -33600
14832, 343, -961, -165, -131740, 102410, -27510
14852, 316, -913, -153, -113260, 121100, -40460
14872, 314, -967, -190, -120540, 114800, -43330
14892, 354, -1111, -203, -113190, 124530, -66780
14912, 476, -1339, -228, -103600, 143500, -114520
14932, 681, -1718, -319, -109830, 144970, -150360
14952, 626, -1582, -266, -112070, 131040, -148050
14972, 480, -1238, -226, -110880, 109340, -121870
14992, 379, -1094, -236, -115500, 83230, -92750
15012, 324, -1060, -225, -92470, 84980, -87640
15032, 339, -1103, -187, -56840, 111300, -127120
15052, 436, -1190, -211, -46620, 129500, -189980
15072, 535, -1281, -254, -57820, 121450, -222250
15092, 532, -1328, -265, -48930, 99750, -185780
15112, 466, -1300, -262, -26250, 79100, -123830
15132, 401, -1188, -241, -30590, 51870, -91980
15152, 360, -1131, -268, -22120, 49280, -105490
15172, 340, -996, -125, 8470, 69090, -145110
15192, 385, -978, -185, 12950, 70490, -176330
15212, 388, -966, -199, -15330, 31990, -161490
15232, 343, -890, -140, 7350, 17360, -116480
15252, 265, -918, -142, 37450, 4620, -69230
15272, 350, -847, -148, 14560, -22890, -81270
15292, 279, -756, -75, 52640, 11760, -102200
15312, 292, -796, -183, 63840, 350, -66290
15332, 243, -727, -98, 27510, -46270, -30590
15352, 233, -710, -126, 24360, -64050, -6720
15372, 246, -719, -180, 11130, -82110, -2940
15392, 247, -707, -154, 18270, -79170, -17080
15412, 289, -796, -185, 65800, -52920, -24640
15432, 322, -885, -76, 100310, -42910, -19110
15452, 457, -1076, -157, 121940, -38010, -6650
15472, 523, -1244, -259, 75530, -81410, 16800
15492, 461, -1259, -314, 36330, -131320, 68320
15512, 358, -1111, -170, 62440, -139020, 118370
15532, 361, -905, -145, 125720, -96740, 109060
15552, 350, -815, -163, 100590, -89040, 61670
15572, 347, -894, -204, 96810, -111580, 119840
15592, 365, -1040, -223, 120960, -105560, 160650
15612, 483, -1327, -345, 144830, -77490, 150360
15632, 580, -1538, -276, 188020, -23030, 104930
15652, 608, -1490, -161, 197120, 3290, 68740
15672, 601, -1343, -317, 112140, -52780, 80010
15692, 492, -1180, -316, 75600, -95900, 144550
15712, 385, -1113, -232, 150850, -59290, 203630
15732, 348, -1162, -190, 194390, -15610, 195790
15752, 429, -1227, -224, 166040, 8190, 118580
15772, 530, -1268, -221, 120260, 19460, 37940
15792, 574, -1285, -275, 90230, 10570, 34160
15812, 494, -1169, -275, 83300, -5320, 96950
15832, 351, -984, -163, 117460, 6650, 164220
15852, 266, -893, -114, 137200, 26250, 187320
15872, 247, -868, -146, 94920, 23730, 159180
15892, 273, -849, -176, 39270, 24010, 96390
15912, 317, -815, -161, 20020, 45570, 35490
15932, 323, -779, -124, 29470, 69090, 16240
15952, 291, -749, -129, 32830, 70910, 46550
15972, 245, -734, -128, 21140, 55930, 97230
15992, 209, -713, -112, 9380, 48860, 126700
16012, 203, -730, -110, -6580, 55020, 113820
16032, 228, -778, -144, -32690, 64680, 71890
16052, 259, -804, -156, -59570, 76370, 17430
16072, 299, -812, -142, -66780, 96530, -30940
16092, 317, -834, -122, -60760, 113330, -53410
16112, 315, -849, -125, -63630, 112070, -43330
16132, 298, -876, -153, -84210, 92890, -14910
16152, 285, -945, -179, -105910, 70700, 11900
16172, 298, -1004, -190, -115290, 67690, 3430
16192, 340, -989, -190, -112070, 89460, -52010
16212, 399, -1047, -188, -101290, 119350, -121100
16232, 453, -1192, -187, -83930, 136710, -151340
16252, 466, -1310, -182, -72170, 128450, -131600
16272, 527, -1422, -322, -117810, 69580, -105910
16292, 475, -1361, -291, -92820, 80570, -121660
16312, 432, -1317, -194, -36820, 111930, -147210
16332, 484, -1355, -209, -37940, 110530, -188370
16352, 562, -1390, -264, -78470, 78190, -213360
16372, 532, -1382, -295, -79170, 54670, -188580
16392, 459, -1310, -263, -46270, 49420, -152950
16412, 417, -1227, -208, -9100, 62020, -157080
16432, 424, -1205, -171, 3990, 64820, -182210
16452, 465, -1261, -233, -22750, 36890, -197120
16472, 509, -1294, -311, -44940, 11830, -202650
16492, 473, -1163, -186, -22470, 9520, -187390
16512, 419, -1128, -228, 25410, 16030, -151060
16532, 325, -1019, -145, 28770, -9030, -117740
16552, 359, -1007, -187, 13580, -24430, -126840
16572, 376, -1006, -195, -10780, -42630, -145530
16592, 376, -952, -185, 280, -38640, -157710
16612, 339, -875, -127, 24780, -35980, -146650
16632, 307, -801, -136, 42840, -43680, -116200
16652, 248, -747, -106, 35770, -69230, -80920
16672, 245, -727, -144, 29260, -86450, -57400
16692, 263, -698, -140, 16870, -74760, -79730
16712, 277, -648, -150, 24430, -51940, -93450
16732, 271, -629, -135, 38360, -55860, -59220
16752, 226, -621, -69, 67760, -58240, -700
16772, 226, -788, -117, 90300, -65590, 59290
16792, 305, -985, -166, 60480, -93520, 81200
16812, 516, -1146, -297, 20790, -97860, 33600
16832, 592, -1264, -287, 7350, -82880, -20790
16852, 527, -1282, -303, 58520, -65450, 20790
16872, 392, -1152, -198, 121870, -58520, 112420
16892, 359, -915, -151, 159110, -44730, 145250
16912, 352, -884, -194, 146440, -41370, 122990
16932, 327, -1039, -245, 124950, -55370, 131390
16952, 424, -1194, -312, 121940, -63070, 152180
16972, 571, -1301, -248, 184730, 33530, 50260
16992, 660, -1451, -248, 214690, 48580, 83090
17012, 571, -1528, -273, 192150, 14070, 160300
17032, 546, -1428, -312, 140000, -20370, 181580
17052, 547, -1483, -369, 135170, -5460, 156100
17072, 543, -1455, -269, 174370, 38780, 129290
17092, 546, -1367, -202, 198380, 79100, 94430
17112, 575, -1313, -238, 152180, 56980, 97790
17132, 513, -1371, -321, 103530, 10290, 155890
17152, 438, -1278, -281, 111790, 12180, 187810
17172, 398, -1121, -204, 134050, 53690, 147420
17192, 379, -980, -152, 132650, 79380, 105420
17212, 340, -913, -127, 104230, 72590, 101920
17232, 319, -888, -172, 62090, 47250, 121170
17252, 305, -822, -178, 29750, 37730, 122360
17272, 269, -756, -164, 33180, 52430, 120190
17292, 226, -695, -127, 53970, 73360, 127400
17312, 195, -677, -90, 63070, 91840, 126910
17332, 197, -711, -90, 42560, 99820, 107030
17352, 230, -716, -91, -4900, 99680, 63840
17372, 263, -742, -135, -54880, 96180, 21770
17392, 283, -796, -190, -90510, 84630, 11130
17412, 292, -858, -183, -85890, 90790, 17150
17432, 297, -908, -133, -49140, 117810, 18200
17452, 286, -906, -74, -28490, 137060, 6860
17472, 291, -906, -146, -60410, 126350, -16520
17492, 294, -887, -198, -129150, 90860, -43820
17512, 303, -863, -184, -150850, 88060, -76930
17532, 308, -889, -160, -117460, 116900, -103040
17552, 333, -1012, -171, -77980, 137340, -104790
17572, 372, -1198, -205, -63700, 139230, -101850
17592, 444, -1283, -184, -67550, 136570, -122150
17612, 509, -1286, -255, -81550, 138460, -174650
17632, 502, -1251, -291, -111510, 123130, -211120
17652, 446, -1301, -214, -100800, 114100, -193340
17672, 480, -1442, -267, -40460, 124600, -145390
17692, 555, -1541, -291, -54180, 112280, -190260
17712, 580, -1547, -310, -64400, 109340, -234220
17732, 593, -1448, -258, -30100, 122640, -239680
17752, 557, -1439, -260, -9800, 110320, -202720
17772, 511, -1451, -230, 770, 90440, -162820
17792, 498, -1416, -259, 4550, 83230, -168840
17812, 498, -1320, -234, -10990, 74340, -206850
17832, 499, -1261, -259, -2800, 72240, -220710
17852, 440, -1195, -222, 27510, 66080, -188930
17872, 420, -1128, -163, 51590, 55440, -154700
17892, 397, -1109, -209, 38360, 28210, -139860
17912, 325, -985, -24, 28770, 10780, -141050
17932, 332, -873, -66, 59500, 43400, -175490
17952, 315, -762, -188, 12810, -3360, -156310
17972, 275, -695, -138, 6930, -38080, -96530
17992, 246, -642, -97, 36400, -44450, -46130
18012, 216, -697, -186, 52780, -54530, -8680
18032, 207, -616, -111, 60270, -53480, -4760
18052, 211, -591, -105, 72800, -30800, -28630
18072, 218, -601, -107, 66570, -35420, -23940
18092, 204, -601, -33, 61530, -38850, -7210
18112, 219, -669, -92, 49210, -45570, 10500
18132, 309, -782, -225, -2870, -77490, 20720
18152, 337, -865, -219, -19040, -84910, 26110
18172, 379, -928, -214, 40460, -53830, 50120
18192, 396, -999, -115, 106260, -25410, 75180
18212, 447, -1187, -215, 130480, -21770, 104860
18232, 486, -1226, -229, 81340, -66220, 136990
18252, 477, -1227, -251, 50470, -84280, 147630
18272, 446, -1216, -249, 53900, -83020, 160160
18292, 503, -1337, -272, 69510, -76650, 165970
18312, 654, -1528, -233, 94290, -55790, 147350
18332, 676, -1614, -311, 112350, -37940, 132930
18352, 567, -1519, -346, 88900, -71960, 173320
18372, 475, -1343, -242, 85400, -102200, 231350
18392, 488, -1245, -240, 126560, -59080, 180110
18412, 515, -1344, -249, 112770, -66010, 168980
18432, 578, -1489, -304, 114870, -65660, 170170
18452, 607, -1495, -294, 121800, -55300, 160020
18472, 559, -1409, -285, 129010, -49980, 165200
18492, 465, -1311, -227, 141330, -44800, 181020
18512, 423, -1268, -218, 122430, -51730, 172830
18532, 464, -1177, -273, 96460, -53830, 140070
18552, 408, -1067, -208, 104230, -37310, 119280
18572, 340, -976, -167, 123830, -23030, 126280
18592, 321, -924, -159, 115430, -22050, 127540
18612, 316, -899, -169, 94080, -22470, 115010
18632, 303, -863, -144, 73990, -20720, 98490
18652, 285, -850, -162, 61320, -14910, 86660
18672, 266, -810, -155, 46270, -10640, 72940
18692, 258, -737, -124, 41720, 7210, 47670
18712, 242, -676, -96, 37730, 23590, 30450
18732, 211, -623, -78, 20300, 21980, 36470
18752, 178, -584, -90, -7350, 11130, 50610
18772, 158, -568, -105, -36330, 3850, 52850
18792, 154, -567, -101, -52710, 11060, 36330
18812, 162, -595, -91, -55650, 31430, 5530
18832, 188, -690, -96, -59780, 50680, -29750
18852, 246, -822, -124, -77560, 61320, -67830
18872, 353, -980, -164, -105700, 69790, -114940
18892, 468, -1122, -208, -131110, 77420, -155400
18912, 487, -1151, -218, -140000, 77770, -154980
18932, 372, -1053, -186, -126840, 70770, -102690
18952, 295, -985, -158, -109620, 61670, -44100
18972, 296, -1056, -187, -108850, 61740, -41440
18992, 403, -1294, -248, -124810, 72380, -96810
19012, 638, -1565, -317, -137060, 97720, -184310
19032, 723, -1567, -292, -133140, 128030, -259350
19052, 604, -1491, -262, -111860, 134120, -244650
19072, 460, -1461, -261, -92960, 103110, -138950
19092, 463, -1512, -344, -120890, 67550, -123550
19112, 569, -1548, -352, -97860, 121590, -241150
19132, 632, -1488, -242, -45500, 162890, -286160
19152, 600, -1395, -243, -44520, 124180, -212520
19172, 491, -1333, -275, -87640, 44450, -105280
19192, 400, -1287, -295, -70980, 40390, -83020
19212, 405, -1233, -253, -19810, 87920, -145040
19232, 437, -1020, -82, 20580, 131110, -217420
19252, 488, -1140, -269, 1610, 102760, -212310
19272, 416, -1101, -172, -19810, 54740, -146580
19292, 311, -1129, -245, -3010, 38640, -88900
19312, 332, -900, -173, 19600, 45360, -77420
19332, 340, -765, -128, 38570, 72030, -118090
19352, 269, -687, -58, 44310, 49000, -71120
19372, 268, -786, -208, 3990, -12880, -840
19392, 177, -750, -117, -9800, -39200, 23030
19412, 203, -700, -162, 19110, -14210, -11620
19432, 250, -592, -98, 18480, 9660, -83230
19452, 247, -591, -60, 40530, 22120, -91630
19472, 267, -727, -180, 41720, -21000, -17220
19492, 273, -754, -149, 31780, -66780, 46620
19512, 291, -769, -102, 68740, -50890, 60200
19532, 324, -883, -173, 74480, -53270, 68950
19552, 341, -1011, -194, 57610, -78120, 88690
19572, 380, -1090, -215, 73710, -77630, 95060
19592, 439, -1055, -130, 93170, -62510, 72030
19612, 482, -1133, -207, 92400, -57750, 51870
19632, 489, -1207, -227, 77140, -87570, 93170
19652, 489, -1421, -241, 91910, -104860, 150710
19672, 612, -1573, -352, 105280, -109690, 170310
19692, 618, -1561, -339, 92680, -108570, 136430
19712, 566, -1392, -204, 111230, -90930, 113680
19732, 507, -1266, -264, 132720, -83370, 127890
19752, 480, -1265, -272, 118090, -110600, 170310
19772, 435, -1263, -255, 122290, -120960, 202510
19792, 465, -1281, -247, 155120, -96810, 196350
19812, 547, -1376, -290, 149940, -59640, 105490
19832, 586, -1363, -226, 157710, -48300, 100520
19852, 546, -1358, -267, 145250, -63280, 134750
19872, 462, -1264, -291, 132370, -79800, 170660
19892, 388, -1134, -197, 151760, -53340, 157220
19912, 368, -1066, -176, 156380, -32130, 127120
19932, 379, -1026, -193, 117040, -34160, 87080
19952, 393, -1021, -220, 96250, -33180, 69160
19972, 375, -935, -161, 103880, -20860, 73150
19992, 319, -861, -151, 103390, -17290, 92680
20012, 283, -818, -159, 80080, -28140, 111650
20032, 241, -766, -127, 72030, -17010, 106400
20052, 218, -711, -108, 61670, -3500, 85890
20072, 212, -628, -94, 30660, 4550, 53340
20092, 206, -593, -116, -840, 9940, 31920
20112, 200, -597, -128, -15820, 15120, 32410
20132, 187, -589, -77, -6440, 34370, 36120
20152, 188, -637, -65, -3640, 53270, 32060
20172, 213, -698, -103, -41020, 50400, 18060
20192, 251, -750, -153, -94290, 42980, -9940
20212, 287, -846, -187, -121310, 50470, -38780
20232, 336, -966, -158, -105910, 76930, -56840
20252, 410, -1094, -149, -83230, 108150, -75740
20272, 470, -1189, -204, -99960, 110740, -89530
20292, 432, -1165, -211, -138460, 88690, -81480
20312, 366, -1061, -189, -150990, 76580, -62090
20332, 340, -996, -200, -150360, 80850, -65030
20352, 334, -987, -193, -149380, 93660, -90230
20372, 367, -1113, -181, -129220, 116130, -115710
20392, 495, -1387, -231, -107730, 136920, -139090
20412, 635, -1564, -289, -116130, 141610, -172480
20432, 619, -1512, -326, -134820, 136990, -198870
20452, 540, -1515, -291, -129430, 125580, -168490
20472, 498, -1479, -249, -93590, 126700, -121240
20492, 511, -1394, -241, -70210, 139370, -134190
20512, 557, -1444, -314, -103740, 122150, -207200
20532, 554, -1369, -267, -72940, 128590, -199360
20552, 502, -1293, -230, -38360, 125440, -162470
20572, 438, -1275, -237, -28000, 103180, -121520
20592, 392, -1217, -214, -29750, 89460, -128310
20612, 416, -1113, -205, -33460, 90650, -174650
20632, 440, -1089, -236, -34510, 80360, -189420
20652, 425, -1072, -209, -3500, 71890, -154840
20672, 376, -1016, -149, 32970, 61950, -107100
20692, 341, -956, -160, 30380, 33180, -74970
20712, 297, -889, -175, 8400, -1890, -60900
20732, 266, -792, -154, 10920, -13790, -65660
20752, 201, -519, -115, 26460, -10850, -82810
20772, 277, -540, -245, 32620, -12530, -88270
20792, 199, -345, 159, 58030, -8120, -52220
20812, 205, -537, -53, 40810, -23870, 17990
20832, 232, -843, -424, -62860, -150500, 105070
20852, 208, -890, -212, -12040, -132370, 95480
20872, 295, -814, -11, 123620, -3430, -11550
20892, 397, -857, -99, 134750, 24780, -83930
20912, 449, -968, -196, 53900, -46270, -56630
20932, 408, -1087, -271, 12320, -115710, 50890
20952, 437, -1070, -174, 66920, -120820, 139720
20972, 416, -1190, -275, 98770, -92540, 136850
20992, 438, -1271, -281, 80150, -118930, 158550
21012, 447, -1336, -162, 113540, -93380, 136080
21032, 676, -1378, -307, 128380, -61390, 73780
21052, 685, -1534, -472, 52080, -97300, 43470
21072, 487, -1426, -159, 82740, -122010, 155890
21092, 418, -1255, -196, 200830, -73570, 245560
21112, 436, -1107, -269, 163730, -79310, 211960
21132, 426, -1198, -286, 89670, -105910, 155470
21152, 473, -1276, -222, 120820, -88410, 153230
21172, 602, -1412, -360, 160370, -53410, 135520
21192, 584, -1386, -218, 156030, -38150, 108290
21212, 470, -1362, -170, 187250, -21700, 135590
21232, 470, -1283, -343, 92260, -83300, 161770
21252, 466, -1157, -301, 98000, -56210, 112770
21272, 413, -1072, -176, 176470, 3360, 105280
21292, 376, -1094, -157, 173600, 8610, 110180
21312, 393, -1065, -215, 112490, -17710, 97160
21332, 384, -951, -160, 85400, -19740, 79590
21352, 329, -923, -188, 81830, -22820, 100450
21372, 285, -869, -198, 68320, -26600, 112210
21392, 253, -761, -150, 80430, 3360, 87150
21412, 219, -641, -75, 93380, 34160, 59150
21432, 198, -569, -35, 70630, 38500, 50190
21452, 183, -591, -90, 13930, 15610, 61740
21472, 184, -638, -149, -39410, -6020, 68600
21492, 185, -636, -135, -47320, 11690, 45010
21512, 198, -617, -97, -29190, 52220, 280
21532, 207, -611, -79, -22750, 78680, -30170
21552, 210, -642, -98, -42280, 78470, -33950
21572, 223, -720, -126, -69860, 69160, -28210
21592, 257, -827, -121, -81270, 74130, -35210
21612, 326, -951, -144, -91560, 87290, -61320
21632, 400, -1077, -226, -121870, 87570, -91140
21652, 438, -1150, -269, -141960, 87290, -106400
21672, 424, -1160, -144, -110110, 112700, -107030
21692, 435, -1191, -153, -74900, 136220, -101710
21712, 442, -1252, -288, -119910, 105000, -95340
21732, 443, -1298, -300, -170450, 72520, -98770
21752, 465, -1322, -206, -135030, 107450, -131810
21772, 547, -1409, -230, -85610, 152530, -175140
21792, 562, -1456, -265, -96110, 147000, -193410
21812, 519, -1385, -258, -117530, 119280, -175700
21832, 503, -1366, -334, -124250, 101990, -157430
